street_id,noise_day,noise_evening,noise_night,road_length,road_category,distance_to_road
9038,< 40 dB(A),< 40 dB(A),< 40 dB(A),134.4779596643881,residential,112.63229435468344
9039,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),56.18774472204001,residential,0.0
9040,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),56.12625716374928,residential,0.0
9041,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),57.826724625618574,residential,0.0
9042,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),111.73293928122357,residential,0.346948937449583
9043,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),137.7385421670461,residential,0.0
9044,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),195.93449129817276,secondary,0.0
9045,50 - 55 dB(A),45 - 50 dB(A),< 40 dB(A),21.792025705202857,tertiary,57.119056196117654
9046,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),66.61316010434878,tertiary,3.9220642119963185
9047,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),77.55038710215098,residential,0.019127669361684557
9048,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),101.00009384561626,residential,0.0
9049,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.79692286815262,tertiary,0.46535854167590224
9050,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),117.00166430669834,residential,0.0
9051,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),388.9992959142012,residential,0.0
9052,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),132.61412936297543,living_street,0.0
9053,< 40 dB(A),< 40 dB(A),< 40 dB(A),24.34111592461866,living_street,23.3209985391814
9054,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),134.10345320521716,residential,0.0
9055,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),111.08709536460181,living_street,0.0
9056,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),87.02715889412934,residential,0.0
9057,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),169.41330609792408,residential,0.0
9058,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),75.71760637021966,tertiary,0.0
9059,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),266.31282798752704,unclassified,0.0
9060,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),83.53595811457731,living_street,0.0
9061,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),44.58585917997153,tertiary,0.0
9062,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),56.6460200687064,living_street,0.0
9063,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),68.4063428382226,residential,0.0
9064,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),114.64635688686793,residential,0.0
9065,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),66.65848864217294,residential,0.0
9066,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),44.94510142731755,living_street,0.0
9067,55 - 60 dB(A),50 - 55 dB(A),50 - 55 dB(A),38.48347030807305,living_street,0.0
9068,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),66.70138292661429,residential,0.0
9069,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),83.58145546072254,residential,0.0
9070,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),46.05614805996739,primary,4.086770725845914
9071,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),86.9652781803123,residential,0.0
9072,45 - 50 dB(A),45 - 50 dB(A),45 - 50 dB(A),136.0298315330211,living_street,0.4962580387410506
9073,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),136.00477213333204,residential,0.0
9074,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),69.41087128200279,residential,0.0
9075,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),70.8292122441801,living_street,0.0
9076,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),42.61552433038517,residential,0.0
9077,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),91.23272240850456,living_street,14.742595522686644
9078,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),167.11959530197683,residential,0.0
9079,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),69.84389043047352,residential,0.0
9080,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),79.28328648771591,residential,0.0
9081,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),155.93372649714172,residential,0.0
9082,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),49.12796947614278,residential,0.0
9083,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),88.53644480580158,living_street,0.0
9084,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),119.03338130883365,secondary,0.0
9085,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),65.55175733682306,living_street,0.0
9086,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),131.72541368406425,tertiary,0.0
9087,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),67.38676676143938,living_street,0.0
9088,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),38.910445241865595,residential,0.0
9089,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),55.80103181323639,residential,0.0
9090,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),87.92839757541951,living_street,0.12063774698919962
9091,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),32.684277725588075,living_street,3.3436225405745996
9092,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),24.619587204121473,residential,0.0
9093,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),103.10120514136268,living_street,0.11223017434953951
9094,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),113.24735590560158,secondary,0.0
9095,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),150.44784592837527,residential,0.0
9096,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),88.95075741943583,living_street,0.0
9097,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),27.22785588278173,living_street,0.2417757920990349
9098,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),141.21063552766643,residential,0.0
9099,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),30.943663399720474,tertiary,0.03372695157573645
9100,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),210.42193916660486,secondary,0.0
9101,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),118.98417643100822,tertiary,0.0
9102,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),282.6876239342904,secondary,0.0
9103,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),18.099643120779877,secondary,0.0
9104,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),278.2376627985485,tertiary,0.0
9105,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),33.74312869855111,primary,0.0
9106,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),94.78850698954918,residential,0.0
9107,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),150.13906329706558,residential,0.0
9108,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),127.49367414533675,residential,0.0
9109,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),93.39859155552325,tertiary,0.0
9110,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),83.77420541300201,residential,17.99976830416962
9111,55 - 60 dB(A),55 - 60 dB(A),60 - 65 dB(A),54.808905923730435,living_street,0.04896393567832753
9112,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.34571872423174,residential,1.2773372980909627
9113,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),31.924666364979362,residential,0.0
9114,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),73.58727933532765,residential,0.0
9115,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),28.912714164388667,living_street,0.0
9116,50 - 55 dB(A),40 - 45 dB(A),< 40 dB(A),434.7134595067242,residential,10.957201981605875
9117,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),270.0836227813232,residential,0.0
9118,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),80.76604010540461,residential,0.0
9119,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),63.04925927742442,tertiary,12.568802101349146
9120,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),105.32896777712838,residential,0.0
9121,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),96.6890961416281,residential,0.0
9122,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),55.35488238217338,residential,0.0
9123,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),14.9032753238356,tertiary,0.0
9124,55 - 60 dB(A),55 - 60 dB(A),60 - 65 dB(A),14.101869180364675,residential,19.128317863693926
9125,55 - 60 dB(A),55 - 60 dB(A),60 - 65 dB(A),36.03565037129286,living_street,38.22483893300407
9126,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),117.01185164528862,residential,0.0
9127,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),104.69786328937818,living_street,0.0
9128,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),133.74585699807616,residential,0.25590506514497696
9129,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),128.62500712326974,residential,0.0
9130,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),147.2073049062711,tertiary,0.0
9131,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),100.83030528552987,residential,0.0
9132,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),24.71060054334208,residential,0.0752945480311594
9133,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),29.39485535253873,living_street,0.48595658535408914
9134,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),176.0958799890888,residential,0.0
9135,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),33.08700171935898,residential,0.0
9136,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),173.29225800527485,residential,0.0
9137,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),67.89986778364101,residential,0.0
9138,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),55.263332095669135,residential,0.0
9139,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),77.96542462477157,residential,0.48772902503693427
9140,55 - 60 dB(A),50 - 55 dB(A),50 - 55 dB(A),508.48309148418446,secondary,77.66689211812724
9141,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),64.83613788109514,tertiary,0.0
9142,40 - 45 dB(A),< 40 dB(A),< 40 dB(A),11.096925675509553,living_street,33.80189235880374
9143,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),110.74823549757508,tertiary,0.0
9144,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),151.1601399305385,residential,0.5580188128991808
9145,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),133.74145872056124,tertiary,0.0
9146,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),67.69031512996459,residential,0.0
9147,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),131.51714545434174,tertiary,0.6239628440705123
9148,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),59.64310407222522,living_street,0.0
9149,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),137.2502721726638,residential,0.0
9150,50 - 55 dB(A),45 - 50 dB(A),< 40 dB(A),22.1444801104388,living_street,6.17083549743107
9151,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),22.37419804425524,residential,50.64292976989413
9152,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),122.55133305608794,residential,0.372050636205937
9153,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),78.59144840415269,residential,0.0
9154,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),150.1555220379786,residential,0.0
9155,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),84.19276297076198,residential,0.0
9156,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),163.12752104142155,living_street,0.0
9157,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),47.70444240700028,living_street,0.0
9158,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),32.85085145951246,tertiary,0.6456516602785963
9159,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),75.3336064422436,residential,0.0
9160,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),19.334234545215512,residential,22.519959511386382
9161,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),22.496266828653685,residential,0.0
9162,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),29.563641579047648,living_street,0.0
9163,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),58.908582984861624,tertiary,0.3509317225796165
9164,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),136.92988725317593,residential,0.0
9165,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),74.26061882557947,residential,0.0
9166,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),343.9953010602275,residential,0.0
9167,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),74.26784720864367,residential,0.0
9168,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),93.07052883044882,residential,0.0
9169,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),14.660179761944622,residential,0.17600763414331003
9170,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),133.65628205160112,living_street,0.0
9171,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),139.29992947244625,secondary,0.0
9172,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),56.66608823320174,tertiary,1.2227843434457562
9173,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),72.11109239616151,living_street,0.0
9174,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),47.65256854025388,residential,0.0
9175,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),75.41563942702572,secondary,6.354806686969213
9176,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),80.0546353771,tertiary,0.0
9177,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),47.29153454588039,residential,0.0
9178,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),100.00012935379435,secondary,1.8465847914880353
9179,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),439.406475107121,tertiary,0.0
9180,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),75.71079029044128,living_street,0.0
9181,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),69.13094165968778,tertiary,0.0
9182,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),134.40907075271198,residential,0.0
9183,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),35.48451401992647,residential,0.0
9184,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),79.70452084126421,residential,0.0
9185,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),177.1174149400647,tertiary,0.0
9186,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),86.05137783743834,residential,1.8424574057666405
9187,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),190.0687472464762,tertiary,0.0
9188,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),54.15405129347594,living_street,2.5800712454300934
9189,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),91.76520134757965,residential,0.0
9190,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),120.42980603376864,tertiary,0.0
9191,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),135.3279135359152,secondary,0.0
9192,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),43.47052734658619,living_street,0.0
9193,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),110.46483355985497,tertiary,0.0
9194,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),133.4608042903534,residential,0.0
9195,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A),31.149245113413773,residential,0.0
9196,50 - 55 dB(A),45 - 50 dB(A),< 40 dB(A),106.03993252263297,residential,0.0
9197,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),45.549028245484614,residential,0.0
9198,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),62.58042989026565,secondary,0.0
9199,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),60.46001278246795,residential,0.0
9200,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),30.15533084143597,residential,1.0202518018760798
9201,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),195.01173962847466,tertiary,0.0
9202,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),35.97172760346569,tertiary,0.0
9203,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A),36.947127841004146,living_street,0.3020973500913821
9204,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),63.6324095905735,residential,0.0
9205,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),111.99999781951041,residential,0.0
9206,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),33.403096645819964,secondary,0.0
9207,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),90.74447976224154,residential,0.5207252789643465
9208,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),91.2179272644639,living_street,0.0
9209,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),50.00259095656566,residential,1.4834437182406939
9210,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),76.6830798895023,residential,0.0
9211,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),162.6031366855497,residential,0.0
9212,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),129.1362831095519,secondary,0.0
9213,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),71.12358160388423,residential,0.0
9214,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.7513430167598,primary,2.2536775732617067
9215,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),14.700518602087163,residential,0.0
9216,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),33.70714720594813,living_street,0.0
9217,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),832.2090149128868,motorway,0.0
9218,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),215.42750417559424,secondary,0.0
9219,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),343.84517175224573,trunk,0.0
9220,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),41.905264151446474,residential,0.0
9221,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),20.456208048818418,residential,0.38249334376659083
9222,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),114.35041900694702,residential,0.0
9223,55 - 60 dB(A),55 - 60 dB(A),65 - 70 dB(A),40.5292864061991,living_street,0.0
9224,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),56.705718484136675,residential,0.0
9225,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),69.64595739904186,living_street,0.0
9226,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),119.3851972793295,residential,0.0
9227,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),35.61163714923279,living_street,0.051728103144542736
9228,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),54.77971596568497,residential,0.0
9229,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),541.9116014973517,tertiary,0.0
9230,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),122.12543787171883,secondary,0.0
9231,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),73.88237862349578,residential,0.0
9232,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),134.0862681941171,secondary,0.9521030764546515
9233,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),32.9973411619101,residential,0.0
9234,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),89.21618152493905,residential,0.0
9235,50 - 55 dB(A),55 - 60 dB(A),60 - 65 dB(A),99.49517605190083,tertiary,0.0
9236,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),54.77847817377451,living_street,0.0
9237,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),66.12821711308811,residential,0.0
9238,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),103.64038491052652,residential,0.0
9239,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),24.025077325077454,tertiary,1.092462736357832
9240,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),45.551341962399185,residential,0.0
9241,40 - 45 dB(A),< 40 dB(A),< 40 dB(A),16.952395875523955,residential,66.61890126602384
9242,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),62.99833233964737,residential,0.05248206676515147
9243,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),73.04704617510133,residential,34.07577585203153
9244,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),232.33204765717431,residential,0.0
9245,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),43.50656753356511,residential,0.0
9246,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),132.93699368954245,residential,0.0
9247,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),142.6538804986851,living_street,0.0
9248,45 - 50 dB(A),40 - 45 dB(A),45 - 50 dB(A),57.13784810273306,secondary,0.0
9249,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),48.72615724515716,living_street,4.191864566643124
9250,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),203.7374133729927,residential,0.0
9251,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),141.13427230405378,residential,0.0
9252,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),153.1938376097805,residential,0.0
9253,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),48.52849049400571,tertiary,0.05571493498724816
9254,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),30.76865302164917,residential,32.14442845284177
9255,50 - 55 dB(A),45 - 50 dB(A),< 40 dB(A),42.39083029247624,residential,112.7634761439806
9256,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),159.68432861834765,residential,0.0
9257,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),214.34893713372307,secondary,0.0
9258,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),58.350227457758116,living_street,0.20166164433815048
9259,< 40 dB(A),< 40 dB(A),< 40 dB(A),81.33222544283889,residential,0.0
9260,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),171.25257072196504,primary,0.4306450773583237
9261,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),19.81535919482376,residential,0.0
9262,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),129.03333327238755,residential,0.0
9263,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),63.73699205430524,secondary,0.0
9264,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),29.07756882212181,residential,0.0
9265,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),113.24223362565535,residential,0.0
9266,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),33.299944845180086,living_street,0.15624627682126746
9267,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),203.3883434754564,primary,2.2470297078770156
9268,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),133.75464013534685,tertiary,0.4109324315029237
9269,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),97.56075370535397,residential,0.0
9270,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),41.036822426158416,residential,0.0
9271,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),46.570396840964335,tertiary,0.0
9272,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),62.37069580665816,residential,0.2501709671496343
9273,< 40 dB(A),< 40 dB(A),< 40 dB(A),257.65579539274574,living_street,10.33157087332361
9274,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),86.13313919581782,residential,0.1472057585691845
9275,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),157.1268659152191,secondary,0.0
9276,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),133.86415248357298,tertiary,1.3935029998895418
9277,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.67430210875514,tertiary,0.0
9278,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),72.84440621563579,living_street,0.0
9279,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),172.68925127965434,residential,0.0
9280,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),46.79924851003726,residential,0.0
9281,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),99.1644138514203,living_street,0.0
9282,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),63.02257189482245,residential,0.0
9283,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),25.479851055366062,living_street,0.03186219560813492
9284,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),96.32576232097347,residential,0.0
9285,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),65.57083643903559,tertiary,0.3077383926985348
9286,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),129.2574820723994,primary,0.218289382221079
9287,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),10.035465149612607,residential,0.5503575770414544
9288,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),183.8385877463831,living_street,0.0
9289,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),44.14665146008099,trunk,0.0
9290,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),57.938034860496415,residential,0.0
9291,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),54.7733758968477,tertiary,0.3853408281254513
9292,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),24.265194319850906,tertiary,0.03076762590782764
9293,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),93.14940996555119,tertiary,0.0
9294,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),95.90219776187365,residential,0.0
9295,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),44.778223958398804,residential,2.020266682405239
9296,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),78.74160206275644,residential,0.0
9297,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),14.606296635731386,residential,0.0
9298,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),113.02475433543925,residential,0.057307049750187834
9299,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),184.8935635371798,residential,0.0
9300,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),73.188835740558,residential,0.0
9301,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),55.76630581081393,residential,0.0
