road_id,width,openness,betweenness,closeness_global,closeness_400,straightness
30389459_30389494_0,12.065955964549245,0.35,0.0010591431978078034,0.00018848642523629818,1.635496251008588e-05,0.8344809789543679
30389459_30389469_0,18.885013779226384,0.3,0.01788967863869881,0.0001897629821893308,1.5692818936729412e-05,0.8330754379274281
30389460_30438384_0,31.553969710075958,0.6,0.014330211801759954,0.00019854710646287447,2.961824028871604e-05,0.8460572072818519
30389460_263345734_0,23.82688247395607,0.2222222222222222,0.024911325479343584,0.00019699008366072111,3.0236491083542673e-05,0.8445218025314026
30389461_4496520979_0,50.0,1.0,0.014271192279044071,0.00019351613770649713,2.378164988172181e-05,0.8321096250488345
30389464_265024868_0,21.72130297316168,0.2777777777777778,0.09571868278021028,0.00019665391426581708,2.6729232192008978e-05,0.8453840274529025
30389464_942046362_0,26.951951951113173,0.19230769230769232,0.09529236644325667,0.0001956710659644981,2.576127598903863e-05,0.8450806695515547
30389468_256937053_0,22.17812380822742,0.4,0.025241539997966977,0.0001975319033707786,2.4911000051062103e-05,0.8426296845825609
30389469_249091504_0,36.59220225621578,0.5789473684210527,0.01621513696994753,0.00018713599312582518,1.0576905185683985e-05,0.820560937857933
30389470_30389433_0,39.20078356392418,0.9117647058823529,0.00022625113801172012,0.00018267454493729095,1.2683811764427122e-05,0.8090673004273277
30389470_30575309_0,37.103649926279616,0.5757575757575758,0.0016268520446174875,0.0001838542834801223,1.623982943849164e-05,0.8173156316010177
30389471_158680093_0,50.0,1.0,0.016806979656849165,0.00019043611902277887,2.1761881810795672e-05,0.8406251489299545
30389471_30389382_0,30.712890898475504,0.5789473684210527,0.014787136206566711,0.00019091192509610458,2.243780352749192e-05,0.8358200997590919
30389472_158680082_0,15.201360437266445,0.3333333333333333,5.7805605010659206e-08,0.00019148804101760025,1.817389332938316e-05,0.8292568480483105
30389472_30389459_0,11.829780078504914,0.16666666666666666,0.003261912485146488,0.00019092079007429437,1.768079795811107e-05,0.8330979021743982
30389477_30389424_0,33.08224431215663,0.7777777777777778,0.0016655528971721238,0.000194372393125526,1.8778564168448593e-05,0.8301848874066134
30389489_30389454_0,45.85011075775111,0.8846153846153846,0.004212901395979348,0.00019296729132440345,2.3638588936179738e-05,0.8437274594556392
30389489_5916635347_0,37.105555515706875,0.625,0.007965583467666333,0.000190863352992516,2.11979812794866e-05,0.8345771429987774
30389494_2594371700_0,40.93315581932547,0.65,0.0005305687455903355,0.0001860294992124369,1.3457221418721853e-05,0.8274972572357808
30389495_30389472_0,15.17554752906845,0.375,0.0001821743641910925,0.00018992666238842364,1.4387151697866833e-05,0.818514048504538
30389498_942046362_0,45.8405294480522,0.75,0.008042320408317984,0.00019447155885304244,2.573645356466947e-05,0.8451614505817864
30389498_1273378027_0,50.0,1.0,0.001695380589357624,0.00019370848039719428,2.5765717870786824e-05,0.8436398580857051
30389501_1273377668_0,27.853171760945152,0.5625,0.01799872891255142,0.00019904677126855367,1.7065295606624187e-05,0.8330212364439189
30389505_249426555_0,49.32200189107265,0.75,0.027821606469210232,0.000198667872332689,2.8747801845115453e-05,0.8487044540010262
30389505_249785000_0,35.50359909131052,0.36363636363636365,0.057812483877655474,0.00019758700538194583,2.6273377815611564e-05,0.8432631537782086
30389508_30389489_0,39.10522926331393,0.8333333333333334,0.011135700652055896,0.00019233050237759688,2.1464303034323915e-05,0.8422807228368046
30389514_7472041811_0,11.403452082876377,0.35,0.0031943088300865224,0.00019620981143149974,2.4538861664674814e-05,0.8390463576355424
30389514_158680079_0,23.717740156516825,0.2777777777777778,0.025329346711978167,0.00019790776327306806,2.864572696135673e-05,0.846767899522561
30438348_259476135_0,50.0,1.0,0.009124788167747588,0.0001794283498395993,1.898729517149505e-05,0.8202249091048979
30438348_30575353_0,38.595753350369186,0.7375,0.015879488724453137,0.00018212130259771909,1.8478203645449796e-05,0.8200857061409436
30438359_30438405_0,50.0,1.0,0.0028476775196401047,0.0001697426014969066,1.6362107115245608e-05,0.8313227341828505
30438361_263699248_0,41.775585475260044,0.75,0.03044505604701399,0.00018331364720727226,2.5399263743648464e-05,0.8377821689671672
