road_id,lden_db
21534656_26726188_0,49.2999992
21534656_27177983_0,47.7000008
21537083_4486860520_0,69.4000015
21537083_30820513_0,69.4000015
21537087_27177929_0,72.5999985
21537087_27177972_0,61.8857144
21537087_1281989729_0,71.0999985
21537094_27466348_0,59.6125001875
21537094_12965836793_0,63.84999973333333
21537094_2938917979_0,57.121428900000005
21537094_30838622_0,54.76666641111111
21537095_26723213_0,68.5
21537095_297742375_0,65.40000026666667
21537119_6019010062_0,66.9000015
21537119_6019010071_0,60.31666691666667
21537304_30833246_0,50.57368428947368
21537304_642130371_0,67.79999925
21537304_21537797_0,59.1874995125
21537775_287930839_0,66.0999985
21537775_1215285213_0,67.49999996666666
21537775_35208837_0,53.28888873333333
21537784_8633937023_0,58.23846171153846
21537784_30833226_0,47.95000075
21537784_8633937021_0,67.1999969
21537784_30838602_0,53.14285661428572
21537796_21540762_0,62.44285801428571
21537796_208131832_0,61.780000310000005
21537796_29490324_0,48.875
21537797_30820831_0,63.5
21537797_21538158_0,58.89655198965517
21537797_21537304_0,59.1874995125
21537801_9081837233_0,70.6999969
21537804_21538125_0,64.8000031
21537804_56230248_0,55.04999978571429
21537804_70866575_0,46.70000039
21537814_602926407_0,70.4000015
21537814_27177948_0,61.5
21537822_29489850_0,52.59411777647059
21537822_21538153_0,55.52105271578947
21537822_29489362_0,46.2000008
21537932_138548526_0,46.0
21537932_301496147_0,69.0
21537951_34967070_0,64.5999985
21537951_34967067_0,59.8551727862069
21537951_34967074_0,52.078124871875
21537966_138548518_0,61.5
21537966_458909321_0,59.500000444444446
21537966_458909318_0,69.5999985
21537970_29691786_0,64.5999985
21537970_295190979_0,57.389473773684216
21537979_30833248_0,53.53333406666667
21537979_642130371_0,60.8428571
21537979_445830935_0,65.0
21537980_310419564_0,55.37916660833333
21537980_56230248_0,58.758823176470585
21537980_310418499_0,50.57777785555556
21537980_258901496_0,45.925000428125
21538117_30818834_0,51.06000024
21538117_30818230_0,61.97777811111112
21538117_30818229_0,62.49000016
21538125_287401762_0,58.3571434
21538125_31962257_0,63.4000015
21538125_1833234097_0,60.7000008
21538125_21537804_0,64.8000031
21538132_29691794_0,67.6999969
21538132_95760120_0,53.77499994166666
21538138_746509088_0,58.1199993
21538141_34967046_0,59.5
21538141_27554926_0,65.44999977500001
21538141_1420463367_0,61.0
21538151_311181997_0,71.6999969
21538151_186982261_0,64.0499992
21538151_27177971_0,71.6999969
21538153_538421404_0,60.97999954
21538153_21537822_0,55.488889066666665
21538153_208131832_0,56.05999984666666
21538157_65052144_0,67.6999969
21538158_30838596_0,45.82083335833334
21538158_21537797_0,60.065517296551725
21538158_7622494288_0,47.27999981333333
21538158_8633937023_0,60.74000092
21538170_138548492_0,69.8000031
21538170_38304951_0,60.78947408421053
21538170_1645798435_0,51.83846223846154
21538176_29489810_0,50.6624999
21538176_21538178_0,58.11333440666667
21538176_29489362_0,59.46666846666667
21538178_21538176_0,58.07000084
21538178_223826118_0,56.08235257647058
21538178_29489841_0,47.39166672777778
21538178_620649492_0,46.16086959130435
21538208_206188820_0,61.5
21538208_432516826_0,58.5
