road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,dist_to_main
530256_29690659_0,3,3,3,4,19978.83732509386,737.5379272233887,0.0,0.0,142.0446314640775,323.5214594011699,0.0
530256_6019010074_0,3,3,3,3,19978.83732509386,739.2732652215032,0.0,0.0,147.16171929838035,335.1277558726271,0.0
530256_530376_0,2,2,1,4,19833.141751232957,739.2732652215032,0.0,0.0,0.0,335.17672378260005,0.0
530262_172564_0,4,4,3,3,19741.40392736267,170.61230137548583,0.0,507.35477455678733,109.04582941675676,653.7245515508115,0.0
530262_270790605_0,2,2,1,3,19741.40392736267,182.53002556056367,0.0,508.07545728708584,60.51988144705524,509.0557459441604,0.0
530283_530309_0,3,3,2,5,19542.383544720717,0.0,155.411167394631,170.3900675381382,0.0,211.01237973039056,0.0
530283_35233783_0,2,2,2,5,19486.16434843046,0.0,150.30582161189005,164.13289628263905,0.0,175.51824670143804,0.0
530283_530293_0,3,3,2,2,19542.383544720717,0.0,155.5767785960873,170.3900675381382,0.0,185.84002954456415,0.0
530284_35233764_0,2,2,1,5,19429.76140636658,90.74509184958141,158.3677221608425,172.25901626801712,0.0,154.92288339092755,90.74509184958141
530284_35233783_0,3,3,2,5,19453.669147211072,56.92055963261947,150.83851335871358,164.815779096952,0.0,161.35944623394914,56.92055963261947
530284_35233777_0,2,2,1,5,19453.669147211072,66.70640793851615,158.3677221608425,172.25901626801712,0.0,126.22746536074791,66.70640793851615
530287_9723845507_0,1,1,1,5,19145.887705508492,123.41518549472568,180.4525674745109,449.49466037832417,0.0,84.2032471179838,123.41518549472568
530287_9723845504_0,1,1,1,5,19095.52815169923,121.64454439819916,180.4525674745109,449.49466037832417,0.0,86.75301656343001,121.64454439819916
530293_330031810_0,3,3,2,5,19601.675713807763,0.0,330.8756978727473,334.95799329066926,0.0,138.63910081360376,0.0
530293_74416800_0,3,3,3,2,19664.82329902553,0.0,330.8756978727473,334.95799329066926,0.0,206.40298720159672,0.0
530309_530283_0,3,3,2,5,19542.383544720717,0.0,155.411167394631,170.3900675381382,0.0,211.01237973039056,0.0
530309_530311_0,2,2,1,2,19449.831060670876,0.0,0.0,14.523823393199995,0.0,221.378339887974,0.0
530311_186962583_0,2,2,1,2,19438.296978502472,0.0,0.0,0.0,89.17851018663829,324.01815244011647,0.0
530311_172586_0,2,2,1,3,19449.831060670876,0.0,0.0,0.0,37.097630482024606,324.01815244011647,0.0
530312_28345850_0,3,3,3,3,18742.520649800153,674.9727578162393,0.0,314.31826306713083,69.10390766690266,836.4184104051034,0.0
530312_172546_0,2,2,1,3,18723.86898521678,654.3255657369818,0.0,321.6750119809458,44.75275809619398,823.9138959731755,0.0
530313_29492953_0,2,2,1,5,18632.30907871402,609.4206629389838,0.0,403.66269613678924,0.0,802.0705759539944,0.0
530313_530323_0,2,2,1,3,18651.21614410993,458.5419201454441,0.0,403.66269613678924,0.0,740.954485759036,0.0
530313_172546_0,3,3,2,3,18707.19287433111,609.4206629389838,0.0,364.88069183891463,0.0,802.0705759539944,0.0
530318_172566_0,3,3,3,3,20270.997774932897,569.472579236635,0.0,740.2177129769129,0.0,482.35234974244725,0.0
530318_27177325_0,1,1,0,5,20273.520727477226,572.7097598996003,0.0,591.3053780490317,0.0,211.3175747663846,0.0
530318_27177312_0,2,2,1,3,20273.520727477226,572.7097598996003,0.0,740.2177129769129,0.0,465.403355032434,0.0
530319_188382916_0,4,4,3,3,20539.24040694154,789.5551022386749,0.0,941.528250996525,0.0,483.8452148303655,0.0
530319_27177313_0,1,1,0,3,20541.717635299832,795.2133441786609,0.0,941.528250996525,0.0,483.8452148303655,0.0
530319_27177322_0,1,1,0,5,20541.717635299832,795.2133441786609,0.0,854.0288740873646,0.0,287.73976706811953,0.0
530323_29492967_0,1,1,0,5,18651.21614410993,458.5419201454441,0.0,288.7323382863511,0.0,642.6430571065771,0.0
530323_29492995_0,2,2,1,3,18605.93759140975,333.4828489289103,0.0,348.57436972830453,0.0,711.115923811502,0.0
530323_530313_0,2,2,1,3,18651.21614410993,458.5419201454441,0.0,403.66269613678924,0.0,740.954485759036,0.0
530340_530312_0,1,1,0,3,18742.520649800153,693.0273030513911,0.0,302.9590972568938,69.10390766690266,854.374749397171,0.0
530340_34694348_0,3,3,2,3,18611.124339841805,699.4852185554334,0.0,302.9590972568938,0.0,861.1734492652264,0.0
530351_27197164_0,1,1,1,3,19485.033265522692,0.0,0.0,250.02808397242805,126.97735606824155,883.2419914010803,0.0
530351_6031959070_0,4,4,3,2,19491.289083878542,0.0,0.0,256.3122711436498,99.67362156765442,848.3461703114317,0.0
530376_530256_0,2,2,2,4,19833.141751232957,739.2732652215032,0.0,0.0,0.0,335.17672378260005,0.0
530376_29691247_0,2,2,1,4,19692.640562194803,631.5084319459022,271.697960666942,0.0,0.0,642.7918318896158,271.697960666942
530380_261080027_0,1,1,0,5,19967.26475762302,889.4108057442203,212.572361784717,193.84395649196992,0.0,704.9417842039416,212.572361784717
12614600_29270276_0,4,4,3,2,10870.036455618536,0.0,718.2531946201991,221.75396703990992,144.10688134219788,374.75371879050795,0.0
12614600_29784567_0,3,3,2,2,10870.036455618536,0.0,718.2250306561837,220.6767155950449,0.0,393.1795630060475,0.0
12614606_433557530_0,4,4,3,5,8221.802793981902,0.0,273.7542324419422,184.30956700911477,0.0,500.03262482178496,0.0
12614606_922501071_0,4,4,3,2,8180.495881473938,0.0,273.7542324419422,139.52068333060166,0.0,507.24413817326456,0.0
12614629_587656935_0,2,2,1,3,6581.106903551126,338.49893396677714,0.0,324.86289753712515,68.23416373322416,527.5458126399369,0.0
12614635_12614668_0,2,2,1,3,6944.240519890723,501.04963435420484,0.0,0.0,0.0,556.3376534940436,0.0
12614635_29807181_0,2,2,2,5,6806.5122802458845,332.42103511055467,0.0,23.241116994670527,0.0,571.2382088568356,0.0
12614635_12614629_0,3,3,2,3,6656.7392503468955,342.6578767550788,0.0,23.223668765219312,0.0,525.4696252878281,0.0
12614644_29266374_0,3,3,2,5,12648.898144659548,0.0,1104.527214069456,602.6237815013544,0.0,385.4342222123677,0.0
12614644_29266244_0,2,2,2,2,12345.784703433786,0.0,1104.527214069456,619.3134039223473,0.0,356.7826094384669,0.0
12614644_29266235_0,2,2,1,5,12626.974951676058,0.0,1064.1026974293534,619.3134039223473,0.0,406.5440726621564,0.0
12614650_243856097_0,3,3,2,5,11269.410865123962,0.0,734.2409529055276,220.16691758463452,0.0,332.35224374397916,0.0
12614650_29784565_0,3,3,2,2,11269.410865123962,0.0,734.2409529055276,220.16691758463452,0.0,332.35224374397916,0.0
12614650_27195457_0,2,2,1,5,11242.205995181648,0.0,601.8164712338989,87.75968664279533,0.0,199.92476442226868,0.0
12614651_29785844_0,4,4,3,2,8791.38776111715,0.0,393.98389442594765,188.6548912233549,0.0,712.4655379570876,0.0
12614667_444894685_0,3,3,2,2,9141.226921521516,0.0,810.5109804999431,218.07926499953706,0.0,384.0066153220576,0.0
12614667_1410036218_0,1,1,1,5,9122.887530409309,0.0,855.0910355445603,130.66660859643372,0.0,355.04585099061234,0.0
12614668_12614635_0,2,2,1,3,6944.240519890723,501.04963435420484,0.0,0.0,0.0,556.3376534940436,0.0
12614668_486432642_0,2,2,1,4,6803.803422483583,359.7785263444841,0.0,0.0,0.0,278.9000424982551,0.0
12614668_104306737_0,2,2,1,3,6944.240519890723,516.8200673274742,0.0,0.0,23.21603613543599,556.3376534940436,0.0
12614672_12614668_0,3,3,2,3,6630.191540621545,364.849896804729,0.0,0.0,23.241116994670527,501.77459905492924,0.0
12614675_52720021_0,3,3,2,3,6619.481891027015,0.0,0.0,366.99685270281225,64.97946614958262,609.0251956884682,0.0
12614678_12614682_0,3,3,3,3,6596.872188337453,0.0,0.0,349.90623230087033,33.28215501463469,627.9826918410794,0.0
12614681_29266370_0,3,3,2,5,11967.763034818056,0.0,885.0160122362522,350.19633767981077,0.0,619.0769786591314,0.0
12614681_508080930_0,1,1,1,2,11978.25628367288,0.0,885.0160122362522,359.4534599538776,0.0,442.97140946291177,0.0
12614682_516394458_0,3,3,2,3,6553.714831184518,263.0071490515023,0.0,401.7811892823159,32.75917478946254,548.534376618167,0.0
12614683_598234402_0,3,3,3,2,8451.92380189555,0.0,0.0,195.49168529572694,82.88702062886836,646.2316989963401,0.0
12614683_1791505417_0,2,2,1,3,8398.275060569971,0.0,0.0,0.0,7.977404577006984,606.6029613643734,0.0
12615161_1093519531_0,4,4,3,2,13750.37074985988,0.0,489.0385821843532,0.0,28.52600021734342,411.95305230766667,0.0
12615161_288101517_0,3,3,3,4,13749.060477107474,0.0,509.2226255509144,0.0,40.84682669280568,437.4760291237691,0.0
12615171_29420114_0,4,4,3,3,14211.9477922028,0.0,0.0,0.0,51.25765396719969,95.32856357771738,0.0
12615171_1993003775_0,4,4,3,2,14220.606198195348,0.0,0.0,20.756899975037328,12.746289856130304,31.519554702802715,0.0
12615173_29419201_0,3,3,2,2,13682.156511629726,0.0,593.5232371082151,82.09480768554565,0.0,505.5929088771463,0.0
12615173_16541701_0,4,4,3,2,13694.900081267724,0.0,593.5232371082151,82.09480768554565,52.38221565984937,505.5929088771463,0.0
12615195_30554091_0,3,3,2,3,16667.41633978711,159.1851865449657,0.0,383.37745324106726,0.0,299.4526084650837,0.0
12615195_30553536_0,3,3,2,3,16524.737378849186,57.72870319552481,0.0,466.9881101520616,0.0,434.3585290764552,0.0
16541457_256724098_0,3,3,3,3,21284.221775772072,838.2596440608423,0.0,0.0,41.49616198705832,1326.5961533887246,0.0
16541457_1114040971_0,2,2,1,3,21185.53506312989,749.392557816899,0.0,20.736411164543743,0.0,1326.5961533887246,0.0
16541459_16541461_0,3,3,2,3,21655.145452500645,843.7267059208918,0.0,0.0,0.0,739.4345331945692,0.0
16541459_27559816_0,2,2,2,5,21582.565408653056,716.2079733838601,0.0,287.7704518998515,0.0,939.9708639936027,0.0
16541459_27559815_0,2,2,1,5,21655.145452500645,861.147295143172,0.0,321.37488883976266,0.0,998.0980511466724,0.0
16541459_16541466_0,2,2,1,3,21521.476427146765,861.147295143172,0.0,191.60762561834738,0.0,998.0980511466724,0.0
16541461_16541459_0,3,3,2,3,21655.145452500645,843.7267059208918,0.0,0.0,0.0,739.4345331945692,0.0
16541461_27559833_0,3,3,2,4,21942.250141041393,843.7267059208918,0.0,0.0,0.0,711.3499049425559,0.0
16541462_27560124_0,2,2,2,3,21990.70511465915,778.8271579695883,0.0,0.0,0.0,614.281452668682,0.0
16541462_5233789092_0,2,2,2,3,22023.040665900055,673.1564816171864,0.0,65.3398904416724,0.0,442.445950966191,0.0
16541464_26943821_0,3,3,2,3,22460.962044756994,495.96152881595316,0.0,0.0,139.69254022193454,140.48853145073025,0.0
16541464_5233789092_0,2,2,2,3,22115.21434857827,502.65587406443717,0.0,13.73265004182317,0.0,144.73638187681027,0.0
16541465_26943835_0,3,3,2,3,22211.161123125214,0.0,0.0,432.5483009155169,0.0,298.99043073963935,0.0
16541465_213217327_0,4,4,3,2,21738.43560508115,0.0,0.0,455.8469543002866,0.0,306.50736747021676,0.0
16541465_26943818_0,3,3,2,2,22211.161123125214,0.0,0.0,449.97341004753144,0.0,320.1289147581058,0.0
16541466_27587405_0,2,2,1,3,21334.777617696494,838.1972276332771,0.0,0.0,0.0,1133.2214599166853,0.0
16541466_16541459_0,2,2,1,3,21521.476427146765,861.147295143172,0.0,191.60762561834738,0.0,998.0980511466724,0.0
16541466_27559817_0,2,2,1,5,21455.426892246855,727.3789330903339,0.0,150.62644906310473,0.0,1075.697807512072,0.0
16541466_27559825_0,1,1,1,5,21521.476427146765,872.6173475483037,0.0,191.60762561834738,0.0,1133.2214599166853,0.0
16541467_16541468_0,3,3,3,3,20367.903635115283,0.0,0.0,371.5583987436868,2.642934076128805,1203.0519867540388,0.0
16541468_79808381_0,3,3,3,2,20367.903635115283,0.0,0.0,397.6046688169433,0.0,1203.0519867540388,0.0
16541469_29272977_0,1,1,0,3,20209.52694788951,0.0,0.0,469.3933679113291,0.0,1137.6611912650308,0.0
16541469_26904542_0,1,1,0,2,20213.58329414317,0.0,0.0,436.85568735372664,39.855795441283725,1105.190163114252,0.0
16541471_26745972_0,4,4,4,3,19681.055978221142,348.968081463422,0.0,709.5221423419208,141.4534330116058,922.7446285486479,0.0
16541471_26745971_0,4,4,4,3,19696.34640383478,351.79060656434086,0.0,709.5221423419208,141.4534330116058,930.094457628131,0.0
16541474_16541469_0,3,3,3,2,20264.5319045032,0.0,0.0,469.3933679113291,40.2505199902457,1165.4048890714805,0.0
16541478_282763131_0,4,4,3,2,21009.837192501327,0.0,0.0,109.74901214100883,12.500961111981141,1197.078318246618,0.0
16541478_26904555_0,4,4,3,2,20542.922834926656,0.0,0.0,120.2136506174095,0.0,1207.332716227212,0.0
16541483_29030467_0,3,3,2,3,20189.167914253117,900.068486753106,0.0,183.66508923098687,148.45976128424914,1911.0500020635845,0.0
16541483_267046789_0,4,4,3,3,20395.474832329262,741.1780147237646,0.0,417.41269560411644,185.67304093327562,1781.0098248022866,0.0
16541486_156869073_0,4,4,3,3,20074.276218226147,1093.3748361717962,0.0,68.33823132716589,184.48711588180748,1948.0366776857238,0.0
16541486_29030467_0,3,3,2,3,20074.276218226147,1069.2585063277866,0.0,69.9307758548297,159.3336305241992,1948.0366776857238,0.0
16541488_26745957_0,4,4,3,3,19943.15637889878,995.7783553478688,0.0,10.964931940735738,211.1432115264388,1779.3747699912794,0.0
16541488_487727796_0,4,4,3,3,19772.382908692223,716.0050159238085,0.0,163.9544442407731,364.13626558932697,1346.2467244879701,0.0
16541593_27197225_0,4,4,3,2,17697.553449622163,0.0,0.0,0.0,162.60631093421628,1082.4433537511463,0.0
16541593_3805490087_0,4,4,3,4,17697.553449622163,0.0,0.0,0.0,124.63227624551068,1082.4433537511463,0.0
16541594_16541593_0,4,4,3,3,17664.27189576839,0.0,0.0,0.0,162.80701331649232,1082.3288904365813,0.0
16541594_16541596_0,2,2,1,2,17610.74385279711,0.0,0.0,34.52925763086954,0.0,863.7825278785931,0.0
16541595_16541596_0,4,4,3,5,17610.74385279711,0.0,218.24221094907278,218.24221094907278,0.0,863.7782520698145,0.0
16541595_16541593_0,3,3,2,2,17644.024235930254,0.0,0.0,0.0,0.0,864.3589786364175,0.0
16541595_27197219_0,1,1,1,5,17644.024235930254,0.0,218.21313922032274,204.38397917596768,0.0,864.3589786364175,0.0
16541596_16541595_0,4,4,3,5,17610.74385279711,0.0,218.24221094907276,218.24221094907276,0.0,863.7782520698145,0.0
16541596_27197239_0,1,1,0,5,17425.095427670967,0.0,217.6890229226893,220.70952720072304,0.0,863.7825278785931,0.0
16541596_27197255_0,2,2,1,2,17566.01366024878,0.0,218.6664745103592,220.70952720072304,0.0,677.9518773252267,0.0
16541696_5024937412_0,4,4,3,2,14630.787270466126,0.0,520.6703529552268,334.45411527647855,80.53725201510935,578.8987165707787,0.0
16541696_29122654_0,2,2,1,2,14642.893841864037,0.0,511.4018255575288,347.63445374252007,0.0,596.5902415660537,0.0
16541698_335839627_0,3,3,2,4,14089.172713336095,0.0,517.5440226356307,0.0,56.5709741786864,388.05133385921494,0.0
16541698_29420153_0,2,2,2,2,14123.616545716834,0.0,517.5440226356307,0.0,0.0,388.05133385921494,0.0
16541698_29420140_0,1,1,0,4,14123.616545716834,0.0,470.9694724148176,0.0,0.0,344.5786961355701,0.0
16541699_16541700_0,3,3,2,5,13936.96089091396,0.0,452.0575731380453,165.99072727536247,0.0,334.3847058391543,0.0
16541699_29419169_0,1,1,1,5,13876.027959470013,0.0,482.8061669553446,150.76028937794328,0.0,363.7362103966523,0.0
16541699_1839747262_0,2,2,1,2,13794.896061850604,0.0,482.8061669553446,106.94143862906076,0.0,363.7362103966523,0.0
16541700_16541699_0,3,3,2,5,13936.96089091396,0.0,452.0575731380453,165.99072727536247,0.0,334.3847058391543,0.0
16541700_29420144_0,1,1,0,5,13947.380980572256,0.0,374.1077341297035,179.19703337317026,0.0,256.89103778169664,0.0
16541700_16541698_0,2,2,2,2,13947.380980572256,0.0,451.0060778284658,0.0,0.0,329.3717010848676,0.0
16541701_16541702_0,4,4,3,2,13694.900081267724,0.0,572.9857100385659,51.455116846707085,52.56527645717612,490.6786188679922,0.0
16541701_652987765_0,3,3,2,2,13563.182474765279,0.0,605.5245129940466,86.8005129163803,0.0,520.086177678925,0.0
16541702_12615161_0,4,4,3,2,13715.290114624993,0.0,523.879267621986,0.0,59.37429691787076,445.6622103134566,0.0
16541702_16541703_0,4,4,3,2,13715.290114624993,0.0,558.9581158818634,47.02578551446787,78.71030413639443,473.7027061896907,0.0
16541703_12615173_0,4,4,3,2,13713.310745761746,0.0,558.9581158818634,47.0414822946112,54.405014982666444,473.7027061896907,0.0
16541703_16541700_0,2,2,1,2,13736.068720517529,0.0,452.0575731380453,47.0414822946112,0.0,334.3847058391543,0.0
16541704_16541705_0,3,3,2,4,13004.276147615376,0.0,429.29314542926954,0.0,61.006774420395494,841.9267897885626,0.0
16541704_29420511_0,2,2,1,2,13022.770762709282,0.0,433.47087586753423,0.0,0.0,885.4472080488105,0.0
16541704_287650997_0,2,2,1,4,13022.770762709282,0.0,433.47087586753423,0.0,0.0,883.3232555888754,0.0
16541705_16541704_0,3,3,2,4,13004.276147615376,0.0,429.29314542926954,0.0,61.006774420395494,841.9267897885626,0.0
16541705_5896652502_0,2,2,2,2,12835.613747268919,0.0,255.02593893139309,0.0,36.59340514467274,823.5477384155281,0.0
16541705_29269503_0,2,2,1,4,12956.99712317553,0.0,429.1734902771244,0.0,0.0,708.6400562012345,0.0
16541707_29421128_0,3,3,2,4,13087.090684688206,492.13153682393494,832.5613187716106,0.0,0.0,169.4732655737318,492.13153682393494
16541707_1545906826_0,3,3,2,4,13128.988653284394,535.7544722255568,868.0342863587437,0.0,22.360794778052774,195.88691862348225,535.7544722255568
16541708_16541707_0,3,3,2,4,13128.988653284394,535.7544722255568,868.0342863587437,0.0,0.0,185.3599082561129,535.7544722255568
16541708_1580751985_0,1,1,1,5,13132.224692595339,545.2246179652739,887.3088644059862,0.0,0.0,185.3599082561129,545.2246179652739
16541709_16541708_0,2,2,1,4,13104.990767028268,527.2330114181948,887.3088644059862,0.0,0.0,148.71609782767442,527.2330114181948
16541709_29779115_0,1,1,0,5,13104.990767028268,527.2330114181948,731.1322969158999,0.0,0.0,113.9115253586675,527.2330114181948
16541710_10604197463_0,1,1,0,5,13155.030287238194,700.0946941111984,515.8405815139192,216.29499992855776,0.0,426.3140195142093,515.8405815139192
16541710_29779120_0,0,0,0,5,13082.517519542153,633.7075455840226,520.2005291533607,146.0089262062639,0.0,373.2044596690075,520.2005291533607
16541710_29779115_0,1,1,0,5,13130.283569960942,627.4215585329424,520.2005291533607,218.194483671525,0.0,239.92502118068413,520.2005291533607
16541711_6833848288_0,2,2,1,5,12626.608115950916,183.0201996647119,375.8550286036084,0.0,0.0,0.0,183.0201996647119
16541711_29779120_0,2,2,1,5,12949.335703326642,516.7533910741431,526.208911865727,0.0,0.0,273.55799345536326,516.7533910741431
16541711_51573654_0,2,2,1,4,12949.335703326642,516.7533910741431,444.2995320517439,0.0,0.0,273.55799345536326,444.2995320517439
16541711_29421136_0,2,2,1,4,12714.097366019314,201.49617641360172,526.208911865727,0.0,0.0,9.25367902099351,201.49617641360172
16541712_29779127_0,1,1,1,5,12990.746378890783,252.33825849484396,143.5202521478223,0.0,0.0,520.5168590687267,143.5202521478223
16541712_51573654_0,2,2,1,4,12994.090365012256,442.5126317072304,254.52868060914622,0.0,0.0,346.37126094616605,254.52868060914622
16541712_29779124_0,2,2,1,4,13085.677572544311,297.82135507127026,0.0,0.0,0.0,520.5168590687267,0.0
16541712_29779129_0,1,1,0,5,13085.677572544311,442.5126317072304,250.06074680488248,0.0,0.0,520.5168590687267,250.06074680488248
16541713_29779138_0,2,2,1,5,13390.638656492803,694.582036580847,237.2133910618295,0.0,0.0,509.36953724014535,237.2133910618295
16541713_2927118729_0,2,2,1,5,13478.651404033119,774.2418408738107,222.95964645802798,0.0,0.0,310.5447449108795,222.95964645802798
16541713_2522309272_0,2,2,2,4,13435.313669507328,774.2418408738107,237.2133910618295,0.0,0.0,509.36953724014535,237.2133910618295
16541713_29779132_0,3,3,2,4,13478.651404033119,729.1693746925523,143.80012121812663,0.0,0.0,462.8837101239225,143.80012121812663
17777144_26736187_0,3,3,2,5,18256.448575821967,0.0,244.80016272620654,156.8162961166476,0.0,165.7767787560804,0.0
17777144_26662395_0,2,2,1,2,18263.87821848653,0.0,0.0,157.22572641736863,0.0,177.87099067876724,0.0
17777144_27409001_0,1,1,0,5,18263.87821848653,0.0,245.1880974048759,138.50546620840697,0.0,183.95864948066807,0.0
17777145_26736188_0,4,4,3,5,18006.343540848302,0.0,453.99071438418423,106.43957772527675,0.0,159.37214841074493,0.0
17777145_102918588_0,4,4,3,2,18012.02622997955,0.0,415.96379487828926,0.0,0.0,177.89814232681357,0.0
17777145_27409541_0,1,1,0,5,18012.02622997955,0.0,280.82887731288355,109.65970291506771,0.0,177.92587425144026,0.0
18244390_18244392_0,2,2,1,6,23272.940814117705,129.93046406798206,519.5235238626408,767.1651233192975,50.38657284337248,0.0,129.93046406798206
18244391_11512176676_0,0,0,0,6,23203.892024683653,442.0357848093883,677.5828982568737,720.4554432086501,164.4779259548596,0.0,442.0357848093883
18244391_18244394_0,1,1,0,6,23203.892024683653,341.7217163708384,620.4747144576727,719.2685700889926,166.34511730214155,0.0,341.7217163708384
18244391_11512176675_0,0,0,0,6,23185.81284684051,442.0357848093883,666.3502783587754,702.5872071438137,179.59833379948483,0.0,442.0357848093883
18244392_18244400_0,1,1,1,6,23272.940814117705,171.3386587903764,538.7690145459093,767.1651233192975,0.0,0.0,171.3386587903764
18244392_18244393_0,1,1,1,6,23255.921207047748,174.36399198901313,538.7690145459093,747.337917232895,81.81801525349398,0.0,174.36399198901313
18244392_18244390_0,2,2,1,6,23272.940814117705,129.93046406798206,519.5235238626408,767.1651233192975,50.38657284337248,0.0,129.93046406798206
18244393_18244394_0,1,1,0,6,23233.459843402896,264.3914307824925,581.6119026815365,729.1454150275931,160.37219928051388,0.0,264.3914307824925
18244393_18244392_0,1,1,1,6,23255.921207047748,174.36399198901313,538.7690145459093,747.337917232895,81.81801525349398,0.0,174.36399198901313
18244393_18244399_0,1,1,0,6,23256.146133284175,250.1651815497123,581.6119026815365,747.863936899723,0.0,0.0,250.1651815497123
18244394_18244391_0,1,1,0,6,23203.892024683653,341.7217163708384,620.4747144576727,719.2685700889926,166.34511730214155,0.0,341.7217163708384
18244394_18244393_0,1,1,0,6,23233.459843402896,264.3914307824925,581.6119026815365,729.1454150275931,160.37219928051388,0.0,264.3914307824925
18244394_18244398_0,1,1,0,6,23234.99635911222,340.42018264464616,620.4747144576727,732.562747643419,0.0,0.0,340.42018264464616
18244395_26565046_0,3,3,2,5,23486.077470093252,0.0,600.1186142408017,994.6252576772678,0.0,171.3463966985043,0.0
18244395_18244400_0,2,2,1,5,23435.971718705492,0.0,609.6221214934923,927.6678847658529,0.0,0.0,0.0
18244395_18244419_0,3,3,2,2,23275.845576589352,0.0,416.2048859332829,804.9365408740315,0.0,129.93046406798206,0.0
18244396_18244397_0,1,1,0,5,23326.43858539632,412.4610877136093,805.033626261646,893.643791605324,0.0,0.0,412.4610877136093
18244397_18244396_0,1,1,0,5,23326.43858539632,412.4610877136093,805.033626261646,893.643791605324,0.0,0.0,412.4610877136093
18244397_18244398_0,1,1,0,5,23383.10194257195,341.58650318521643,765.1106734362211,897.1426280718472,0.0,0.0,341.58650318521643
18244397_13504523094_0,1,1,0,6,23297.355568190753,412.37981073348703,741.1134738901537,813.3565677703872,0.0,0.0,412.37981073348703
18244398_18244399_0,1,1,0,5,23395.758423266612,250.1651815497123,722.5111868347323,897.9901561946235,0.0,0.0,250.1651815497123
18244398_18244397_0,1,1,0,5,23383.10194257195,341.58650318521643,765.1106734362211,897.1426280718472,0.0,0.0,341.58650318521643
18244398_18244394_0,1,1,0,6,23234.99635911222,340.42018264464616,620.4747144576727,732.562747643419,0.0,0.0,340.42018264464616
18244399_18244398_0,1,1,0,5,23395.758423266612,250.1651815497123,722.5111868347323,897.9901561946235,0.0,0.0,250.1651815497123
18244399_18244400_0,1,1,0,5,23413.89351088569,171.3386587903764,687.920432516124,906.7280263120689,0.0,0.0,171.3386587903764
18244399_18244393_0,1,1,0,6,23256.146133284175,250.1651815497123,581.6119026815365,747.863936899723,0.0,0.0,250.1651815497123
18244400_18244392_0,1,1,1,6,23272.940814117705,171.3386587903764,538.7690145459093,767.1651233192975,0.0,0.0,171.3386587903764
18244400_18244395_0,2,2,1,5,23435.971718705492,0.0,609.6221214934923,927.6678847658529,0.0,0.0,0.0
18244400_18244399_0,1,1,0,5,23413.89351088569,171.3386587903764,687.920432516124,906.7280263120689,0.0,0.0,171.3386587903764
18244401_1356241848_0,1,1,0,5,22688.84705489293,366.7060661587346,368.08916088363435,182.1611750917245,0.0,204.74462083220743,366.7060661587346
18244401_29808742_0,1,1,0,5,22609.19651864963,373.40585225955704,375.54080633886133,101.42635986701562,0.0,214.7547191169403,373.40585225955704
18244402_18244423_0,1,1,0,6,22900.460765735465,272.17973984855524,336.7555046315468,401.3692922439353,192.56037506617477,0.0,272.17973984855524
18244402_13504523152_0,1,1,0,6,22891.17777577134,424.2954956022095,465.3651039656957,392.31478114553437,198.59281762609658,0.0,424.2954956022095
18244402_13504523153_0,1,1,0,6,22900.460765735465,424.6292638019599,467.0891244930791,401.3692922439353,206.8773256372739,0.0,424.6292638019599
18244403_18244422_0,1,1,0,6,22978.02445519746,272.4498358888437,393.15796789422103,484.79909300687115,247.10229448667167,0.0,272.4498358888437
18244403_13504523118_0,1,1,0,6,22970.179412600995,436.5274178707091,516.01355594852,477.26228101305895,284.73580441612967,0.0,436.5274178707091
18244403_13504523123_0,1,1,1,6,22978.02445519746,436.7692503965986,517.9975821327439,484.79909300687115,291.69997312700116,0.0,436.7692503965986
18244404_18244413_0,1,1,0,6,22992.93149823472,448.036458528063,551.9797432953434,527.0903817749869,336.93345156508224,0.0,448.036458528063
18244404_13504523123_0,1,1,0,6,22984.777459248737,440.7349256411076,525.7284125660696,492.8457356213599,300.38670421124556,0.0,440.7349256411076
18244404_13504523112_0,1,1,0,6,23017.30467382078,445.69978645299557,551.9797432953434,528.6083370777224,336.93345156508224,0.0,445.69978645299557
18244405_18244414_0,1,1,0,6,22907.91885455794,438.6301037120167,498.6786502593608,436.65636863729185,251.4714731180629,0.0,438.6301037120167
18244405_13504523153_0,1,1,0,6,22906.411309589297,429.4590008635688,474.6439480193726,408.65052006927425,215.18875697507815,0.0,429.4590008635688
18244405_13504523118_0,1,1,1,6,22937.77588742162,437.94003605698697,498.6786502593608,443.48587566754105,251.4714731180629,0.0,437.94003605698697
18244406_18244412_0,1,1,0,6,23075.39117129892,449.3372107235015,603.3773783955421,609.2892330066252,277.5825060038302,0.0,449.3372107235015
18244406_13504523113_0,2,2,1,6,23064.061580938036,445.85559481943625,579.5864029785242,576.5488262880225,289.9838818915891,0.0,445.85559481943625
18244406_13504523103_0,2,2,1,6,23094.756032878373,446.17776208661525,603.3773783955421,609.2892330066252,250.49640969375363,0.0,446.17776208661525
18244407_11512176675_0,1,1,1,6,23174.85144521088,445.27721791347795,659.2215999937861,691.6147267730937,197.07607395579365,0.0,445.27721791347795
18244407_18244411_0,1,1,0,6,23157.682968063342,446.7105576691466,659.2215999937861,691.6147267730937,187.77594986658357,0.0,446.7105576691466
18244407_13504523102_0,1,1,1,6,23145.999153976743,446.2116420317198,637.153940137516,661.5642974314009,207.91020368161196,0.0,446.2116420317198
