road_id,width,openness,betweenness,closeness_global,closeness_400,straightness
172562_530351_0,50.0,1.0,0.0015159150846710873,7.002254082804251e-05,5.366576878854897e-06,0.8598265240551224
172562_172539_0,28.942025708879214,0.7280701754385965,0.004091063422619281,6.947644619513903e-05,2.8192452255232483e-06,0.8524158647013476
172562_29690632_0,39.230271328649785,0.5952380952380952,0.030013250945423852,6.980118999654105e-05,5.625066403337462e-06,0.8592883073962589
172564_21509247_0,50.0,1.0,0.029928622272626635,6.919370519415044e-05,6.851211541935349e-06,0.8582684543081229
172564_29690346_0,28.45563071427784,0.75,0.0006276249661708239,6.890893188468223e-05,6.7103469371891385e-06,0.8533377115671323
172566_530318_0,50.0,1.0,1.891373229040238e-06,6.71650849055226e-05,2.244109990501415e-06,0.8472333122144615
172566_29690840_0,32.16755677662495,0.2,0.026952017117811734,6.735597839173739e-05,2.0548107141316335e-06,0.8478892891141206
172586_29691250_0,50.0,1.0,0.000530761472798251,6.700667177482518e-05,2.224945896046488e-06,0.8461879701549011
172586_10758633910_0,50.0,1.0,0.006600268107808778,6.659283864979103e-05,1.5089575499306232e-06,0.843937041753386
172587_530205_0,50.0,1.0,0.0002899069131626581,6.83999678670651e-05,2.3437592978462075e-06,0.8555731873394785
172587_29493004_0,46.69554825678234,0.8636363636363636,0.00653981354909523,6.884207915637764e-05,2.189827215219883e-06,0.8578114561366463
172589_530202_0,50.0,1.0,0.011410605864588681,6.954675048816977e-05,2.669457487469547e-06,0.863461345249505
172589_13381080693_0,35.125919519838234,0.32608695652173914,0.017985273618990258,6.980507958139772e-05,2.650994732269236e-06,0.8627292091868426
172594_223826118_0,50.0,1.0,0.000724046453843132,7.067340897735469e-05,3.690574097997457e-06,0.8640624688648961
172594_29492993_0,27.600630142230116,0.42857142857142855,0.0009407500276003007,7.041340360522885e-05,3.236382675089583e-06,0.8594285014978909
172594_13056045657_0,35.68648814354207,0.2727272727272727,0.01762720788496641,7.07702139877159e-05,3.5670623046368554e-06,0.8635174772709073
484078_484121_0,50.0,1.0,0.0013560092433979505,6.690186233359856e-05,2.0085993084143056e-06,0.8164746804371714
484078_130088130_0,31.876868077370652,0.625,0.001081952860230836,6.691114342608294e-05,2.3466806583037823e-06,0.8140898701990947
484121_21487129_0,34.88097457400235,0.7878787878787878,0.001718597826447762,6.644086246394138e-05,1.4737852451438068e-06,0.8143046146771733
484121_484078_0,50.0,1.0,0.0013560092433979505,6.690186233359856e-05,2.0085993084143056e-06,0.8164746804371714
484121_267385833_0,50.0,1.0,0.0004408518598031004,6.705203227917351e-05,1.336727627644889e-06,0.8178350059308439
530161_280807026_0,43.54979733462571,0.9010989010989011,0.000779883080909146,6.399254850242885e-05,6.008587046303211e-07,0.790891109585066
530168_530176_0,50.0,1.0,0.000921530489040529,6.76971449877881e-05,2.986401064722192e-06,0.8315645179519526
530176_29689182_0,50.0,1.0,0.0009916449281453304,6.848801329751143e-05,5.376245054839556e-06,0.841595577136003
530177_186969527_0,50.0,1.0,0.0027549110283256704,6.894882677949753e-05,6.1182733492061425e-06,0.8510351603872648
530177_21509247_0,44.606926375031165,0.68,7.993364713219647e-05,6.910224416610533e-05,6.4624206751618535e-06,0.8548793627542781
530190_3877089193_0,50.0,1.0,0.0012761655392861566,6.629241746506758e-05,7.295190122859892e-07,0.816635464392323
530197_26871244_0,50.0,1.0,0.0006384463964255637,6.203579728294387e-05,2.754006374260507e-06,0.768915220044216
