TRAM,fid,street_id,street_length_m,daytime_count_150m,nighttime_count_150m,continuous_count_150m,discontinuous_count_150m,transport_related_count_150m,noise_sensitive_count_150m,recreation_green_count_150m,support_infrastructure_count_150m,daytime_count_per_meter_150m,nighttime_count_per_meter_150m,continuous_count_per_meter_150m,discontinuous_count_per_meter_150m,transport_related_count_per_meter_150m,noise_sensitive_count_per_meter_150m,recreation_green_count_per_meter_150m,support_infrastructure_count_per_meter_150m
T02914P,8173,T02914P,123.53338678830714,39,7,48,39,11,7,7,9,0.3157041267461752,0.05666484326213401,0.3885589252260618,0.3157041267461752,0.08904475369763916,0.05666484326213401,0.05666484326213401,0.07285479847988657
T00149U,8174,T00149U,14.958467775498503,49,6,189,46,20,3,12,139,3.2757365751230516,0.4011106010354757,12.634983932617486,3.0751812746053138,1.337035336784919,0.20055530051773784,0.8022212020709514,9.292395590655188
T09161A,8175,T09161A,66.57979061733839,14,4,16,15,35,2,2,2,0.210274016637628,0.06007829046789371,0.24031316187157484,0.2252935892546014,0.5256850415940699,0.030039145233946855,0.030039145233946855,0.030039145233946855
T19510G,8176,T19510G,53.44736162269893,0,0,14,0,0,0,1,14,0.0,0.0,0.2619399643864599,0.0,0.0,0.0,0.018709997456175707,0.2619399643864599
T04933A,8177,T04933A,89.24984424688613,4,3,7,5,1,0,8,3,0.04481800538424534,0.033613504038184,0.07843150942242934,0.05602250673030667,0.011204501346061334,0.0,0.08963601076849068,0.033613504038184
T01533C,8178,T01533C,29.886005266986228,44,11,44,52,15,2,11,3,1.4722609999873382,0.36806524999683454,1.4722609999873382,1.7399448181668542,0.5019071590865926,0.06692095454487901,0.36806524999683454,0.10038143181731851
T13587D,8179,T13587D,39.27446263399458,31,8,76,36,18,11,6,43,0.7893169739556792,0.20369470295630432,1.9350996780848913,0.9166261633033695,0.4583130816516848,0.28008021656491844,0.15277102721722824,1.0948590283901358
T17560I,8180,T17560I,117.34405486156437,75,12,112,75,14,0,6,44,0.6391461424141223,0.10226338278625956,0.9544582393384226,0.6391461424141223,0.11930727991730282,0.0,0.05113169139312978,0.3749657368829517
T07287F,8181,T07287F,76.38205197008057,25,6,31,26,15,3,10,5,0.3273020212888846,0.0785524851093323,0.4058545063982169,0.34039410214043997,0.19638121277333076,0.03927624255466615,0.13092080851555385,0.06546040425777692
T13141D,8182,T13141D,134.42853531801964,11,2,14,12,11,1,8,2,0.08182786470132351,0.01487779358205882,0.10414455507441174,0.08926676149235292,0.08182786470132351,0.00743889679102941,0.05951117432823528,0.01487779358205882
T07277D,8183,T07277D,76.49376387877581,21,3,24,20,7,5,23,0,0.2745321832153526,0.03921888331647894,0.31375106653183155,0.2614592221098596,0.09151072773845086,0.0653648055274649,0.30067810542633855,0.0
T04865F,8184,T04865F,97.45818297924399,3,2,5,3,0,1,9,2,0.03078243312456298,0.020521622083041986,0.05130405520760496,0.03078243312456298,0.0,0.010260811041520993,0.09234729937368893,0.020521622083041986
T08990Z,8185,T08990Z,137.5210478998939,26,3,40,26,13,5,17,12,0.1890619683099438,0.021814842497301208,0.2908645666306828,0.1890619683099438,0.0945309841549719,0.03635807082883535,0.12361744081804017,0.08725936998920483
T17204R,8186,T17204R,27.67515669302013,11,4,15,13,23,1,9,4,0.39746839094769343,0.1445339603446158,0.5420023512923092,0.4697353711200013,0.8310702719815408,0.03613349008615395,0.32520141077538556,0.1445339603446158
T21390P,8187,T21390P,20.162585179498873,1,0,16,0,0,2,4,14,0.04959681464938289,0.0,0.7935490343901263,0.0,0.0,0.09919362929876578,0.19838725859753156,0.6943554050913604
T01426A,8188,T01426A,34.17629184652481,57,15,85,68,17,1,8,30,1.6678228362506213,0.4389007463817425,2.487104229496541,1.9896833835972325,0.49742084589930813,0.02926004975878283,0.23408039807026265,0.877801492763485
T12127B,8189,T12127B,87.49108285150605,5,0,7,3,5,1,0,2,0.05714868118030078,0.0,0.08000815365242109,0.03428920870818047,0.05714868118030078,0.011429736236060155,0.0,0.02285947247212031
T14631U,8190,T14631U,72.67167035777192,0,0,6,0,2,0,3,6,0.0,0.0,0.08256312219687856,0.0,0.02752104073229285,0.0,0.04128156109843928,0.08256312219687856
T19311B,8191,T19311B,111.98361548533745,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T08145W,8192,T08145W,50.93678323410147,38,7,58,39,24,7,10,17,0.7460227675814347,0.13742524665973796,1.1386663294664003,0.7656549456756829,0.47117227426195873,0.13742524665973796,0.19632178094248282,0.3337470276022208
T14638B,8193,T14638B,104.18815058251388,1,0,3,1,1,2,3,1,0.00959802045058886,0.0,0.028794061351766584,0.00959802045058886,0.00959802045058886,0.01919604090117772,0.028794061351766584,0.00959802045058886
T02201P,8194,T02201P,159.01768717134308,34,11,42,40,20,4,17,7,0.2138126934481488,0.06917469493910695,0.26412156249477203,0.2515443452331162,0.1257721726165581,0.025154434523311623,0.1069063467240744,0.044020260415795334
T03022S,8195,T03022S,26.72228625757012,5,2,50,4,4,0,3,46,0.1871097387329109,0.07484389549316435,1.8710973873291088,0.1496877909863287,0.1496877909863287,0.0,0.11226584323974653,1.7214095963427802
T03016U,8196,T03016U,104.56506789873076,15,3,87,13,4,4,4,71,0.14345134853761304,0.02869026970752261,0.8320178215181557,0.1243245020659313,0.038253692943363476,0.038253692943363476,0.038253692943363476,0.6790030497447017
T11949B,8197,T11949B,50.593002967263,1,2,3,2,6,0,5,2,0.019765579059362534,0.03953115811872507,0.0592967371780876,0.03953115811872507,0.1185934743561752,0.0,0.09882789529681267,0.03953115811872507
T00209P,8198,T00209P,99.10258324585809,22,8,118,27,9,3,5,93,0.2219921951521831,0.08072443460079386,1.1906854103617095,0.27244496677767926,0.09081498892589308,0.030271662975297698,0.05045277162549616,0.9384215522342286
T14624V,8199,T14624V,82.80413365576892,11,1,27,14,10,2,28,14,0.13284360954404642,0.012076691776731492,0.3260706779717503,0.1690736848742409,0.12076691776731494,0.024153383553462984,0.3381473697484818,0.1690736848742409
T07050M,8200,T07050M,71.22048898493469,0,0,7,0,1,0,1,7,0.0,0.0,0.09828632321635301,0.0,0.014040903316621858,0.0,0.014040903316621858,0.09828632321635301
T05209J,8201,T05209J,62.550392272422506,20,5,25,18,6,4,7,4,0.3197421994237067,0.07993554985592667,0.3996777492796334,0.28776797948133603,0.09592265982711201,0.06394843988474135,0.11190976979829735,0.06394843988474135
T11776Y,8202,T11776Y,604.9115745517935,2,0,39,2,2,3,13,34,0.0033062683607631266,0.0,0.06447223303488096,0.0033062683607631266,0.0033062683607631266,0.00495940254114469,0.021490744344960323,0.05620656213297315
T19928C,8203,T19928C,63.717561343084036,14,1,23,14,6,2,2,7,0.21971964565024227,0.015694260403588733,0.36096798928254087,0.21971964565024227,0.0941655624215324,0.03138852080717747,0.03138852080717747,0.10985982282512113
LRD0012,8204,LRD0012,28.332057930667183,4,1,7,3,3,2,5,3,0.1411828258218518,0.03529570645546295,0.24706994518824066,0.10588711936638885,0.10588711936638885,0.0705914129109259,0.17647853227731475,0.10588711936638885
T13427O,8205,T13427O,131.27161743121562,14,5,22,16,25,6,21,5,0.10664910110775311,0.0380889646813404,0.16759144459789774,0.12188468698028927,0.190444823406702,0.04570675761760848,0.15997365166162966,0.0380889646813404
T03152B,8206,T03152B,104.22898010877157,17,3,29,17,6,2,11,12,0.1631024306508525,0.028782781879562208,0.27823355816910134,0.1631024306508525,0.057565563759124416,0.019188521253041473,0.1055368668917281,0.11513112751824883
T12729V,8207,T12729V,82.77759182034374,3,0,3,1,3,0,4,0,0.03624169215397141,0.0,0.03624169215397141,0.012080564051323805,0.03624169215397141,0.0,0.04832225620529522,0.0
T04651T,8208,T04651T,107.5178739018321,5,1,9,2,2,3,6,3,0.046503895757510884,0.009300779151502176,0.08370701236351959,0.01860155830300435,0.01860155830300435,0.02790233745450653,0.05580467490901306,0.02790233745450653
T13768G,8209,T13768G,66.01419782645235,0,0,1,0,0,0,0,1,0.0,0.0,0.01514825648005213,0.0,0.0,0.0,0.0,0.01514825648005213
T10540C,8210,T10540C,79.15892625709488,3,0,3,2,2,0,0,0,0.03789844230903922,0.0,0.03789844230903922,0.025265628206026146,0.025265628206026146,0.0,0.0,0.0
T07434Y,8211,T07434Y,137.2516266421348,25,2,31,16,22,8,4,1,0.18214720372811424,0.01457177629824914,0.22586253262286166,0.11657421038599312,0.16028953928074055,0.05828710519299656,0.02914355259649828,0.00728588814912457
RD0132B,8212,RD0132B,74.92444848067663,3,0,7,2,9,2,7,3,0.04004033477501959,0.0,0.09342744780837904,0.026693556516679724,0.12012100432505876,0.026693556516679724,0.09342744780837904,0.04004033477501959
T11350C,8213,T11350C,61.53701508671141,12,2,24,12,3,8,1,6,0.19500458355171887,0.032500763925286474,0.39000916710343775,0.19500458355171887,0.04875114588792972,0.1300030557011459,0.016250381962643237,0.09750229177585944
T04764B,8214,T04764B,69.90671962980039,15,5,24,14,12,4,8,7,0.21457164746728696,0.07152388248909566,0.34331463594765915,0.20026687096946785,0.17165731797382958,0.057219105991276525,0.11443821198255305,0.10013343548473393
T20892C,8215,T20892C,54.05213897691964,7,0,9,4,7,2,4,2,0.12950458820860009,0.0,0.16650589912534294,0.07400262183348576,0.12950458820860009,0.03700131091674288,0.07400262183348576,0.03700131091674288
T13054F,8216,T13054F,169.78128230427643,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04122951543889762,0.0
T07661H,8217,T07661H,279.70003839701826,0,1,2,1,14,0,0,0,0.0,0.003575258715483467,0.007150517430966934,0.003575258715483467,0.050053622016768544,0.0,0.0,0.0
T02104P,8218,T02104P,66.6223617454696,45,3,52,42,16,5,14,3,0.675448885644767,0.045029925709651135,0.7805187123006196,0.6304189599351159,0.24015960378480605,0.0750498761827519,0.2101396533117053,0.045029925709651135
T08620C,8219,T08620C,101.12674827003984,0,0,2,0,1,0,4,2,0.0,0.0,0.01977716117855761,0.0,0.009888580589278806,0.0,0.03955432235711522,0.01977716117855761
T19650R,8220,T19650R,149.59247119257267,1,0,1,0,0,1,8,0,0.0066848284009740355,0.0,0.0066848284009740355,0.0,0.0,0.0066848284009740355,0.053478627207792284,0.0
T12358O,8221,T12358O,52.18492138507265,6,1,6,5,4,0,4,0,0.11497574089890808,0.019162623483151345,0.11497574089890808,0.09581311741575672,0.07665049393260538,0.0,0.07665049393260538,0.0
T17453G,8222,T17453G,80.36105255648104,9,4,11,13,7,1,2,0,0.11199455101305986,0.04977535600580438,0.13688222901596203,0.16176990701886423,0.08710687301015767,0.012443839001451094,0.02488767800290219,0.0
T06591G,8223,T06591G,23.684871904967192,1,0,16,0,0,1,4,14,0.042221043204809565,0.0,0.675536691276953,0.0,0.0,0.042221043204809565,0.16888417281923826,0.5910946048673339
LRD0008,8224,LRD0008,20.194427607762627,1,0,20,0,1,1,5,18,0.04951861074862085,0.0,0.9903722149724169,0.0,0.04951861074862085,0.04951861074862085,0.24759305374310422,0.8913349934751752
T19210X,8225,T19210X,23.391143684880213,0,0,1,0,3,0,2,1,0.0,0.0,0.04275122300438817,0.0,0.1282536690131645,0.0,0.08550244600877634,0.04275122300438817
T06397G,8226,T06397G,70.02467290881728,16,5,17,16,5,2,25,1,0.22849089235781825,0.0714034038618182,0.24277157313018188,0.22849089235781825,0.0714034038618182,0.02856136154472728,0.357017019309091,0.01428068077236364
T02246C,8227,T02246C,132.9152274868169,12,3,17,11,19,3,10,4,0.09028310921854467,0.022570777304636167,0.1279010713929383,0.08275951678366594,0.14294825626269572,0.022570777304636167,0.07523592434878723,0.03009436973951489
T06472A,8228,T06472A,56.41693492819324,1,2,3,2,6,0,3,1,0.017725174210062762,0.035450348420125524,0.05317552263018829,0.035450348420125524,0.10635104526037659,0.0,0.05317552263018829,0.017725174210062762
T02186H,8229,T02186H,132.28842450681873,46,5,77,44,16,6,4,24,0.34772505736228615,0.03779620188720501,0.5820615090629572,0.3326065766074041,0.12094784603905605,0.045355442264646016,0.030236961509764012,0.18142176905858406
T09500Z,8230,T09500Z,130.28123238696713,2,1,7,2,4,2,10,2,0.015351405289593138,0.007675702644796569,0.05372991851357598,0.015351405289593138,0.030702810579186276,0.015351405289593138,0.07675702644796568,0.015351405289593138
T00504T,8231,T00504T,15.116094157449975,47,12,66,54,20,0,7,19,3.10926880386201,0.7938558648158323,4.366207256487078,3.5723513916712455,1.3230931080263872,0.0,0.4630825878092355,1.2569384526250678
T01723G,8232,T01723G,110.81793383168565,26,3,75,23,14,1,28,45,0.23461906481210662,0.027071430555243074,0.6767857638810768,0.20754763425686357,0.12633334259113435,0.009023810185081024,0.2526666851822687,0.4060714583286461
T13101V,8233,T13101V,93.37058485666415,10,2,24,12,15,1,2,14,0.10710011097554209,0.021420022195108416,0.257040266341301,0.1285201331706505,0.16065016646331312,0.010710011097554208,0.021420022195108416,0.14994015536575891
T11971Z,8234,T11971Z,43.55989135527986,2,0,3,0,4,0,1,1,0.04591379679273653,0.0,0.0688706951891048,0.0,0.09182759358547306,0.0,0.022956898396368264,0.022956898396368264
T10934Q,8235,T10934Q,65.14732467471755,0,0,2,0,1,1,1,1,0.0,0.0,0.030699648987676117,0.0,0.015349824493838059,0.015349824493838059,0.015349824493838059,0.015349824493838059
T19514K,8236,T19514K,110.83438540641691,1,0,1,1,1,0,1,0,0.009022470746177869,0.0,0.009022470746177869,0.009022470746177869,0.009022470746177869,0.0,0.009022470746177869,0.0
T08918R,8237,T08918R,155.72416569659828,11,10,31,17,5,2,10,19,0.07063771991196027,0.06421610901087296,0.1990699379337062,0.10916738531848405,0.03210805450543648,0.012843221802174594,0.06421610901087296,0.12201060712065864
T00196B,8238,T00196B,61.17610563441666,22,7,108,26,9,3,6,83,0.3596175299465804,0.1144237595284574,1.7653951470104858,0.42500253539141325,0.14711626225087382,0.049038754083624604,0.09807750816724921,1.3567388629802808
T11856X,8239,T11856X,320.01834621659657,0,0,13,0,0,0,1,13,0.0,0.0,0.04062267102399582,0.0,0.0,0.0,0.0031248208479996787,0.04062267102399582
T08272C,8240,T08272C,137.37402508386674,18,3,24,17,11,5,29,3,0.13102913734245622,0.021838189557076036,0.17470551645660828,0.12374974082343086,0.0800733617092788,0.03639698259512673,0.211102499051735,0.021838189557076036
T21155G,8241,T21155G,99.83796634262362,21,3,33,20,8,2,12,11,0.21034082292834638,0.030048688989763768,0.3305355788874015,0.2003245932650918,0.08012983730603672,0.02003245932650918,0.12019475595905507,0.11017852629580048
T20126X,8242,T20126X,33.948712406289125,7,1,12,6,4,1,4,4,0.20619338713721655,0.029456198162459507,0.3534743779495141,0.17673718897475704,0.11782479264983803,0.029456198162459507,0.11782479264983803,0.11782479264983803
T02779A,8243,T02779A,39.694967289871904,7,5,10,12,4,4,3,1,0.17634477310140112,0.12596055221528651,0.25192110443057303,0.30230532531668763,0.10076844177222921,0.10076844177222921,0.07557633132917191,0.025192110443057303
T00446A,8244,T00446A,68.33968378395706,47,16,99,56,18,3,33,54,0.6877409639263415,0.2341245834642865,1.4486458601852727,0.8194360421250028,0.26339015639732233,0.043898359399553714,0.4828819533950909,0.7901704691919669
T04510H,8245,T04510H,92.67307602595781,4,1,16,3,9,0,2,9,0.04316248226053915,0.010790620565134787,0.1726499290421566,0.03237186169540436,0.09711558508621308,0.0,0.021581241130269574,0.09711558508621308
T09219B,8246,T09219B,53.19519303780189,22,6,23,24,43,1,6,2,0.4135712034049059,0.11279214638315616,0.4323698944687652,0.4511685855326246,0.8083437157459524,0.018798691063859358,0.11279214638315616,0.037597382127718716
T01795W,8247,T01795W,133.83954049967528,28,2,31,26,23,4,4,0,0.20920573916695367,0.014943267083353834,0.23162063979198444,0.19426247208359984,0.1718475714585691,0.029886534166707668,0.029886534166707668,0.0
T11113R,8248,T11113R,52.74457245790508,2,0,6,1,4,2,11,1,0.037918593455206796,0.0,0.11375578036562038,0.018959296727603398,0.07583718691041359,0.037918593455206796,0.20855226400363736,0.018959296727603398
T00544B,8249,T00544B,23.533193107782527,73,23,77,92,7,1,4,9,3.1020014863966163,0.9773429340701667,3.271974170582732,3.909371736280667,0.29745219732570294,0.042493171046528985,0.16997268418611594,0.3824385394187609
T06871L,8250,T06871L,71.36054870546546,6,1,8,4,5,2,7,2,0.08408007097541367,0.014013345162568944,0.11210676130055156,0.05605338065027578,0.07006672581284472,0.02802669032513789,0.09809341613798261,0.02802669032513789
T08388N,8251,T08388N,21.395703652780085,12,1,17,8,4,6,6,2,0.5608602640390731,0.046738355336589425,0.7945520407220202,0.3739068426927154,0.1869534213463577,0.28043013201953654,0.28043013201953654,0.09347671067317885
T08317Y,8252,T08317Y,66.243932719442,19,1,33,15,14,2,39,12,0.28681872014557597,0.015095722112925052,0.49815882972652675,0.2264358316938758,0.21134010958095073,0.030191444225850104,0.588733162404077,0.18114866535510063
T13863E,8253,T13863E,140.46557216500852,0,0,19,0,0,0,6,19,0.0,0.0,0.1352644616552746,0.0,0.0,0.0,0.04271509315429724,0.1352644616552746
T19558W,8254,T19558W,132.1139028698608,2,1,14,2,8,0,16,12,0.015138452173122962,0.007569226086561481,0.10596916521186073,0.015138452173122962,0.06055380869249185,0.0,0.1211076173849837,0.09083071303873777
T06057P,8255,T06057P,70.53650899308683,7,2,16,8,13,1,2,8,0.09923938822498374,0.028354110921423925,0.2268328873713914,0.1134164436856957,0.1843017209892555,0.014177055460711963,0.028354110921423925,0.1134164436856957
T07922J,8256,T07922J,35.06494523555045,53,18,63,68,8,7,5,11,1.5114810430750703,0.5133331844405898,1.7966661455420645,1.9392586967755616,0.22814808197359548,0.19962957172689605,0.14259255123349718,0.3137036127136938
T07548H,8257,T07548H,7.505910856514332,0,0,1,0,0,0,3,1,0.0,0.0,0.13322833419106042,0.0,0.0,0.0,0.39968500257318124,0.13322833419106042
T00527A,8258,T00527A,45.60762302863473,52,16,81,65,23,0,8,28,1.140160274683726,0.35081854605653107,1.7760188894111886,1.4252003433546576,0.5043016599562634,0.0,0.17540927302826553,0.6139324555989294
T20598Z,8259,T20598Z,43.73981652490684,36,3,48,34,7,1,3,11,0.823048719911764,0.06858739332598034,1.0973982932156854,0.7773237910277772,0.1600372510939541,0.022862464441993444,0.06858739332598034,0.2514871088619279
T03859D,8260,T03859D,100.0252134838179,0,0,2,0,2,0,27,2,0.0,0.0,0.01999495857435546,0.0,0.01999495857435546,0.0,0.2699319407537987,0.01999495857435546
T19165J,8261,T19165J,60.47604662826687,3,1,63,3,2,2,6,58,0.04960641720581289,0.016535472401937628,1.0417347613220707,0.04960641720581289,0.033070944803875256,0.033070944803875256,0.09921283441162577,0.9590573993123824
T08609H,8262,T08609H,57.07119047246513,2,0,3,0,2,0,3,1,0.03504395095744377,0.0,0.05256592643616565,0.0,0.03504395095744377,0.0,0.05256592643616565,0.017521975478721884
T08257D,8263,T08257D,131.54509972859626,25,0,37,22,23,4,15,9,0.19004888856810312,0.0,0.2812723550807926,0.16724302193993074,0.17484497748265485,0.030407822170896496,0.11402933314086186,0.06841759988451712
T03457P,8264,T03457P,98.26381675427085,16,7,92,18,2,3,1,76,0.16282697465346105,0.0712368014108892,0.936255104257401,0.18318034648514367,0.02035337183168263,0.030530057747523945,0.010176685915841316,0.7734281296039399
T15457C,8265,T15457C,50.07079623500446,1,0,2,0,1,2,13,1,0.01997172154615949,0.0,0.03994344309231898,0.0,0.01997172154615949,0.03994344309231898,0.2596323801000734,0.01997172154615949
T14364U,8266,T14364U,137.20035793445692,10,2,16,9,19,4,14,6,0.0728861072270466,0.014577221445409318,0.11661777156327455,0.06559749650434193,0.13848360373138854,0.029154442890818637,0.10204055011786524,0.04373166433622796
