fid,TRAM,street_tree_count_10m,park_tree_count_10m,street_tree_count_20m,park_tree_count_20m
12587,T19905V,3,0,3,0
12588,T15785P,2,0,15,0
12589,T18473O,0,0,0,0
12590,T15425U,9,0,17,0
12591,T05724X,2,0,7,0
12592,T04668C,8,0,18,0
12593,T14410J,19,0,46,0
12594,T08252Y,14,0,29,0
12595,T06635B,7,0,10,0
12596,T12280J,5,0,17,0
12597,T06126L,23,0,36,0
12598,T00123K,2,0,4,0
12599,T07626E,6,0,9,0
12600,T04542P,1,0,3,0
12601,RD0028B,0,0,1,0
12602,P21311,0,0,17,0
12603,T14905B,21,0,44,0
12604,T02366J,5,0,49,0
12605,T09266I,10,0,13,0
12606,T04592Z,6,0,8,0
12607,T03191I,1,0,7,0
12608,T20011N,28,0,41,0
12609,T11042T,19,0,23,0
12610,T10472H,13,0,24,0
12611,T11170A,9,0,29,0
12612,T04850Y,4,0,15,0
12613,T05870G,0,0,20,0
12614,T18528M,17,0,37,0
12615,T12419K,15,0,25,0
12616,T00704Z,3,0,9,0
12617,T16915L,2,0,4,0
12618,T10535F,3,0,14,0
12619,T01156X,0,0,0,0
12620,T12091G,15,0,32,0
12621,T07147U,16,0,18,0
12622,T08743M,0,0,0,0
12623,T05922B,7,0,16,0
12624,T20885D,0,0,0,0
12625,T11246D,12,0,13,0
12626,T06149S,4,0,9,0
12627,T18272H,3,0,9,0
12628,T02760P,8,0,17,0
12629,T03389U,17,0,21,0
12630,T03333E,9,0,21,0
12631,T08419D,8,2,19,10
12632,T09105S,20,0,31,0
12633,T04985M,0,0,0,0
12634,T16180W,3,0,12,0
12635,T18255G,7,0,11,0
12636,T02693V,9,0,18,0
12637,T18986I,0,0,2,0
12638,T03701I,17,0,24,0
12639,T00979Y,0,0,0,0
12640,T02354F,21,0,34,0
12641,T21222A,6,0,16,0
12642,T05252M,6,0,9,0
12643,T08653L,8,0,10,0
12644,T13865G,0,0,0,0
12645,T17111N,13,0,28,0
12646,T08441B,0,0,0,0
12647,T04496A,13,0,21,0
12648,T10079C,4,0,13,0
12649,T20281H,16,0,29,0
12650,T15414R,41,0,65,0
12651,T05018E,4,0,6,0
12652,T09761S,7,0,12,0
12653,RD0140J,0,0,0,0
12654,T09196L,7,0,13,0
12655,T05927G,30,0,41,0
12656,T17875Y,6,0,17,0
12657,T03613J,1,5,6,14
12658,LRD0035,5,0,9,0
12659,T21372N,0,0,4,0
12660,T02630G,22,0,27,0
12661,T20968F,1,0,2,0
12662,T12891E,0,0,0,0
12663,T08827P,10,0,13,0
12664,T02538L,10,0,33,0
12665,T18577V,2,0,6,0
12666,T10920K,1,0,2,0
12667,T00022G,0,0,0,0
12668,T09049B,0,0,0,0
12669,LRD0045,31,0,37,0
12670,T02102N,17,0,26,0
12671,T01142R,0,0,1,0
12672,T07758P,2,0,6,0
12673,T01258C,5,0,5,0
12674,T11084D,1,0,2,0
12675,T06063N,13,0,24,1
12676,T10796Y,2,0,3,0
12677,T12387T,1,0,7,0
12678,T00645F,0,0,0,0
12679,T09106T,19,0,32,0
12680,T20603F,9,0,15,0
12681,T12734S,18,0,31,0
12682,T12012R,6,0,12,0
12683,LRD0047,21,0,54,0
12684,T11261C,0,0,0,0
12685,T03172F,0,0,3,0
12686,T04174L,0,0,0,0
12687,T01516B,0,0,0,0
12688,T06705Y,16,0,21,0
12689,T18044X,0,0,0,0
12690,T17979F,10,0,20,0
12691,T05448W,9,0,14,0
12692,T03259L,13,0,25,0
12693,T09351E,11,0,25,0
12694,T12774A,18,0,24,0
12695,T09032S,1,0,4,0
12696,T18678Z,0,0,0,0
12697,T02384L,7,0,14,0
12698,T07852M,4,0,15,0
12699,T16940M,0,0,0,0
12700,T09573Q,42,0,65,0
12701,T21134B,6,0,11,0
12702,T07370Z,11,0,19,0
12703,T20982D,0,0,5,25
12704,T09672S,7,0,32,0
12705,T00871N,8,0,11,0
12706,T18954A,6,0,19,1
12707,T04569A,6,0,9,0
12708,T04155I,0,0,0,0
12709,T13272N,33,0,44,0
12710,T03127A,5,0,11,0
12711,T21205Z,0,0,1,0
12712,T10562I,11,0,26,0
12713,T02128X,20,0,31,0
12714,T01325W,10,0,17,0
12715,T04205B,6,0,18,0
12716,T20875B,1,0,3,0
12717,T20904P,0,0,0,0
12718,T00678O,0,0,0,0
12719,T06146P,2,0,7,0
12720,T19187P,3,0,7,0
12721,T09580P,34,0,47,0
12722,T00348Z,0,0,4,0
12723,T16349D,8,0,20,0
12724,T07065T,39,0,50,0
12725,T13809Y,0,0,0,0
12726,T04652U,2,0,10,0
12727,T00408U,39,0,59,0
12728,T08042Q,6,0,12,0
12729,T03648U,8,0,12,0
12730,T07998D,3,0,10,0
12731,T05590B,25,0,31,0
12732,T16753L,0,0,0,0
12733,T14490Z,0,0,5,0
12734,T04171I,0,0,0,0
12735,T03523I,17,0,30,0
12736,T13566Y,0,0,14,0
12737,T11272F,23,0,33,0
12738,T13171J,6,0,7,0
12739,T08459L,4,0,29,0
12740,T20367M,5,0,10,0
12741,T01305S,0,0,0,0
12742,T09636O,1,0,9,0
12743,T03627P,7,0,9,0
12744,T11193H,0,0,4,0
12745,T00268A,4,0,4,0
12746,T09540H,18,0,31,0
12747,T14106E,22,0,29,0
12748,T01860O,28,0,44,0
12749,T19174K,8,0,11,0
12750,T18028X,0,0,0,0
12751,T10117R,18,0,24,0
12752,T21396V,7,0,10,0
12753,T17140S,24,0,43,0
12754,T19878J,4,0,5,0
12755,T04309I,5,0,10,0
12756,T11484P,4,0,12,0
12757,T16047S,0,0,0,0
12758,T07967W,17,0,20,0
12759,T04297V,5,23,10,64
12760,T06380X,10,0,24,0
12761,T05928H,24,0,33,0
12762,T08298M,12,0,14,0
12763,T11567R,0,0,0,0
12764,T10188G,17,0,26,0
12765,T05365U,21,0,26,0
12766,T17285I,0,0,0,0
12767,T03935Y,0,0,0,0
12768,T03538P,15,0,26,0
12769,T21309G,26,0,33,0
12770,T07218S,41,0,47,0
12771,T08410U,2,0,5,0
12772,T02687X,9,0,20,0
12773,T14966O,8,0,9,0
12774,T20004O,9,0,17,0
12775,T07745K,3,0,8,0
12776,T12016V,14,0,34,0
12777,T04615P,3,0,6,0
12778,T16968Y,7,15,11,30
12779,T05444S,0,0,0,0
12780,T12985J,0,0,4,0
12781,T02054W,24,0,36,0
12782,T02443F,16,0,25,0
12783,T08909Q,10,0,16,0
12784,T03722N,20,0,26,27
12785,RL0051Y,1,0,16,0
12786,T19590W,12,0,19,0
12787,T16432X,12,0,18,0
12788,T01218U,16,0,21,0
12789,T01405V,0,0,0,0
12790,T07801B,0,0,0,0
12791,T09302V,10,0,16,0
12792,T04245J,7,0,13,0
12793,T18379R,6,0,9,0
12794,T18355J,0,0,21,0
12795,T14887Q,11,0,24,0
12796,T06753G,29,0,41,0
12797,T01240S,5,0,7,0
12798,T02317A,19,0,37,0
12799,T20297P,7,0,15,0
12800,T13276R,17,0,27,0
12801,T06465B,0,0,0,0
12802,T20061X,5,0,9,0
12803,T08249D,18,0,28,0
12804,T12368Q,16,0,33,0
12805,T09884C,10,0,29,0
12806,T04371O,14,0,22,0
12807,T10467K,12,0,21,0
12808,T11118W,1,0,8,0
12809,T03049D,10,0,15,0
12810,T07360X,23,0,33,0
12811,T13353N,17,0,21,0
12812,T00455B,0,0,11,0
12813,T03014S,25,0,38,0
12814,T20451H,2,0,9,0
12815,T02566P,6,0,13,0
12816,T11874Z,0,0,0,0
12817,T10831K,8,0,12,0
12818,T06461X,0,0,0,0
12819,T07965U,10,0,19,0
12820,T06080O,17,0,29,0
12821,T01500T,0,0,0,0
12822,T18670R,12,0,12,0
12823,T06722Z,6,0,13,0
12824,T11347H,9,0,10,0
12825,T07377G,14,0,26,0
12826,T05166P,4,0,11,0
12827,T15623Y,4,0,10,0
12828,T00943M,1,0,7,0
12829,T12353J,7,0,12,0
12830,T06943K,43,0,61,0
12831,T17049Y,1,0,2,0
12832,T17086D,6,0,11,0
12833,T01994B,6,0,15,0
12834,T13690B,12,0,20,0
12835,T20104R,19,0,26,0
12836,T06213J,5,0,9,0
12837,T13298X,1,0,1,0
12838,T08136V,3,0,9,0
12839,T09269L,19,0,26,0
12840,T20326D,0,0,0,0
12841,T19144E,9,0,17,0
12842,T18267K,28,0,66,0
12843,T00130J,5,0,11,0
12844,T18539P,11,0,18,0
12845,T01497P,0,0,0,0
12846,T11864X,0,0,0,0
12847,T05087R,0,0,2,0
12848,T02063X,9,0,70,0
12849,T04620M,24,0,27,0
12850,T07568L,26,0,43,0
12851,T18842T,13,0,22,0
12852,T10936S,34,0,44,0
12853,T16168A,28,0,32,0
12854,T17652L,2,0,5,0
12855,T19808V,15,0,21,1
12856,T09423D,5,0,17,0
12857,T09030Q,16,0,22,0
12858,T17498T,7,0,17,0
12859,RD0071S,0,0,1,0
12860,T18853W,16,0,30,0
12861,T02886C,8,0,12,0
12862,T04136F,0,0,0,0
12863,T18396S,3,0,19,0
12864,T05339S,5,0,8,0
12865,T06193W,1,0,3,0
12866,T02400U,25,0,34,0
12867,T15657I,5,0,6,0
12868,T15617A,1,0,3,0
12869,T14838H,1,0,2,0
12870,T18835U,0,0,21,0
12871,T09484Q,0,0,6,0
12872,T18701H,6,0,15,0
12873,T15802Z,7,37,16,58
12874,T11446J,24,0,30,0
12875,T16471E,17,0,41,0
12876,T09021P,6,0,11,0
12877,T15877S,16,0,30,3
12878,T17969D,0,0,0,0
12879,T15336U,2,0,10,9
12880,T03052Y,4,0,9,0
12881,T12096L,0,0,1,0
12882,T06941I,38,0,54,0
12883,T19781B,20,15,23,40
12884,T12821Q,10,0,12,0
12885,T08720F,2,0,4,0
12886,T00722B,1,0,1,0
12887,T14399F,21,0,31,0
12888,T04500F,9,0,16,0
12889,T21407H,10,0,23,0
12890,T03452K,19,0,22,0
12891,T12208B,7,0,13,0
12892,T16172W,8,0,13,0
12893,T21413F,10,0,25,0
12894,T10223S,15,0,21,0
12895,T03240A,11,0,14,0
12896,T01817L,19,0,30,0
12897,T18774Y,2,0,9,0
12898,T09336F,12,0,23,0
12899,T20157E,25,0,42,0
12900,T01518D,0,0,0,0
12901,T19484V,0,0,5,0
12902,T00711Y,0,0,3,0
12903,T03545O,19,0,29,0
12904,T10773R,7,0,16,0
12905,T17241W,12,0,22,0
12906,T00966T,0,0,0,0
12907,T05778L,33,0,38,0
12908,T12665W,43,14,53,34
12909,T01804G,16,0,37,0
12910,T05821X,25,0,35,0
12911,T05542T,0,0,0,0
12912,T10868X,1,0,3,0
12913,T14649E,13,0,25,0
12914,T10631E,3,0,10,1
12915,T02548N,27,0,45,0
12916,T17711F,0,0,25,0
12917,T00670G,0,0,0,0
12918,T12000N,27,0,69,0
12919,T17921N,1,0,2,0
12920,T17967B,10,0,13,0
12921,T01294G,0,0,1,0
12922,T07611X,0,0,9,0
12923,T02321W,24,0,52,0
12924,T21569Y,1,0,7,0
12925,T12826V,4,0,5,0
12926,T06736F,34,0,39,0
12927,T19528Q,85,0,166,0
12928,T17799D,4,0,7,0
12929,T02422A,0,0,14,0
12930,T02045V,16,0,28,0
12931,T15001A,0,0,0,0
12932,T02794Z,3,0,10,0
12933,T02465L,8,0,12,0
12934,T03379S,8,0,14,0
12935,T03086I,0,0,0,0
12936,T15816F,3,0,11,0
12937,T10420V,9,0,12,0
12938,T08920L,19,0,31,0
12939,T08585Q,0,0,0,0
12940,T13688H,9,0,19,0
12941,T00090S,0,0,0,0
12942,T09548P,26,0,37,0
12943,T19217E,38,0,71,0
12944,T10681O,24,0,35,0
12945,T01636I,3,0,8,0
12946,T11327D,8,0,10,0
12947,T04662W,13,0,20,0
12948,T09613H,14,0,49,0
12949,T10153V,19,0,26,0
12950,T17083A,8,0,20,0
12951,T21077J,3,0,8,0
12952,T07566J,35,0,53,0
12953,T09593U,2,0,15,0
12954,T18449O,16,0,23,0
12955,T03897J,10,0,12,16
12956,T17037U,0,0,0,0
12957,T17915P,0,0,0,0
12958,T00988Z,0,0,0,0
12959,T04465T,8,0,12,0
12960,T03621J,0,0,4,0
12961,T03535M,19,0,29,0
12962,T18719R,5,0,10,0
12963,T13891I,0,0,0,0
12964,T07014I,39,0,46,0
12965,T20100N,9,0,21,0
12966,T07076W,27,0,31,0
12967,T02652M,2,0,12,0
12968,T19997P,4,0,10,0
12969,T05467Z,0,0,0,0
12970,T04460O,4,0,7,0
12971,T00415T,0,0,7,0
12972,T02733M,20,0,26,0
12973,T14433Q,16,0,20,0
12974,T08120N,5,0,11,0
12975,T01393I,7,0,8,0
12976,T02667T,10,0,14,0
12977,T04021V,0,0,2,0
12978,T07906J,1,0,3,0
12979,T10931N,1,0,12,0
12980,T15951L,15,0,39,1
12981,T17592Q,3,0,6,0
12982,T12054B,58,0,77,0
12983,T11259I,0,0,1,0
12984,T07851L,2,0,9,0
12985,T17688X,6,0,15,0
12986,T06894S,1,0,5,0
12987,T13575Z,3,0,10,0
12988,T06455Z,13,0,22,0
12989,T10845Q,0,0,0,0
12990,T20225Z,3,0,7,0
12991,RL0047U,0,0,0,0
12992,T20015R,5,0,11,0
12993,T10425A,11,0,20,0
12994,T12535N,0,0,0,0
12995,T17589V,4,0,11,0
12996,T01953S,26,0,31,0
12997,T10804H,2,0,6,0
12998,P72570,2,0,17,0
12999,T17070V,0,0,0,0
13000,T10434B,32,0,40,0
13001,T08467L,11,0,13,0
13002,T20197M,0,0,0,0
13003,T19260H,11,0,16,0
13004,T13462R,4,0,5,0
13005,T04666A,19,0,26,0
13006,T12093I,14,0,24,0
13007,T02482M,3,0,7,0
13008,T17480J,6,0,7,0
13009,T15290X,12,0,28,0
13010,T09935W,2,0,12,0
13011,T10548K,12,0,29,0
13012,NS0005E,0,0,0,0
13013,T07297H,7,0,16,0
13014,T17676T,0,3,0,12
13015,T11961X,10,0,13,0
13016,T03511E,6,0,13,0
13017,T00299H,3,0,5,0
13018,P28171,1,0,20,0
13019,T14588I,14,0,25,0
13020,T07343W,15,0,19,0
13021,T11119X,0,0,0,0
13022,T03221X,0,0,2,0
13023,T02024Q,15,0,27,0
13024,T01973W,22,0,33,0
13025,T17956Y,0,0,0,0
13026,T02258G,24,0,33,0
13027,T18796E,6,0,14,0
13028,T01353A,7,0,9,0
13029,T04530L,16,0,23,0
13030,T04528R,8,0,13,0
13031,T07588P,11,0,21,0
13032,T00185Y,6,0,13,0
13033,RD0068P,0,0,0,0
13034,T12829Y,0,0,1,0
13035,T10989F,6,0,8,0
13036,T19268P,6,0,10,0
13037,T12707P,5,0,8,0
13038,T16292D,0,0,0,0
13039,T16064T,5,0,8,0
13040,T21347M,13,0,19,0
13041,T03387S,3,0,5,0
13042,T06086U,29,0,36,0
13043,T01543E,1,0,2,0
13044,T09779C,2,0,21,0
13045,T19963F,12,0,20,0
13046,T11945X,0,0,1,0
13047,T10353B,4,0,8,0
13048,T19645U,11,0,32,0
13049,T04482U,4,0,5,3
13050,T15900A,0,0,0,0
13051,T17547L,0,0,0,0
13052,T21536P,9,0,12,0
13053,T08535G,2,0,5,0
13054,T08463H,4,0,11,0
13055,T05514P,17,0,23,0
13056,T05703S,24,0,36,0
13057,T08643J,19,0,23,0
13058,T10536G,1,0,4,0
13059,T08506B,1,0,3,0
13060,T11045W,6,0,18,0
13061,T04249N,12,0,20,0
13062,T15060L,6,0,15,0
13063,T04488A,5,0,11,0
13064,T19045C,0,0,0,0
13065,T09368N,9,0,20,0
13066,T10964W,7,0,8,0
13067,T11465M,0,0,0,0
13068,T07172V,4,0,5,0
13069,T13781D,0,0,0,0
13070,T03826U,28,0,34,0
13071,T02207V,24,0,42,0
13072,T19040X,3,0,3,0
13073,T04873F,9,0,14,0
13074,T10148Y,10,0,17,0
13075,T21514J,20,0,41,0
13076,T04284Q,6,0,8,0
13077,T10776U,23,0,35,0
13078,LRD0017,3,0,6,0
13079,T06689P,12,0,18,0
13080,T02096G,11,0,16,0
13081,T11218Z,7,0,18,1
13082,T12036Z,2,0,8,0
13083,T09517I,24,0,104,0
13084,T08224U,13,0,20,0
13085,RD0114J,0,0,0,0
13086,T04025Z,17,0,23,0
13087,T01859V,20,0,32,0
13088,T03557S,0,0,0,0
13089,T18873A,34,0,54,0
13090,T00952N,0,0,1,0
13091,T10682P,9,0,14,0
13092,T00663H,8,0,14,0
13093,T04353M,1,0,7,0
13094,T11316A,0,0,0,0
13095,T02386N,21,0,31,0
13096,T20221V,9,0,23,0
13097,T01843N,14,0,37,0
13098,T01255Z,5,0,8,0
13099,T03248I,8,0,15,0
13100,T09732N,15,0,15,0
13101,T01906L,48,0,65,0
13102,T02649R,36,0,46,0
13103,T19209E,1,0,69,0
13104,T13474V,2,0,4,0
13105,T05026E,0,0,0,0
13106,T15682J,1,0,3,0
13107,T15368C,0,0,2,0
13108,T17090Z,0,2,0,11
13109,T19755Z,4,0,8,0
13110,T08069B,4,0,12,0
13111,T14594G,0,0,0,0
13112,T15058R,11,0,18,0
13113,T16876V,0,0,1,0
13114,T07668O,21,0,36,0
13115,T16368G,5,0,9,0
13116,T19784E,0,0,0,0
13117,T15611U,0,0,1,0
13118,T03324D,0,0,0,0
13119,T04689H,3,0,14,0
13120,T13116C,55,0,121,0
13121,T11527J,11,0,15,0
13122,T19796I,21,31,25,62
13123,T16651G,0,0,0,0
13124,T07299J,12,0,22,0
13125,T11364I,13,0,16,0
13126,T07955S,13,0,21,0
13127,T01896A,12,0,20,0
13128,T20612G,10,0,16,0
13129,T19136E,3,0,9,0
13130,T05104B,8,0,10,0
13131,T18124W,30,20,37,33
13132,T01200K,4,0,8,0
13133,T07819L,8,0,12,0
13134,T20784Z,3,0,6,5
13135,T13094N,21,0,48,0
13136,T02179I,18,0,26,0
13137,T13421I,1,0,2,0
13138,T02854U,9,0,15,0
13139,T15718E,1,0,2,0
13140,T03747W,4,0,7,0
13141,T12585X,1,0,3,0
13142,T07320P,29,0,45,0
13143,T14682F,12,0,18,0
13144,T21206A,4,0,4,0
13145,T08558N,0,3,0,17
13146,T20708N,11,0,17,0
13147,T11806N,0,0,0,0
13148,T18428J,7,0,10,0
13149,T15016H,0,7,0,17
13150,T09128Z,23,0,34,0
13151,T20730L,25,0,33,0
13152,NS0009I,0,0,0,0
13153,T19877I,0,0,0,1
13154,T16043O,0,0,0,0
13155,T21194N,14,0,38,0
13156,RL0026Z,0,0,0,0
13157,T18556Q,42,0,53,0
13158,T10440Z,15,0,22,0
13159,T11991D,12,0,20,0
13160,T05169S,1,0,4,0
13161,T01039T,4,0,10,0
13162,T20596X,0,0,2,0
13163,T07275B,0,0,1,0
13164,T10698X,8,0,10,0
13165,T04926B,2,0,6,0
13166,T11907R,0,3,0,11
13167,T18198O,0,0,5,0
13168,T19775D,26,0,45,0
13169,T20613H,2,0,5,0
13170,T15738I,10,0,16,0
13171,T10001G,5,0,13,0
13172,T16132O,7,0,13,0
13173,T20604G,0,0,0,0
13174,T19954E,26,0,42,0
13175,T20739U,4,15,7,38
13176,T13825Y,0,0,0,0
13177,T04710N,16,0,26,0
13178,T01326X,5,0,11,0
13179,T04521K,17,0,26,0
13180,T03410A,17,0,25,0
13181,T02278K,13,0,25,0
13182,T16775R,0,0,0,0
13183,T13193P,34,0,52,0
13184,T18156E,8,0,14,0
13185,T13978O,0,0,0,0
13186,T07913I,1,0,1,0
13187,T15068T,0,0,0,0
13188,T17218X,10,0,16,0
13189,T00275Z,15,0,30,0
13190,T05925E,14,0,22,0
13191,T06039N,9,0,19,0
13192,T15689Q,0,0,0,0
13193,T11336E,3,0,10,0
13194,T11471K,0,0,6,0
13195,T17308Y,24,0,44,0
13196,T18387R,0,0,0,0
13197,T16650F,26,0,69,0
13198,T05785K,12,0,21,0
13199,T20514F,0,0,7,0
13200,LRD0037,18,0,22,0
13201,T17246B,6,0,36,0
13202,T18729T,0,0,0,0
13203,T19701L,4,0,17,0
13204,T04479Z,3,0,7,0
13205,T13145H,0,0,4,11
13206,T18504E,12,0,18,0
13207,T21171G,2,0,8,0
13208,T10412V,27,0,34,0
13209,T02193G,33,0,42,0
13210,T21054C,20,0,29,0
13211,P21860,0,0,8,0
13212,T09597Y,0,0,0,0
13213,T10972W,1,0,5,0
13214,T11028V,2,0,9,0
13215,T09301U,11,0,19,0
13216,T03269N,13,0,19,0
13217,T09578V,22,0,56,0
13218,T10852P,2,0,4,0
13219,T04446Q,14,0,24,0
13220,T21063D,6,0,11,0
13221,T00364Z,0,0,0,0
13222,T20228C,15,0,42,0
13223,T06060K,0,0,18,0
13224,T20240Y,2,0,9,0
13225,T13861C,0,0,0,0
13226,T10464H,20,0,30,0
13227,T18868D,25,0,41,0
13228,T03216A,1,0,5,0
13229,T07987A,5,0,5,0
13230,T01818M,21,0,30,0
13231,T06000Y,17,0,24,0
13232,T14614T,12,0,30,0
13233,T16033M,0,0,0,0
13234,T10495O,29,0,33,0
13235,T18008T,0,0,0,0
13236,T12959H,0,0,0,0
13237,T15615Y,0,0,1,0
13238,T01944R,4,0,8,0
13239,T06202G,8,0,15,0
13240,T05168R,4,0,6,0
13241,T20589Y,21,0,34,0
13242,T21087L,2,0,2,0
13243,T19744W,0,0,0,0
13244,T18499Y,0,0,8,0
13245,T11077E,1,0,6,0
13246,T19601I,0,0,0,0
13247,T15990S,10,0,21,0
13248,T07814G,1,0,8,0
13249,T02142V,7,0,19,0
13250,VA0003C,0,0,0,0
13251,T13526Q,8,0,12,0
13252,T17541F,0,0,2,3
13253,T00036M,3,0,4,0
13254,T01438E,0,0,0,0
13255,T15547D,15,0,36,0
13256,T12967H,0,0,0,0
13257,T02314X,36,0,54,0
13258,T11107T,0,0,2,0
13259,T09041T,2,0,9,0
13260,T19597D,0,0,0,0
13261,T18356K,0,0,11,0
13262,T05709Y,19,0,25,0
13263,T10621C,18,0,28,0
13264,T18851U,12,0,24,0
13265,T12461M,20,0,23,0
13266,T09028W,18,0,26,0
13267,T14988U,0,0,0,0
13268,RD0045S,0,0,25,0
13269,T05036G,13,0,13,0
13270,T16073U,4,0,11,0
13271,T01705E,21,0,31,0
13272,T18731N,12,0,24,0
13273,T01422W,23,0,28,0
13274,T04405H,1,0,5,0
13275,T13743X,32,0,36,0
13276,T16855Q,2,0,7,0
13277,T20500Z,8,0,17,0
13278,T02682S,10,1,12,4
13279,T12476T,19,0,26,0
13280,T18638R,3,0,13,0
13281,T07422U,4,0,13,0
13282,T01822I,22,0,32,0
13283,T17631G,30,0,45,0
13284,T00452Y,1,0,7,0
13285,T13835A,0,0,0,0
13286,T19783D,0,0,0,0
13287,T11557P,11,0,13,0
13288,RD0117M,0,0,0,0
13289,T19949H,17,0,31,0
13290,T14621S,3,0,10,0
13291,T08221R,13,0,22,0
13292,T11278L,5,0,12,0
13293,T21127C,4,0,8,0
13294,T02446I,10,0,13,0
13295,T21231B,3,0,6,0
13296,T19342I,15,0,23,0
13297,T04421H,2,0,6,0
13298,T08402U,1,0,1,0
13299,T06336T,30,0,47,0
13300,T04486Y,24,0,34,0
13301,T01384H,0,0,0,0
13302,T00854M,0,0,0,0
13303,T17955X,7,0,12,0
13304,T03651P,7,0,10,0
13305,RL0048V,0,0,0,0
13306,T21059H,24,0,33,0
13307,T01690O,29,0,53,0
13308,T20309C,0,0,23,0
13309,T09546N,8,0,12,0
13310,T11183F,1,0,2,0
13311,T08668S,17,0,20,0
13312,T08573M,0,0,0,0
13313,T07264Y,4,0,5,0
13314,T11734O,0,0,0,0
13315,T10238Z,36,0,44,1
13316,T17322W,0,0,0,0
13317,T05025D,0,0,2,0
13318,T10163X,18,0,24,0
13319,T07980T,2,0,5,0
13320,LRD0054,28,3,36,12
13321,T17412X,6,0,13,0
13322,T16785T,0,0,0,0
13323,T09872Y,3,0,13,0
13324,T07328X,3,0,9,0
13325,T05416O,0,0,0,0
13326,T17548M,0,0,2,0
13327,T13890H,0,0,0,0
13328,T04756B,8,0,12,0
13329,T08423Z,31,0,39,0
13330,T12775B,15,0,28,0
13331,T11250Z,29,0,40,0
13332,T01850M,25,0,31,0
13333,T21458S,26,0,27,0
13334,T13648Z,7,0,11,0
13335,T19241E,6,0,13,0
13336,T02424C,0,0,26,0
13337,T02932R,3,0,5,0
13338,T01177C,15,0,36,0
13339,T07767Q,3,0,6,0
13340,T00217P,10,0,20,0
13341,T17522C,11,0,21,0
13342,T16874T,3,0,10,0
13343,T19906W,3,0,3,0
13344,T09079H,12,0,19,0
13345,T01674O,25,0,61,0
13346,T06978V,14,0,29,0
13347,T02853T,20,0,23,0
13348,T09810K,19,0,24,0
13349,T03189O,18,0,27,0
13350,T11357J,4,0,7,0
13351,P70140,2,0,11,0
13352,T21548T,3,0,12,0
13353,T11792Y,0,0,0,0
13354,T01019P,1,0,4,0
13355,T04610K,2,0,2,0
13356,T19787H,0,0,2,0
13357,T10901H,9,0,16,0
13358,T10713F,2,0,9,0
13359,T01803F,15,0,41,0
13360,T01777U,21,0,26,13
13361,T20112R,41,0,48,0
13362,T21204Y,0,0,0,0
13363,T12119B,15,0,21,0
13364,T04566X,21,0,23,0
13365,T12759B,11,0,17,0
13366,T18669Y,31,0,62,5
13367,T04698I,23,0,31,0
13368,T15220J,23,3,40,10
13369,T18516I,1,0,3,0
13370,T08527G,4,0,5,0
13371,T07523Y,0,0,10,0
13372,T07276C,1,0,6,0
13373,T01382F,0,0,0,0
13374,T17421Y,5,0,5,0
13375,T08422Y,7,0,16,0
13376,T04337M,17,0,28,0
13377,T05865J,7,0,12,0
13378,T16508A,1,0,4,0
13379,T09380J,11,0,17,0
13380,T19433K,1,0,9,0
13381,T15057Q,36,0,70,0
13382,T12147F,13,0,29,0
13383,T12056D,20,0,35,0
13384,T16345Z,4,0,11,0
13385,T11223W,17,0,21,0
13386,T18916U,3,0,13,0
13387,T21159K,4,0,7,0
13388,T09641L,4,0,24,0
13389,T18072B,0,0,3,0
13390,T15595L,0,0,0,0
13391,T07948T,7,0,7,0
13392,T13211A,0,0,0,0
13393,T18390M,4,0,8,0
13394,T19595B,6,0,7,0
13395,T19246J,30,0,39,0
13396,T02351C,14,0,18,0
13397,T18103R,1,0,6,0
13398,T05684G,14,0,19,0
13399,T11477Q,0,0,0,0
13400,T00773M,0,0,0,0
13401,T18552M,1,0,1,0
13402,T12728U,6,0,19,0
13403,T10281C,58,0,67,0
13404,T07187C,7,0,14,0
13405,T05419R,0,0,0,0
13406,T08577Q,0,0,0,0
13407,RL0037K,0,0,4,0
13408,T00796T,0,0,0,0
13409,T11996I,4,0,10,0
13410,RL0005E,0,0,0,2
13411,T08627J,6,0,14,0
13412,T02479R,16,0,28,0
13413,T20809R,2,0,3,0
13414,T04317I,13,0,21,0
13415,T11977F,6,0,11,0
13416,T02710F,16,0,21,0
13417,T20067D,31,0,48,0
13418,T16446D,25,0,31,0
13419,T19211Y,14,0,33,0
13420,T21475T,2,0,27,0
13421,T04191M,10,0,19,0
13422,T10315V,13,0,19,0
13423,T08296K,8,0,9,0
13424,NS0008H,0,0,0,3
13425,T11462J,27,0,30,0
13426,T00220K,31,0,43,0
13427,T06948P,32,0,37,0
13428,T11432D,7,0,8,0
13429,T20958D,0,0,0,0
13430,T10401S,0,0,7,0
13431,T19010R,26,0,31,0
13432,T10547J,14,0,28,0
13433,T14407O,48,0,84,0
13434,T08206S,0,0,0,0
13435,T07820E,4,0,8,0
13436,T17197J,25,0,32,0
13437,T19415I,2,0,8,0
13438,T00499N,0,0,0,0
13439,T03171E,0,0,0,0
13440,T11869C,9,0,10,0
13441,T01559M,0,0,0,0
13442,T02458M,28,0,39,0
13443,T10885Y,14,0,18,0
13444,T07833J,8,0,14,0
13445,T01431X,1,0,2,0
13446,T00833H,1,0,1,0
13447,T14421M,9,0,20,0
13448,T08975A,11,0,18,0
13449,T10867W,0,0,6,0
13450,T08013L,2,0,4,0
