street_id,signal_count_50,poi_count_50,tree_count_50,transport_count_50
T07172V,1,1,1,1
T13781D,1,1,1,2
T03826U,14,1,1,4
T02207V,4,3,66,1
T19040X,1,11,1,1
T04873F,1,1,1,1
T10148Y,3,2,40,1
T21514J,1,1,1,3
T04284Q,1,2,1,1
T10776U,1,4,1,1
LRD0017,5,2,4,1
T06689P,1,1,1,4
T02096G,3,14,1,1
T11218Z,2,3,1,1
T12036Z,1,1,1,1
T09517I,6,2,12,1
T08224U,2,3,1,1
RD0114J,1,1,1,1
T04025Z,31,3,1,1
T01859V,8,11,1,1
T03557S,9,1,2,7
T18873A,4,2,1,2
T00952N,1,1,1,1
T10682P,1,2,1,1
T00663H,1,7,7,1
T04353M,2,3,1,1
T11316A,1,1,1,1
T02386N,3,12,1,1
T20221V,2,1,1,1
T01843N,7,9,1,1
T01255Z,1,6,2,1
T03248I,4,4,1,3
T09732N,1,1,1,1
T01906L,3,16,118,1
T02649R,2,18,49,1
T19209E,6,1,172,1
T13474V,1,1,1,1
T05026E,1,2,1,1
T15682J,1,1,5,1
T15368C,1,1,7,1
T17090Z,1,1,15,1
T19755Z,1,5,51,1
T08069B,5,2,1,1
T14594G,1,1,1,1
T15058R,2,1,34,1
T16876V,3,2,15,1
T07668O,1,1,1,1
T16368G,1,1,1,1
T19784E,1,5,1,1
T15611U,1,3,1,1
T03324D,6,9,1,1
T04689H,7,1,1,2
T13116C,1,2,78,1
T11527J,7,1,7,3
T19796I,4,1,33,1
T16651G,1,7,1,1
T07299J,4,5,1,1
T11364I,6,1,9,7
T07955S,1,5,1,1
T01896A,6,5,1,1
T20612G,3,9,74,1
T19136E,15,1,1,1
T05104B,1,1,1,1
T18124W,1,1,1,1
T01200K,1,2,1,1
T07819L,2,1,7,2
T20784Z,1,1,17,1
T13094N,9,5,74,1
T02179I,3,10,33,1
T13421I,1,1,35,1
T02854U,1,1,62,1
T15718E,1,12,1,1
T03747W,1,1,1,1
T12585X,1,1,1,1
T07320P,2,3,1,1
T14682F,1,3,1,1
T21206A,3,2,1,1
T08558N,1,2,1,2
T20708N,3,2,1,1
T11806N,1,1,1,1
T18428J,1,1,30,1
T15016H,1,1,20,1
T09128Z,2,1,92,1
T20730L,1,1,1,2
NS0009I,1,1,1,1
T19877I,4,1,7,1
T16043O,1,1,11,1
T21194N,1,4,1,1
RL0026Z,1,1,1,1
T18556Q,1,2,1,1
T10440Z,1,5,1,1
T11991D,4,2,34,1
T05169S,1,1,1,1
T01039T,1,7,1,1
T20596X,1,3,1,1
T07275B,1,9,1,1
T10698X,1,1,1,1
T04926B,1,1,1,1
T11907R,1,3,1,1
T18198O,1,1,1,2
T19775D,2,1,52,1
T20613H,1,1,1,1
T15738I,3,6,73,1
T10001G,2,3,36,1
T16132O,1,3,1,1
T20604G,1,1,1,1
T19954E,2,4,45,1
T20739U,7,1,1,2
T13825Y,1,1,1,1
T04710N,1,4,1,1
T01326X,1,11,1,1
T04521K,7,2,1,1
T03410A,1,5,1,1
T02278K,1,8,1,1
T16775R,1,2,1,1
T13193P,1,1,7,1
T18156E,1,5,17,2
T13978O,1,1,1,1
T07913I,1,15,1,1
T15068T,1,1,1,1
T17218X,8,7,14,3
T00275Z,4,9,1,1
T05925E,1,1,1,1
T06039N,1,5,1,1
T15689Q,1,10,1,1
T11336E,1,1,5,1
T11471K,2,1,1,2
T17308Y,2,1,1,1
T18387R,1,1,1,1
T16650F,3,2,1,1
T05785K,1,1,1,1
T20514F,3,2,1,1
LRD0037,1,1,8,3
T17246B,1,1,1,1
T18729T,1,1,1,1
T19701L,3,5,69,1
T04479Z,1,1,2,2
T13145H,5,1,17,1
T18504E,1,4,50,1
T21171G,1,2,1,1
T10412V,4,14,47,1
T02193G,6,9,17,4
T21054C,1,4,1,1
P21860,1,1,1,1
T09597Y,1,1,1,2
T10972W,1,1,1,1
T11028V,5,1,1,1
T09301U,2,2,1,1
T03269N,4,2,22,1
T09578V,6,5,23,2
T10852P,1,2,1,1
T04446Q,5,2,1,1
T21063D,1,1,1,1
T00364Z,1,10,1,1
T20228C,2,5,1,1
T06060K,5,4,39,4
T20240Y,2,2,1,1
T13861C,1,1,1,6
T10464H,4,3,2,3
T18868D,1,1,1,1
T03216A,1,1,1,1
T07987A,1,6,14,1
T01818M,4,4,1,1
T06000Y,1,2,7,1
T14614T,5,1,1,1
T16033M,1,1,1,4
T10495O,1,1,1,1
T18008T,1,1,6,1
T12959H,1,1,1,1
T15615Y,1,4,1,1
T01944R,8,14,1,2
T06202G,1,1,1,1
T05168R,1,1,1,1
T20589Y,4,3,9,1
T21087L,1,1,1,1
T19744W,1,1,1,1
T18499Y,9,6,1,1
T11077E,2,1,1,1
T19601I,1,1,1,1
T15990S,1,1,1,1
T07814G,2,9,1,1
T02142V,1,11,1,1
VA0003C,1,2,1,1
T13526Q,1,1,5,1
T17541F,1,1,16,1
T00036M,1,10,4,1
T01438E,1,9,8,1
T15547D,5,3,28,1
T12967H,1,1,1,1
T02314X,8,14,81,1
T11107T,3,4,6,1
T09041T,6,4,28,1
T19597D,1,1,17,1
T18356K,2,6,34,3
T05709Y,1,1,55,1
T10621C,1,1,1,1
T18851U,1,2,1,1
T12461M,1,1,1,1
T09028W,3,5,45,3
T14988U,1,1,1,4
RD0045S,2,1,27,2
T05036G,1,1,6,1
T16073U,1,4,21,1
T01705E,5,6,1,1
T18731N,4,7,1,1
T01422W,1,16,5,1
T04405H,1,2,6,1
T13743X,5,2,1,1
T16855Q,7,2,2,1
T20500Z,3,2,1,2
T02682S,2,2,101,1
T12476T,3,2,9,1
T18638R,4,1,1,1
T07422U,1,4,1,1
T01822I,4,7,1,1
T17631G,3,1,1,2
T00452Y,1,7,1,1
T13835A,1,1,2,2
T19783D,1,1,43,1
T11557P,1,1,1,1
RD0117M,1,1,1,1
T19949H,1,1,1,3
T14621S,2,3,53,2
T08221R,3,2,22,1
T11278L,1,1,1,2
T21127C,1,1,32,2
T02446I,4,3,60,2
T21231B,1,6,1,1
T19342I,8,2,1,1
T04421H,1,3,1,1
T08402U,1,2,1,1
T06336T,1,3,1,1
T04486Y,1,1,1,1
T01384H,1,6,1,1
T00854M,1,14,1,1
T17955X,1,2,63,1
T03651P,1,4,1,1
RL0048V,1,1,1,1
T21059H,1,1,4,1
T01690O,4,1,66,1
T20309C,1,4,193,1
T09546N,1,1,41,1
T11183F,1,1,1,1
T08668S,7,1,24,4
T08573M,11,1,1,2
T07264Y,1,4,1,1
T11734O,1,1,1,1
T10238Z,1,1,84,1
T17322W,1,1,1,1
T05025D,1,2,1,1
T10163X,4,4,80,1
T07980T,1,6,1,1
LRD0054,9,1,19,4
T17412X,1,1,1,1
T16785T,1,1,1,1
T09872Y,1,1,2,1
T07328X,2,1,1,1
T05416O,1,1,1,1
T17548M,2,1,1,1
T13890H,1,1,1,1
T04756B,2,4,1,1
T08423Z,1,2,1,1
T12775B,1,1,1,1
T11250Z,4,2,1,2
T01850M,4,4,1,1
T21458S,15,3,1,1
T13648Z,1,1,1,1
T19241E,5,1,17,1
T02424C,12,17,37,2
T02932R,1,1,13,1
T01177C,1,1,4,2
T07767Q,1,14,1,1
T00217P,1,8,1,1
T17522C,2,7,1,1
T16874T,1,10,37,1
T19906W,1,1,1,2
T09079H,3,4,61,2
T01674O,9,6,4,3
T06978V,3,4,1,1
T02853T,1,1,104,1
T09810K,1,1,9,1
T03189O,1,11,1,1
T11357J,1,5,8,1
P70140,1,2,29,1
T21548T,1,2,1,1
T11792Y,1,1,1,1
T01019P,1,21,1,1
T04610K,1,1,1,4
T19787H,2,1,1,1
T10901H,1,1,1,1
T10713F,1,1,1,1
T01803F,7,5,21,2
T01777U,2,1,9,1
T20112R,1,1,1,1
T21204Y,3,1,1,1
T12119B,1,1,1,1
T04566X,1,1,1,1
T12759B,1,2,3,4
T18669Y,11,1,27,5
T04698I,6,6,1,1
T15220J,2,1,6,1
T18516I,1,6,25,1
T08527G,1,1,1,1
T07523Y,2,1,1,3
T07276C,1,3,1,1
T01382F,1,4,1,1
T17421Y,1,1,1,1
T08422Y,1,2,1,1
T04337M,4,9,1,1
T05865J,1,1,73,2
T16508A,14,1,20,2
T09380J,3,1,18,1
T19433K,4,2,1,1
T15057Q,3,1,5,1
T12147F,2,1,54,1
T12056D,9,2,9,1
T16345Z,1,1,9,1
T11223W,4,2,1,1
T18916U,1,1,1,1
T21159K,4,4,13,3
T09641L,1,1,1,3
T18072B,6,3,21,5
T15595L,1,6,1,1
T07948T,1,3,1,1
T13211A,1,1,1,1
T18390M,1,13,1,2
T19595B,1,2,1,1
T19246J,5,5,8,1
T02351C,7,11,26,1
T18103R,1,1,1,1
T05684G,1,5,1,1
T11477Q,1,1,1,1
T00773M,1,4,1,1
T18552M,1,1,1,2
T12728U,1,1,1,1
T10281C,5,3,1,2
T07187C,1,1,1,1
T05419R,1,1,1,1
T08577Q,1,1,1,2
RL0037K,3,1,38,1
T00796T,1,2,1,1
T11996I,1,1,1,1
RL0005E,3,1,1,1
T08627J,2,1,26,3
T02479R,8,6,37,2
T20809R,1,1,1,1
T04317I,1,1,1,1
T11977F,1,1,1,1
T02710F,2,9,1,2
T20067D,1,3,120,1
T16446D,3,7,52,1
T19211Y,2,1,1,2
T21475T,14,7,1,4
T04191M,10,22,20,1
T10315V,9,4,69,1
T08296K,1,1,1,1
NS0008H,1,1,1,1
T11462J,4,2,1,1
T00220K,1,5,1,1
T06948P,1,1,7,2
T11432D,1,1,1,1
T20958D,1,1,1,2
T10401S,2,3,1,1
T19010R,1,1,1,1
T10547J,1,2,1,1
T14407O,1,1,1,1
T08206S,1,5,7,1
T07820E,1,4,1,1
T17197J,1,1,1,1
T19415I,1,1,24,1
T00499N,1,9,3,1
T03171E,1,1,1,1
T11869C,1,1,1,1
T01559M,1,9,1,1
T02458M,4,7,1,1
T10885Y,1,1,1,1
T07833J,1,8,1,1
T01431X,1,2,2,1
T00833H,1,6,1,1
T14421M,1,1,1,2
T08975A,2,3,1,1
T10867W,8,2,1,4
T08013L,1,12,1,1
T01886Y,4,23,28,2
T04562T,1,1,1,1
T12696D,1,2,1,1
T10962U,3,11,1,2
T10766S,1,1,1,1
T04467V,1,1,1,1
T19219G,1,1,1,1
T04889N,1,1,1,2
T00851J,1,8,1,1
T21031V,1,1,1,1
T21244G,1,1,1,3
T05849J,1,4,30,1
T03306B,4,6,23,3
T13285S,1,5,1,1
T19998Q,1,1,1,1
T17483M,1,1,23,1
T12194M,3,2,1,1
T10847S,1,2,1,1
T20079H,6,2,1,5
T01011H,1,1,1,1
T07605Z,1,3,1,1
T09733O,1,1,1,1
T02611D,2,8,1,1
T21257L,1,1,1,2
T21122X,1,3,1,1
T01268E,1,4,2,1
T00464C,1,15,1,1
T04118D,1,1,5,2
T00669N,1,4,1,1
T09420A,2,1,1,1
T09966D,3,1,13,1
T16392G,4,2,29,1
T18048B,2,1,5,1
T15666J,1,9,1,1
T12931V,1,1,1,1
T03039B,1,1,1,1
T02727O,13,15,16,7
T03926X,7,1,1,1
T03505G,1,1,12,1
T05503M,1,2,26,1
NS0015O,1,1,1,1
T03256I,1,1,1,1
T19470P,2,1,1,1
T02461H,4,5,72,1
NS0004D,1,1,1,1
T08917Q,1,7,1,3
T09588X,7,1,55,5
T03783A,9,8,50,2
T15633A,1,19,1,1
T05536V,1,1,23,1
T09004O,1,7,1,1
T20554N,1,1,15,3
T02849X,1,1,26,1
T21209D,1,3,31,1
T12164G,1,3,4,1
T10051Q,1,1,1,1
T10367H,5,8,80,1
T06070M,1,1,1,1
T04267P,2,2,5,1
T03120T,1,2,1,1
T19214B,1,1,1,1
T02982B,4,3,40,2
T20820M,1,1,1,1
T20328F,1,1,1,1
T02390J,3,15,1,1
T05967O,1,1,4,1
T11365J,2,2,1,1
T08695V,1,1,1,2
T15754I,1,1,1,1
T12682X,1,2,1,1
T16975X,1,2,1,1
T19579B,3,6,15,1
T21562R,1,1,1,1
T05337Q,1,2,1,1
RD0049W,4,1,5,5
T13857G,1,1,1,3
T02785Y,1,3,1,1
T16493K,2,1,1,1
T02161Y,5,9,5,1
T20681T,20,1,23,7
T17321V,3,1,1,1
T00640A,1,13,2,1
T07769S,1,8,4,1
T02597W,4,7,1,1
T01926P,4,23,1,2
T08733K,1,1,1,1
T00089Z,1,11,1,1
T07750H,1,21,1,1
T07708F,1,6,1,1
T06718D,1,1,1,1
T15716C,1,18,1,1
T12740Q,1,1,1,2
T18353H,10,2,41,2
T01122N,1,4,1,3
T10612B,1,1,1,1
T12414F,9,1,23,1
T02806M,1,1,1,1
T00018K,1,6,1,1
T18862X,3,2,1,1
T12670T,1,1,1,1
T15512S,1,5,1,3
T00719G,1,5,1,1
T20344F,1,1,1,1
T06268Y,3,2,1,1
T21288S,4,1,1,1
T00503S,3,9,1,1
T15881O,1,2,1,1
RL0019S,1,1,1,1
T04212A,2,1,1,1
T08477N,1,1,1,1
T20481N,1,2,1,1
T04258O,1,2,1,1
T08147Y,2,6,7,1
T18245E,3,1,16,1
T20605H,2,3,13,1
T17290F,1,1,30,1
T12539R,1,1,1,1
T16140O,1,1,1,1
T03118Z,1,4,1,1
T05534T,1,1,4,2
T19365P,3,1,8,1
T00755K,1,5,5,1
T03675X,1,10,1,1
T12851W,1,1,1,1
T19093K,1,3,19,1
T11319D,10,6,26,8
T00493H,1,3,1,1
T17272D,1,2,1,1
T00561C,1,17,1,1
T08825N,6,6,22,1
T01891V,4,16,1,1
T08374H,1,1,2,1
T06326R,1,3,1,1
T16607C,1,11,1,1
T07724F,1,4,1,1
T12420D,1,1,45,1
T07294E,3,3,5,2
T14707X,4,1,1,2
T03138D,1,2,1,1
P71272,1,5,1,1
T08694U,1,1,1,1
T10193D,8,2,105,1
T06758L,3,1,1,1
T10116Q,12,7,69,1
T04015X,32,4,1,5
T18947B,1,3,2,1
T08764R,1,4,1,1
T15277A,4,8,16,1
T15209O,3,1,1,1
T10558M,1,1,1,1
T08661L,1,1,1,1
T04954F,1,4,7,3
T13008Z,1,1,1,2
T02434E,1,5,70,6
T07303O,1,3,1,1
T02234Y,4,9,20,1
RD0019S,1,1,3,1
T05566B,1,1,1,1
T04026A,29,2,1,1
T02471J,6,3,1,1
RD0080B,5,3,39,6
T20641L,1,1,1,1
T07151Q,3,2,4,1
T04684C,5,1,1,1
T00513U,1,13,4,1
T11151X,1,2,1,1
T10356E,3,13,47,2
T12080D,1,1,15,1
T01695T,5,4,1,1
T07427Z,3,1,1,1
T21212Y,1,1,1,1
T08913M,4,6,1,3
T09740N,5,1,1,1
T07690M,3,6,1,1
T11537L,3,1,2,1
T00657J,1,5,8,1
T21119C,1,1,1,1
T12198Q,1,1,1,1
T11849Y,1,1,1,2
T14990O,1,1,1,1
T20566R,1,1,23,1
T14473Y,7,1,9,1
T04394V,1,1,6,1
T10062T,1,1,1,1
T15229S,1,1,12,1
T05362R,1,2,1,1
T01582L,1,10,1,1
T10086B,1,1,1,1
T15416T,6,1,1,1
T03431F,1,5,1,1
T06092S,1,3,17,1
T14619Y,1,4,1,1
T16584M,1,25,36,1
T03703K,1,3,1,1
T05103A,1,1,1,1
T02740L,4,5,1,1
T20219B,6,1,64,1
T04691B,6,1,1,1
T03045Z,1,1,17,1
T07989C,1,5,24,2
T13125D,4,1,27,6
T08339E,4,2,1,3
T00245T,1,5,1,1
T00372Z,2,1,1,1
T02669V,6,8,1,1
T12273K,1,1,1,1
T14463W,7,1,1,2
T20961Y,1,6,1,1
T08696W,1,1,1,2
T12706O,1,1,1,1
RD0123S,11,1,18,5
T13269S,3,2,137,1
T01118R,1,8,1,1
T02210Q,11,2,73,3
T13795J,1,1,1,6
T10359H,4,2,13,1
T10357F,7,15,42,2
T00581G,1,8,1,1
T15930G,3,1,1,1
T10255A,3,7,1,1
T02077D,4,17,1,1
T12359P,2,1,1,1
T03116X,5,4,1,1
T15272V,8,1,18,2
T12263I,1,1,20,1
T18905R,1,3,1,1
T00936N,5,1,5,1
T07256Y,1,9,1,1
RD0022V,5,1,1,1
T02199M,8,10,32,1
T09683V,7,1,9,1
T07557I,2,2,19,2
T14883M,1,1,1,1
T02250Y,11,11,33,1
T15864N,1,1,1,1
T04357Q,2,1,1,1
T06630W,1,1,1,1
T03573S,1,3,9,1
T13998S,1,7,1,1
T20559S,13,2,64,1
T01707G,3,2,29,1
T17670N,4,1,3,2
T08705G,1,1,1,2
T17678V,6,1,1,1
T04049H,1,1,1,1
T20457N,1,1,1,1
T18502C,1,2,21,1
RD0092N,10,1,30,6
T01830I,4,5,3,1
T04999S,1,1,2,1
T21587A,1,1,5,3
T00752H,1,6,3,1
T01266C,1,7,1,1
T19834X,5,1,55,3
T16676P,2,1,1,1
T19891G,1,2,1,1
T04524N,3,1,1,1
T17722I,2,1,1,1
T10729N,1,1,1,1
T06525W,2,1,1,1
T12416H,1,1,1,1
T11398S,5,6,5,1
T09795C,1,1,9,1
T06106H,1,1,1,1
T01861P,2,10,44,1
T17403W,1,1,1,1
T08283F,1,3,6,1
T09534J,1,2,5,1
T19875G,2,1,1,1
T18075E,1,2,1,1
T19664X,5,2,1,1
T10545H,1,2,1,1
T16158Y,1,1,1,1
T17343B,4,1,1,2
T16320Q,1,1,4,1
T12790A,1,1,1,1
T19829A,4,1,21,1
T20246E,4,4,1,1
T08371E,1,1,1,1
T17578S,5,1,84,1
T07043N,2,1,6,1
T18543L,1,1,1,1
T12769D,1,1,1,1
T18810L,4,1,1,1
T00909K,1,5,1,1
T13097Q,5,2,28,2
T03275L,2,2,1,2
T07298I,4,4,1,1
T03206Y,1,2,1,1
T12997N,4,1,1,7
T19178O,1,1,1,1
T04878K,1,1,2,1
T01427B,1,9,12,1
T03212W,3,17,24,3
T02370F,4,10,10,3
T13471S,1,1,1,1
T04727W,1,1,1,1
T00717E,1,9,9,1
T16276D,1,2,3,1
T18521F,2,1,1,1
T15582G,1,18,1,1
T08726L,1,1,1,2
T21487X,3,1,9,1
T01377I,1,16,1,1
T20230W,6,6,1,1
T11619M,1,1,8,1
T14416P,1,1,1,1
T02893B,1,1,16,1
T17267G,1,1,1,1
T01844O,8,10,1,1
T20073B,4,4,12,3
T11009S,2,1,1,1
T10703D,1,2,1,1
T04532N,5,4,1,2
T02766V,1,4,1,1
T21490S,8,1,10,2
T09930R,1,1,44,2
T02792X,1,4,1,1
T05370R,1,5,1,2
T14336Q,7,1,1,1
T08858W,1,1,1,1
T02476O,6,1,6,1
T09272G,3,4,3,1
T10157Z,3,2,55,1
T15772K,5,6,1,1
T14721V,1,1,1,1
T14333N,5,1,21,1
T21558V,3,6,53,1
T11875A,1,1,46,1
T19465S,1,1,1,1
T09365K,3,1,49,2
T16884V,4,2,1,1
T05062I,12,9,5,2
T20741O,4,1,1,1
T07740F,1,13,1,1
T15723B,1,10,1,1
T15756K,1,3,1,1
T16992Y,3,3,40,1
T09616K,3,2,25,1
T20203T,5,1,20,4
T16101H,5,1,60,1
T01206Q,1,5,1,1
T16772O,1,1,1,1
T19139H,10,2,45,3
T05957M,1,1,35,1
T10911J,1,1,1,1
T18025U,1,1,1,1
T21358P,1,5,134,1
P70070,1,12,50,1
T00920F,1,7,1,1
T08594R,1,1,1,2
T11736Q,1,1,1,1
T08859X,4,3,72,4
T00420Q,1,7,1,1
T10712E,1,1,1,1
T12764Y,1,1,1,1
T00379G,1,7,1,1
T04254K,3,4,3,1
T02031P,4,13,30,1
T02477P,11,11,97,1
T12239I,1,1,1,1
T06683J,1,1,1,1
T03786D,7,5,110,2
T07540Z,1,1,1,1
T00809H,1,6,1,1
T05548Z,3,1,9,5
T17818P,1,1,1,1
T12890D,1,1,1,2
T02403X,20,6,28,7
T01190Z,1,6,1,1
T11742O,3,3,1,3
T04263L,1,1,8,1
T10034P,3,1,1,1
T07068W,8,1,11,1
T08109S,3,8,5,1
T08352B,1,1,1,2
T00802A,1,4,1,1
T07759Q,1,7,1,1
T04512J,1,2,1,1
T01696U,4,3,31,1
T09176H,3,15,96,1
RD0001A,6,1,37,2
T11943V,1,1,1,1
T09845V,2,1,1,2
T04066I,1,1,1,1
T03580R,1,2,1,1
T20063Z,1,1,31,1
T00595M,1,13,1,1
T04438Q,4,2,1,1
T07142P,1,9,71,1
T18888H,1,1,5,2
T00609B,1,16,1,1
T20535K,3,2,1,2
T00994X,1,2,2,1
T10933P,1,1,1,1
T17286J,1,1,1,1
T01929S,5,4,17,1
T10928S,2,2,1,1
T08032O,1,2,31,1
T05352P,1,5,1,1
T02304V,3,11,1,2
T15379F,8,2,8,3
T12918Y,1,1,1,3
T04537S,1,1,1,1
T08332X,4,1,1,3
T09875B,1,1,1,1
T10525D,3,1,2,1
T18614J,1,1,1,1
T12040V,1,1,1,1
T08686U,1,1,1,1
T01607D,1,12,1,1
T15659K,1,2,41,1
T05572Z,1,1,1,1
T11858Z,1,1,36,1
T05154L,1,6,1,1
T04154H,1,1,1,1
T19394U,1,1,6,1
T00441V,3,8,1,1
T09097J,1,2,64,1
T12418J,1,1,46,1
T16027O,1,1,1,4
T08180Z,1,12,1,1
T09308B,6,5,51,2
T12241C,1,1,1,1
T11766W,1,1,1,1
T19169N,15,1,39,1
T00968V,1,1,1,1
T10755P,1,1,1,1
T03519M,5,10,49,4
T15000Z,1,1,1,1
T11607I,6,1,22,5
T01276E,1,15,1,1
T10602Z,1,1,1,1
T17735N,1,3,1,1
T06934J,1,1,1,1
T16390E,9,7,68,1
T15609A,1,4,1,1
T18431E,1,1,1,1
T06435V,1,1,1,1
T15859Q,1,1,1,2
T14385Z,1,1,1,1
T21007V,1,1,1,1
RL0012L,1,1,1,1
T09135Y,3,5,51,1
T21248K,2,1,1,1
T03133Y,1,2,1,1
T04116B,1,1,1,1
T10780Q,1,3,1,1
T06856M,7,1,1,1
T19086L,1,1,1,2
T15378E,1,3,1,1
T03522H,1,5,30,1
T08903K,4,1,1,1
T01593O,1,11,1,1
T04139I,1,1,61,1
T11052V,12,1,1,1
T10598U,1,3,1,1
T20167G,1,1,1,1
T20803L,1,1,1,2
T07663J,6,1,20,1
T13957J,1,1,1,1
T05040C,10,4,5,1
T14004Z,6,1,64,4
T10202N,2,1,23,1
T03695B,1,8,1,1
T18159H,10,1,72,4
T03666W,4,4,1,1
T12507J,6,1,1,1
T02924R,1,1,31,1
T11737R,4,2,1,2
T05583C,1,1,11,1
T18844V,4,3,41,1
T01755O,3,3,1,1
T12517L,1,1,3,1
T05196V,1,1,1,1
T07401P,9,4,40,1
T05916D,1,1,1,1
T13179R,4,1,96,1
T10419C,3,14,30,1
T13886L,1,1,1,3
T10890V,1,1,1,1
T20147C,1,3,1,1
T09644O,1,1,1,1
T03153C,1,1,1,1
T15592I,1,4,1,1
T18033U,1,2,1,1
P71870,1,6,56,1
T04765C,6,3,1,4
T07865R,1,6,27,1
T07092W,1,1,1,1
T04411F,1,2,1,2
T08559O,1,1,1,2
T03396T,9,3,1,1
T08036S,1,3,1,1
T09404A,6,2,27,1
T20511C,1,1,1,1
T14163N,1,1,1,1
T06396F,2,4,6,3
T14191R,5,1,4,1
T00416U,1,15,1,1
T08502X,1,4,1,1
T21132Z,1,16,1,1
T20921Q,8,1,1,4
T06716B,1,3,1,1
T05309M,1,1,1,2
T10723H,7,2,1,2
T14774I,6,1,144,1
T09746T,1,1,1,1
T17830L,4,1,73,1
T04215D,4,3,1,1
T04302B,1,5,1,1
T21233D,1,1,2,1
T12897K,1,1,1,1
T11074B,1,4,1,1
T03442I,1,1,28,1
T03044Y,1,1,1,1
T01681N,11,10,8,4
T04583Y,1,1,1,1
T06484E,7,1,1,1
T10025O,1,1,3,1
T15770I,11,8,15,9
T00545C,1,17,1,1
T08389O,2,4,1,1
T17326A,2,1,4,1
T01573K,1,9,1,1
T08275F,2,5,1,1
T07693P,1,10,1,1
T03616M,1,1,9,1
T08602A,1,1,1,1
T11659U,1,1,1,1
T11255E,1,1,1,1
T16571H,1,4,1,1
T11298P,9,3,1,1
T19734U,1,5,67,1
T01368H,1,18,9,1
T12328I,3,1,1,3
T20460I,4,1,1,1
T08074Y,8,4,1,1
T07665L,1,1,1,1
T16602X,1,16,1,1
T10183B,8,3,83,1
T15622X,2,11,1,1
T05613R,1,2,1,1
T05381U,2,1,1,1
T17096F,3,6,12,2
T17723J,1,1,1,1
T05730V,1,1,1,1
T04262K,1,1,12,1
T13917B,1,1,1,1
T07823H,2,7,1,2
T15591H,8,1,1,2
T01358F,1,1,1,1
T16668P,4,1,1,1
T12231A,1,1,1,1
T02823N,1,3,59,1
T01981W,5,19,1,1
T09737S,2,1,1,4
T06955O,1,1,7,2
T10691Q,1,1,1,1
T07909M,1,2,1,1
T14965N,1,1,1,1
T09012O,2,3,1,1
T12547R,1,1,1,1
T10722G,4,1,5,1
T02059B,5,9,83,1
T04248M,2,2,2,1
T12337J,2,2,1,3
T09950V,8,3,47,1
T03128B,8,6,11,4
T20837V,1,1,1,1
T21517M,1,2,1,1
T10795X,1,1,1,1
T02034S,9,4,1,1
T20986H,4,1,60,1
T21247J,3,1,1,1
T03415F,1,5,1,1
T05540R,1,1,1,2
T05455V,1,4,30,2
T09468Q,3,3,1,1
T01563I,1,13,1,1
T03670S,4,3,1,1
T08492M,1,1,1,1
T02326B,4,12,1,2
T08953U,3,10,1,1
T19446P,2,1,1,2
T06446Y,1,1,1,1
T12721N,5,2,1,2
T16962S,2,12,1,1
T16239Y,4,1,48,1
T15474D,1,1,1,1
T10816L,1,1,1,1
T11550I,1,1,1,1
T05331K,1,1,1,1
T09279N,5,6,1,1
T04082I,11,1,1,1
T00152P,1,6,1,1
T02158D,3,14,1,1
T18507H,1,10,51,1
T19318I,8,1,6,2
T09647R,2,4,1,1
T16763N,1,1,1,1
T12024V,1,1,1,1
T12571R,1,1,1,1
T10858V,1,5,1,2
T10380E,1,4,4,1
T07546F,1,1,1,1
T16485K,1,2,53,1
T00837L,1,11,3,1
T17564M,5,7,1,1
T05349U,1,1,1,1
T07637H,1,2,1,1
T11978G,1,1,1,1
T01657N,1,1,8,4
T10517D,1,1,1,1
T21252G,1,1,1,2
T07085X,1,3,1,1
T16920I,1,12,5,1
RD0073U,7,1,2,1
T17485O,1,1,1,1
T06120F,1,1,1,1
T10803G,1,3,1,1
T16569N,6,8,1,1
T15996Y,1,1,1,1
T11468P,1,1,1,1
T03432G,1,1,1,1
T12081E,1,1,1,1
T14359X,4,1,66,1
T16756O,1,1,1,1
T16219U,1,1,1,1
T06864M,1,2,1,1
T06178X,1,1,1,1
T12564S,1,1,1,1
T09295N,4,3,1,1
T09179K,6,12,79,1
T02392L,11,13,21,1
T11829U,1,1,1,1
T18982E,1,20,1,1
T01980V,10,21,16,2
T07038Q,1,1,1,1
T07141O,1,6,41,1
T17730I,2,2,1,1
T10759T,1,1,8,1
T21452M,1,1,63,1
T19402D,8,2,1,1
T03698E,4,24,7,2
T04997Q,1,5,11,1
T11349J,3,4,1,1
T12220X,5,3,1,3
T08664O,1,1,1,1
T21578Z,1,1,1,1
T07931K,1,2,1,1
T12421E,1,1,42,1
T01224S,1,9,1,1
T12698F,1,2,1,1
T19933Z,4,5,73,1
T02596V,4,9,10,1
T18297Q,2,1,1,2
T20812M,1,1,1,1
T19003S,1,6,8,1
T07618E,1,1,3,1
T02554L,4,9,1,1
T11895E,9,6,23,3
T15521T,4,4,21,3
T08443D,3,3,1,2
T07883T,1,1,1,1
T18300U,2,1,1,1
T19929D,3,4,70,1
T18663S,1,1,1,1
T08411V,1,1,1,1
T14089U,1,1,1,1
T00391C,1,17,1,1
T01885X,3,10,1,1
T09619N,5,2,76,2
T02579U,4,7,1,1
T00522V,3,3,3,3
T20844U,1,15,34,1
T04123A,1,1,1,1
T04156J,1,1,1,1
T12825U,1,1,1,2
T16711B,1,1,1,1
