street_id,road_category,signal_count_50m,poi_count_50m,tree_count_50m,transport_count_50m,signal_count_100m,poi_count_100m,tree_count_100m,transport_count_100m,noise_day,noise_evening,noise_night
13161,residential,1,7,1,1,6,33,15,4,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A)
13162,pedestrian,1,3,1,1,1,14,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13163,pedestrian,1,9,1,1,1,14,1,1,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13164,living_street,1,1,1,1,1,1,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13165,tertiary,1,1,1,1,1,3,1,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13166,residential,1,3,1,1,1,3,1,8,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13167,residential,1,1,1,2,2,1,1,3,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13168,living_street,2,1,52,1,5,1,87,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13169,pedestrian,1,1,1,1,1,1,1,1,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A)
13170,tertiary,3,6,73,1,5,15,187,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13171,living_street,2,3,36,1,7,7,178,3,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13172,residential,1,3,1,1,5,9,1,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13173,residential,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13174,tertiary,2,4,45,1,4,5,100,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13175,secondary,7,1,1,2,11,3,2,4,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13176,residential,1,1,1,1,1,1,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13177,living_street,1,4,1,1,1,6,30,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13178,pedestrian,1,11,1,1,2,30,31,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13179,residential,7,2,1,1,10,4,1,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13180,residential,1,5,1,1,1,10,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13181,living_street,1,8,1,1,3,15,4,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13182,secondary,1,2,1,1,1,6,1,1,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A)
13183,residential,1,1,7,1,3,2,66,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13184,residential,1,5,17,2,3,10,104,6,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13185,living_street,1,1,1,1,1,2,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13186,living_street,1,15,1,1,1,23,1,1,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A)
13187,residential,1,1,1,1,2,1,33,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13188,residential,8,7,14,3,8,31,16,8,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13189,tertiary,4,9,1,1,7,26,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13190,residential,1,1,1,1,3,1,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13191,living_street,1,5,1,1,1,6,1,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13192,living_street,1,10,1,1,1,37,1,1,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A)
13193,residential,1,1,5,1,6,14,32,2,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A)
13194,tertiary,2,1,1,2,5,4,3,4,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13195,residential,2,1,1,1,6,1,3,3,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13196,residential,1,1,1,1,1,1,1,1,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
13197,living_street,3,2,1,1,4,3,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13198,residential,1,1,1,1,1,2,24,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13199,pedestrian,3,2,1,1,13,2,1,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13200,residential,1,1,8,3,3,2,19,7,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
13201,residential,1,1,1,1,4,1,1,4,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13202,residential,1,1,1,1,1,1,1,2,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13203,residential,3,5,69,1,7,9,178,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13204,residential,1,1,2,2,1,1,2,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13205,trunk,5,1,17,1,5,5,50,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13206,residential,1,4,50,1,1,13,108,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13207,residential,1,2,1,1,2,5,13,4,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13208,residential,4,14,47,1,10,33,83,1,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
13209,tertiary,6,9,17,4,6,27,82,4,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13210,residential,1,4,1,1,4,17,1,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13211,residential,1,1,1,1,1,6,1,1,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13212,trunk,1,1,1,2,4,9,6,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13213,residential,1,1,1,1,1,11,1,4,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13214,residential,5,1,1,1,12,2,1,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13215,residential,2,2,1,1,4,7,2,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13216,living_street,4,2,22,1,4,7,65,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13217,residential,6,5,23,2,7,7,23,3,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13218,living_street,1,2,1,1,1,8,1,6,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13219,residential,5,2,1,1,7,8,1,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13220,residential,1,1,1,1,1,1,1,1,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A)
13221,pedestrian,1,10,1,1,1,36,2,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13222,primary,2,5,1,1,15,16,1,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13223,secondary,5,4,39,4,8,6,66,8,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
13224,secondary,2,2,1,1,7,6,1,2,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13225,residential,1,1,1,6,1,1,1,6,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13226,tertiary,4,3,2,3,8,6,12,7,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13227,living_street,1,1,1,1,6,1,3,4,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13228,residential,1,1,1,1,1,16,25,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13229,living_street,1,6,14,1,1,16,24,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13230,residential,4,4,1,1,4,9,16,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13231,living_street,1,2,7,1,1,6,8,1,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A)
13232,trunk,5,1,1,1,5,1,1,1,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
13233,residential,1,1,1,4,7,1,1,6,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13234,tertiary,1,1,1,1,1,3,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13235,track,1,1,1,1,1,2,1,1,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13236,track,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13237,residential,1,4,1,1,1,22,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13238,primary,8,14,1,2,8,27,1,4,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13239,living_street,1,1,1,1,1,5,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13240,living_street,1,1,1,1,1,7,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13241,tertiary,4,3,9,1,12,11,55,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13242,residential,1,1,1,1,8,6,2,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13243,track,1,1,1,1,1,1,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13244,secondary,9,6,1,1,10,10,1,4,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13245,living_street,2,1,1,1,6,6,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13246,residential,1,1,1,1,1,2,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13247,pedestrian,1,1,1,1,3,3,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13248,tertiary,2,9,1,1,3,23,1,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13249,tertiary,1,11,1,1,11,21,5,3,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13250,trunk,1,2,1,1,2,3,1,2,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13251,tertiary,1,1,5,1,1,1,11,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13252,pedestrian,1,1,16,1,3,1,98,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13253,living_street,1,10,4,1,1,24,14,1,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13254,pedestrian,1,9,8,1,1,40,8,4,60 - 65 dB(A),60 - 65 dB(A),40 - 45 dB(A)
13255,tertiary,5,3,28,1,9,3,57,3,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13256,residential,1,1,1,1,1,1,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13257,living_street,8,14,81,1,8,29,128,7,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13258,secondary,3,4,6,1,3,5,6,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13259,residential,6,4,28,1,12,15,134,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13260,residential,1,1,17,1,1,3,54,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13261,secondary,2,6,34,3,7,15,93,5,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A)
13262,living_street,1,1,55,1,6,3,170,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13263,residential,1,1,1,1,4,4,1,4,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13264,residential,1,2,1,1,1,5,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13265,residential,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13266,tertiary,3,5,45,3,9,16,97,8,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13267,residential,1,1,1,4,1,1,1,4,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
13268,trunk,2,1,27,2,3,1,105,2,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
13269,residential,1,1,6,1,1,3,8,3,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13270,residential,1,4,21,1,2,10,29,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13271,tertiary,5,6,1,1,9,11,1,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13272,trunk,4,7,1,1,6,15,1,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13273,pedestrian,1,16,5,1,1,34,14,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13274,residential,1,2,6,1,1,4,11,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13275,tertiary,5,2,1,1,11,8,1,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13276,residential,7,2,2,1,14,7,5,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13277,residential,3,2,1,2,3,2,1,4,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13278,primary,2,2,101,1,2,4,319,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13279,residential,3,2,9,1,8,2,30,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13280,primary,4,1,1,1,8,2,1,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13281,residential,1,4,1,1,3,6,71,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13282,secondary,4,7,1,1,6,14,3,2,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13283,residential,3,1,1,2,9,1,1,6,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13284,living_street,1,7,1,1,2,38,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13285,residential,1,1,2,2,1,1,2,4,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13286,secondary,1,1,43,1,1,1,75,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13287,tertiary,1,1,1,1,1,1,1,3,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13288,trunk,1,1,1,1,2,1,1,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13289,residential,1,1,1,3,1,5,1,4,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13290,residential,2,3,53,2,7,7,241,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13291,residential,3,2,22,1,4,10,30,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13292,residential,1,1,1,2,4,2,1,3,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13293,residential,1,1,32,2,6,10,119,6,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
13294,secondary,4,3,60,2,5,8,113,3,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
13295,pedestrian,1,6,1,1,1,22,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13296,residential,8,2,1,1,9,10,1,4,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13297,pedestrian,1,3,1,1,7,6,1,4,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13298,residential,1,2,1,1,1,10,21,1,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A)
13299,residential,1,3,1,1,3,9,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13300,residential,1,1,1,1,1,3,1,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13301,living_street,1,6,1,1,4,27,1,2,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13302,living_street,1,14,1,1,4,35,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13303,residential,1,2,63,1,1,4,157,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13304,residential,1,4,1,1,3,22,1,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13305,trunk,1,1,1,1,1,1,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13306,residential,1,1,4,1,1,1,7,2,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
13307,pedestrian,4,1,66,1,4,3,95,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13308,primary,1,4,193,1,1,8,335,5,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13309,living_street,1,1,41,1,1,2,139,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13310,residential,1,1,1,1,1,2,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13311,secondary,7,1,24,4,7,2,38,6,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13312,residential,11,1,1,2,14,11,2,5,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13313,living_street,1,4,1,1,4,7,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13314,residential,1,1,1,1,1,1,1,2,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13315,pedestrian,1,1,84,1,4,2,148,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13316,pedestrian,1,1,1,1,4,3,31,3,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13317,residential,1,2,1,1,1,3,1,3,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13318,tertiary,4,4,80,1,5,6,197,2,55 - 60 dB(A),55 - 60 dB(A),60 - 65 dB(A)
13319,living_street,1,6,1,1,1,25,7,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13320,tertiary,9,1,19,4,13,1,31,6,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A)
13321,residential,1,1,1,1,1,2,3,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13322,secondary,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A)
13323,residential,1,1,2,1,1,1,5,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13324,residential,2,1,1,1,4,5,1,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13325,living_street,1,1,1,1,1,1,1,1,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13326,pedestrian,2,1,1,1,2,1,1,1,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13327,residential,1,1,1,1,1,1,1,1,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A)
13328,residential,2,4,1,1,8,10,1,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13329,living_street,1,2,1,1,1,8,2,2,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13330,residential,1,1,1,1,1,2,1,7,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13331,residential,4,2,1,2,6,8,1,3,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13332,secondary,4,4,1,1,9,7,1,2,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A)
13333,residential,15,3,1,1,19,7,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13334,tertiary,1,1,1,1,4,1,1,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13335,tertiary,5,1,17,1,6,1,53,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13336,residential,12,17,37,2,20,34,61,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13337,residential,1,1,13,1,1,3,90,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13338,residential,1,1,4,2,4,8,7,5,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13339,residential,1,14,1,1,3,31,13,4,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A)
13340,residential,1,8,1,1,3,20,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13341,residential,2,7,1,1,5,13,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13342,residential,1,10,37,1,2,29,102,1,< 40 dB(A),< 40 dB(A),40 - 45 dB(A)
13343,residential,1,1,1,2,1,3,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13344,tertiary,3,4,61,2,8,11,164,4,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
13345,secondary,9,6,4,3,9,15,14,6,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
13346,secondary,3,4,1,1,7,11,1,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13347,pedestrian,1,1,104,1,1,1,192,1,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13348,residential,1,1,9,1,1,2,17,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13349,residential,1,11,1,1,8,21,1,5,55 - 60 dB(A),50 - 55 dB(A),50 - 55 dB(A)
13350,living_street,1,5,8,1,2,12,15,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13351,residential,1,2,29,1,4,8,116,1,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A)
13352,residential,1,2,1,1,1,6,1,1,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13353,living_street,1,1,1,1,1,1,1,3,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13354,pedestrian,1,21,1,1,2,34,9,2,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A)
13355,residential,1,1,1,4,1,2,1,5,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13356,secondary,2,1,1,1,5,2,5,5,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13357,tertiary,1,1,1,1,1,1,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13358,residential,1,1,1,1,1,2,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13359,tertiary,7,5,21,2,10,14,31,3,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
13360,primary,2,1,9,1,2,5,9,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13361,living_street,1,1,1,1,1,2,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13362,residential,3,1,1,1,3,2,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13363,residential,1,1,1,1,1,2,4,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13364,residential,1,1,1,1,1,3,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13365,residential,1,2,3,4,1,2,3,7,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13366,tertiary,11,1,27,5,18,1,34,8,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13367,residential,6,6,1,1,8,7,1,2,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13368,residential,2,1,6,1,3,3,27,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13369,residential,1,6,25,1,1,17,94,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13370,pedestrian,1,1,1,1,1,1,1,1,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13371,trunk,2,1,1,3,2,1,1,3,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13372,living_street,1,3,1,1,3,14,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13373,living_street,1,4,1,1,1,25,1,1,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A)
13374,residential,1,1,1,1,3,5,1,4,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13375,living_street,1,2,1,1,1,4,2,3,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13376,residential,4,9,1,1,7,14,8,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13377,living_street,1,1,73,2,4,2,229,7,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13378,tertiary,14,1,20,2,21,3,110,11,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13379,residential,3,1,18,1,6,1,18,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13380,residential,4,2,1,1,6,4,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13381,secondary,3,1,5,1,4,4,16,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13382,pedestrian,2,1,54,1,7,3,121,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13383,secondary,9,2,9,1,9,3,44,6,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13384,tertiary,1,1,9,1,2,1,38,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13385,residential,4,2,1,1,6,5,1,3,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
13386,living_street,1,1,1,1,1,3,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13387,secondary,4,4,13,3,8,14,23,8,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13388,residential,1,1,1,3,2,1,2,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13389,primary,6,3,21,5,10,3,49,8,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13390,residential,1,6,1,1,1,30,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13391,living_street,1,3,1,1,1,13,25,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13392,pedestrian,1,1,1,1,1,1,5,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13393,pedestrian,1,13,1,2,1,38,1,4,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A)
13394,residential,1,2,1,1,1,2,41,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13395,residential,5,5,8,1,9,8,67,2,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13396,primary,7,11,26,1,7,20,76,6,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
13397,residential,1,1,1,1,1,1,1,1,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13398,residential,1,5,1,1,6,9,1,3,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
13399,residential,1,1,1,1,1,1,1,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13400,pedestrian,1,4,1,1,1,13,4,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
13401,residential,1,1,1,2,1,1,1,2,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13402,residential,1,1,1,1,1,1,1,1,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
13403,residential,5,3,1,2,9,4,4,2,55 - 60 dB(A),50 - 55 dB(A),50 - 55 dB(A)
13404,residential,1,1,1,1,1,1,1,2,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
13405,living_street,1,1,1,1,1,1,1,1,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
