road_id,signals_50,transport_100,pois_noisy_100,pois_sensitive_100
8221931732_612363409_0,1,2,6,1
8221931732_30247061_0,1,2,3,1
8223182475_30332606_0,2,2,2,1
8223182475_30332639_0,7,3,12,1
8224504377_7166339417_0,3,2,4,1
8227535510_8162660649_0,1,3,1,1
8227535510_3209362421_0,1,2,1,1
8244634502_1259351650_0,2,4,1,1
8244634502_588014356_0,1,2,1,1
8244634502_629756713_0,1,3,1,1
8246056358_30227136_0,2,3,14,1
8246157429_1400723037_0,1,6,26,1
8246157429_1400723038_0,1,6,27,1
8253104586_429459480_0,1,4,4,2
8253104587_13453304520_0,1,4,5,1
8253104587_8253104586_0,1,4,5,1
8253104601_30294765_0,1,6,5,1
8267495882_561521689_0,11,4,1,1
8267495895_12952468149_0,10,3,1,1
8267495895_561521688_0,13,4,1,1
8267865177_597933817_0,1,2,3,1
8269583404_2965670790_0,1,2,2,1
8269583404_2965670786_0,1,2,3,1
8269934210_3306168419_0,4,2,1,1
8269934210_9769855902_0,4,2,1,1
8286877334_412451010_0,1,6,1,1
8286877334_417976089_0,1,4,1,1
8293362944_30617632_0,1,3,5,1
8293362944_30254594_0,1,4,5,1
8302792055_30296616_0,3,6,1,1
8302792055_1852045009_0,3,9,1,1
8302792056_462641371_0,3,7,1,1
8302879824_420061795_0,2,5,1,1
8302879824_8302879830_0,9,11,1,1
8302879830_8302879824_0,9,11,1,1
8302879830_8302879824_1,9,9,1,1
8302879830_10001393038_0,5,6,1,1
8309021788_330417664_0,1,2,2,1
8310685646_2548986000_0,1,3,1,1
8310685647_8310685646_0,1,2,1,1
8310685647_168529451_0,3,5,1,1
8310685651_8310685647_0,1,2,1,1
8310685651_8310685646_0,1,2,1,1
8319500688_2264456427_0,1,4,2,1
8319500689_30914460_0,1,6,3,1
8338986129_442540267_0,8,3,8,1
8338986129_6086753445_0,12,7,16,2
8371290346_21638918_0,7,6,1,1
8371290346_21638917_0,9,6,1,1
8372776783_273101948_0,1,4,3,1
8372776785_273101947_0,1,2,2,1
8372776785_8372776783_0,1,2,2,1
8378820672_256484442_0,1,2,2,1
8378820672_387127740_0,1,2,2,1
8381461070_12859738692_0,1,3,1,1
8381461070_8381461071_0,3,4,1,1
8381461070_12859738639_0,1,2,1,1
8381461071_8381461070_0,3,4,1,1
8384718808_364669779_0,1,4,1,1
8384718808_423831232_0,1,5,1,1
8396779091_8396779094_0,2,3,2,1
8396779091_293408559_0,2,2,1,1
8396779091_541644038_0,2,2,1,1
8396779094_8396779091_0,2,3,2,1
8396779114_5331033797_0,1,4,4,1
8396779114_5331033629_0,1,4,4,1
8396779114_8396779116_0,1,4,4,1
8396779116_8396779114_0,1,4,4,1
8396789422_5331033629_0,1,4,2,1
8397656591_359237984_0,1,4,4,1
8397656593_1551112054_0,1,2,4,1
8397656593_8397656591_0,1,2,4,1
8400776901_126699973_0,1,2,14,1
8405489149_426647821_0,1,5,1,1
8405489151_426647821_0,1,5,1,1
8412738277_30688829_0,1,4,1,1
8412738277_30688836_0,1,3,1,1
8412738278_8412738277_0,1,3,1,1
8412738278_30688836_0,1,3,1,1
8416708651_30254596_0,1,4,1,1
8416708651_30617636_0,1,4,1,1
8417604897_8121509947_0,6,6,6,2
8417604897_364991626_0,6,6,7,2
8421214080_790034786_0,1,2,1,3
8432540315_1860569745_0,6,4,2,1
8439080657_30243394_0,5,2,24,2
8439080657_30555975_0,1,2,11,1
8441782211_387127737_0,1,3,1,1
8441782337_387127634_0,1,4,1,1
8441782337_6218672136_0,1,4,1,1
8454360490_1001441839_0,1,2,1,1
8454360490_1933546299_0,1,2,1,1
8458702063_1933546307_0,1,2,1,1
8463439353_1365781180_0,1,2,1,1
8465472214_2111237734_0,1,5,1,1
8465472214_13798851565_0,1,7,1,1
8465686548_2844600654_0,1,3,1,1
8465744797_30558557_0,1,3,4,1
8473846976_8473849086_0,1,2,1,1
8473849036_3976600097_0,8,3,9,1
8473849046_552884809_0,20,3,1,1
8473849046_8473846976_0,1,2,1,1
8473849076_5333499784_0,7,2,1,1
8473849076_4708182435_0,1,2,1,1
8473849086_4708182435_0,1,2,1,1
8473849086_8473849076_0,1,2,1,1
8473879995_9935801048_0,1,3,7,2
8512174197_573420821_0,2,2,1,1
8529268154_30294661_0,8,5,1,1
8529268154_818710821_0,13,8,5,2
8529268154_8127333287_0,8,5,1,1
8529334834_1233754603_0,3,4,4,1
8529334834_30237675_0,5,4,4,1
8529589443_5165857229_0,5,3,9,1
8529589443_10092003377_0,12,13,12,1
8529602573_8119424282_0,6,2,1,1
8530156354_417604839_0,4,2,4,2
8530156354_4469389789_0,5,8,12,2
8530189630_30554843_0,6,4,7,1
8530300628_481122027_0,5,2,1,1
8530300631_482505205_0,4,4,1,1
8530300631_481122118_0,4,4,1,1
8530386527_358505162_0,6,7,1,1
8530386527_11970158816_0,6,6,1,1
8533405040_567448762_0,1,2,16,1
8563410323_8563410324_0,1,5,1,1
8563410323_2111252106_0,3,10,1,1
8563410324_8563410323_0,1,5,1,1
8563410324_316877741_0,1,5,1,1
8623322076_1312339729_0,1,2,1,1
8623322076_8623322079_0,1,3,1,1
8623322079_8623322076_0,1,3,1,1
8637567268_243756418_0,5,4,1,1
8637567268_431481321_0,9,10,3,1
8710875305_30617918_0,1,2,3,1
8745736544_178526454_0,3,9,15,1
8745736544_1193548732_0,4,11,14,1
8745736544_178547786_0,6,4,14,1
8758394152_30689522_0,1,2,4,1
8816467872_669900460_0,1,3,1,1
8930700694_553061171_0,1,2,1,1
8930700694_554162147_0,6,2,1,1
8930700698_553047600_0,1,2,1,1
8930700699_9446738721_0,1,3,1,1
8930700699_9446689099_0,1,3,1,1
8930700701_558752232_0,1,3,1,1
8930700703_11750142227_0,1,4,1,1
8930700703_553047540_0,1,4,1,1
8957765000_634646820_0,1,3,1,1
8957765000_955341729_0,1,6,1,1
8957765002_2505271514_0,1,5,1,1
8957765002_8957765000_0,1,3,1,1
8957891340_8957891342_0,1,3,1,1
8957891342_955341715_0,1,3,1,1
8957891342_8957891340_0,1,3,1,1
8972734654_8972734658_0,3,2,1,1
8972734658_1375291089_0,3,2,1,1
8972734658_12339367395_0,3,2,1,1
8972734658_8972734654_0,3,2,1,1
8974093830_1817382347_0,1,2,1,1
8974093833_256680779_0,1,2,1,1
8974093833_8974093851_0,1,2,1,1
8974093834_256680777_0,1,2,1,1
8974093835_8974093851_0,1,2,1,1
8974093835_8974093830_0,1,2,1,1
8974093841_8974093834_0,1,2,1,1
8974093841_8974093851_0,1,2,1,1
8974093851_8974093834_0,1,2,1,1
8974093851_8974093830_0,1,2,1,1
8974093851_256680779_0,1,2,1,1
8986784890_30343646_0,1,2,24,1
8990275789_552884692_0,3,3,1,1
8990275789_552884620_0,1,3,1,1
8990571939_434423018_0,1,2,2,1
9029647948_358505166_0,7,7,1,1
9029647953_358505175_0,6,6,1,1
9029647953_9029647948_0,9,6,1,1
9029647979_981699953_0,17,5,1,1
9042478734_3213093362_0,2,5,11,1
9056235029_12919487176_0,6,8,4,1
9056235029_1500032696_0,6,8,2,1
9090670821_387130662_0,2,4,1,1
9090670821_9090670832_0,2,3,1,1
9090670832_3994528973_0,5,19,2,1
9090670832_7540811513_0,2,3,1,1
9127817655_12405205104_0,1,7,3,1
9127817655_364670907_0,1,8,3,1
9127835473_364670904_0,1,7,3,1
9127835473_12405205112_0,1,7,3,1
9178309451_9178801023_0,1,2,1,1
9178309451_1912611029_0,1,2,1,1
9178801023_3683481332_0,1,2,1,1
9178801023_2880318085_0,1,2,1,1
9178801032_9178309451_0,1,2,1,1
9195988091_9195988092_0,1,3,1,1
9195988092_9195988091_0,1,3,1,1
9195988092_6932324474_0,1,3,1,1
9195988099_9195988092_0,1,3,1,1
9231111336_559420254_0,31,18,12,3
9231111336_559061397_0,4,4,9,2
9232630600_9605043050_0,20,13,20,4
9232630600_5906608846_0,2,4,4,1
9233468280_243339207_0,8,4,3,1
9233468280_541643976_0,5,3,2,1
9251526562_420058262_0,1,3,1,1
9258535584_974261539_0,23,3,1,1
9258535584_3683481330_0,22,4,1,1
9272385497_9272385499_0,1,3,2,1
9272385499_387127539_0,1,3,2,1
9272385499_9272385497_0,1,3,2,1
9280759821_420553141_0,1,2,1,1
9286121170_2334441924_0,1,2,6,1
9286121170_6238824732_0,1,6,10,1
9325818735_30295383_0,1,2,1,1
9350529921_770847818_0,1,2,1,1
9350842927_770847823_0,1,2,1,1
9350842938_9350842927_0,1,2,1,1
9350842938_9350842927_1,1,2,1,1
9378519453_1599255986_0,1,2,1,1
9378519453_1599256331_0,1,4,1,1
9388663514_1169009527_0,5,3,4,2
9388663514_434437194_0,5,2,1,2
9408480017_415956314_0,9,6,5,2
9420716633_412464271_0,5,4,2,1
9420716633_412453127_0,5,3,1,1
9423672135_10183406420_0,1,2,1,1
9424968274_1708943375_0,15,2,1,1
9424968296_4112026222_0,1,2,1,1
9425002695_412436576_0,1,2,1,1
9425002695_2455217846_0,1,3,1,1
9425002695_5352196827_0,1,3,1,1
9425332499_5937668155_0,1,2,1,1
9425332500_5937668159_0,1,2,1,1
9425413586_9425413592_0,5,5,1,1
9425413586_9425413610_0,5,5,1,1
9425413590_26057079_0,8,2,1,1
9425413592_9425413590_0,7,4,1,1
9425413606_1401568849_0,5,5,1,1
9425413610_9425413592_0,5,4,1,1
9425413610_9425413611_0,5,4,1,1
9425413611_629756725_0,5,5,1,1
9425413611_9425413606_0,5,4,1,1
9425426928_2984928319_0,10,3,1,1
9429582924_30251873_0,1,2,1,1
9429582924_566748387_0,1,2,1,1
9429582929_9429582930_0,1,2,1,1
9429582929_30251873_0,1,2,1,1
9429582929_4111795685_0,1,2,1,1
9429582930_9442064201_0,1,2,1,1
9429582930_9429582929_0,1,2,1,1
9429582953_9429582962_0,1,3,1,1
9429582959_9429582992_0,1,3,1,1
9429582959_9429582953_0,1,3,1,1
9429582962_9429582963_0,1,2,1,1
9429582962_566748387_0,1,2,1,1
9429582963_574969052_0,1,3,1,1
9429582992_574969048_0,1,3,1,1
9429582992_9429582953_0,1,3,1,1
9433723474_4454226363_0,5,2,1,1
9433723474_10045031263_0,6,2,1,1
9436508648_9436508648_0,1,2,1,1
9436508648_11881540551_0,4,2,1,1
9438259030_30295714_0,1,2,1,1
9438259030_30295807_0,1,2,2,1
9441752649_554241219_0,1,5,1,1
9441752649_1075627801_0,6,5,1,1
9441752654_1075627801_0,6,5,1,1
9441752654_9441752649_0,4,5,1,1
9441779068_1075627885_0,4,2,1,1
9442009768_4112026259_0,8,8,1,1
9442064201_3577569660_0,1,2,1,1
9442064201_4111795672_0,1,2,1,1
9444230734_4111733800_0,1,3,1,1
9444230734_4112026217_0,1,3,1,1
9444287955_959409802_0,1,2,1,1
9444642712_10218940989_0,5,2,1,1
9445929962_420061784_0,6,5,1,1
9445929962_420051087_0,5,6,1,1
9445929962_5225050509_0,6,6,1,1
9446689097_9446738720_0,1,2,1,1
9446689097_8930700698_0,1,2,1,1
9446689099_8930700701_0,1,3,1,1
9446738720_553047568_0,1,2,1,1
9446738720_8930700698_0,1,2,1,1
9446738721_9446689099_0,1,3,1,1
9446738721_553047574_0,1,3,1,1
9447318560_9447318561_0,1,2,1,1
9447318560_4111508834_0,1,2,1,1
9447318561_9447318562_0,1,2,1,1
9447318561_556432209_0,1,2,1,1
9447318562_9447318560_0,1,2,1,1
9447318562_556431154_0,1,2,1,1
9447318563_556051361_0,1,2,1,1
9447318564_556051468_0,1,2,1,1
9447318564_556051729_0,1,2,1,1
9465476413_1908547749_0,1,2,1,1
9465476414_9465476413_0,1,2,1,1
9465476414_9465476413_1,2,3,1,1
9481011177_426624021_0,1,6,1,1
9507066653_6742307805_0,1,4,2,1
9507066653_430767511_0,1,4,1,1
9507066653_430767511_1,1,4,1,1
9520553515_974261553_0,38,7,1,2
9533512210_9533512214_0,17,2,1,2
9533512210_9533512211_0,17,2,1,2
9533512211_412437504_0,17,2,1,2
9533512214_30264259_0,17,4,1,2
9533512214_9533512211_0,17,2,1,2
9533973591_9533973599_0,1,2,1,1
9533973599_634646785_0,1,4,1,1
9533973599_634521110_0,1,2,1,1
9533973599_9533973591_0,1,2,1,1
9549447205_687897080_0,8,4,4,1
9549447205_425611711_0,11,5,1,1
9605043050_30243065_0,7,4,2,1
9605043050_8637567268_0,9,4,3,1
9608382461_1001228552_0,1,2,2,1
9632863111_2087900206_0,1,3,1,1
9632863111_9632863116_0,1,3,1,1
9632863116_318589941_0,1,3,1,1
9769855902_9769889195_0,1,2,1,1
9769855904_689444890_0,1,2,1,2
9769855904_689444888_0,4,3,1,1
9769855904_9769855902_0,1,2,1,1
9769889195_1736660242_0,1,3,1,1
9769889195_9769889198_0,4,5,1,1
9769889198_30297301_0,6,8,1,1
9782230121_442540256_0,7,4,13,1
9782230123_9782230121_0,15,4,19,4
9782230123_1311619407_0,8,2,6,3
9788449184_1400465774_0,6,16,5,1
9788449184_1362899977_0,6,15,5,1
9794914007_269376402_0,4,5,4,1
9794914007_10880504325_0,6,8,5,1
9794956144_12945311545_0,6,4,4,1
9794956144_269376044_0,3,3,1,1
9803583623_301572944_0,2,2,7,1
9803583623_4793246800_0,2,3,13,1
9850467919_509262928_0,1,3,1,1
9869800019_434431814_0,1,2,1,1
9870574441_9870574443_0,1,3,1,3
9870574443_11845364073_0,1,2,1,3
9870574443_9870574441_0,1,3,1,3
9870574443_598220565_0,5,4,1,3
9873768080_598219933_0,5,3,1,1
9873768080_1313997591_0,8,5,1,1
9935801048_178525065_0,1,6,14,2
9935801048_30307934_0,1,3,8,2
9939580063_30625851_0,1,2,6,3
9939580063_178520994_0,1,6,12,3
10001393038_10001393041_0,5,6,1,1
10001393038_8302879830_0,5,6,1,1
10001393041_420061783_0,5,10,1,1
10001393041_420051087_0,5,6,1,1
10001403893_1889743252_0,1,2,2,3
10042802553_3943567473_0,7,4,1,1
10042802553_11246122385_0,4,3,1,1
10042808607_10042802553_0,9,3,1,1
10042808607_363887569_0,8,2,1,1
10042808608_10042808607_0,8,2,1,1
10042808608_4826990970_0,7,2,1,1
10045031263_4454226365_0,6,2,1,1
10045031263_11505425269_0,6,2,1,1
10092003377_899314388_0,9,10,6,1
10092003377_8529589443_0,12,13,12,1
10135472422_10135472424_0,7,2,1,1
10135472422_8162667537_0,9,4,1,1
10135472424_10135472427_0,7,3,1,1
10135472427_30297252_0,9,3,1,1
10135472427_10135472431_0,7,2,1,1
10135472431_10135472434_0,7,2,1,1
10135472434_10135472436_0,6,2,1,1
10135472436_10135472422_0,7,2,1,1
10140262450_4538123412_0,10,4,14,1
10169372144_506223417_0,4,2,2,1
10169372144_10259685684_0,1,2,2,1
10173687169_557187269_0,5,6,7,1
10173687169_2510614158_0,4,7,8,1
10174522837_1044510638_0,1,2,11,3
10174522837_5711742102_0,2,2,18,3
10177321808_1532752078_0,4,2,8,1
10177367824_10177367826_0,3,2,1,1
10177367824_10177414048_0,4,2,1,1
10177367826_1532752080_0,6,2,5,1
10177414029_10177414030_0,2,2,11,2
10177414029_10181609603_0,4,3,22,2
10177414030_30243048_0,5,3,26,3
10177414035_1532752084_0,8,2,15,1
10177414035_10177414030_0,5,2,17,2
10177414047_10177414048_0,1,2,1,1
10177414047_10182338471_0,4,2,17,2
10177414048_30246771_0,1,2,5,1
10181609591_4719409243_0,5,4,20,2
10181609602_10181609603_0,2,2,14,1
10181609602_2501773162_0,2,3,17,1
10181609603_252826185_0,5,3,18,1
10182235275_10182235276_0,2,2,21,1
10182235275_10893712431_0,4,2,30,2
10182235276_33098963_0,4,2,21,1
10182235280_10182235282_0,2,3,18,1
10182235280_3047640925_0,2,3,24,1
10182235282_30243054_0,4,3,22,1
10182303351_30243261_0,6,3,25,1
10182303354_10182303351_0,4,4,20,1
10182303354_1126848499_0,10,9,18,1
10182303357_10182303358_0,2,2,15,1
10182303357_10182303351_0,6,3,28,1
10182303358_30243209_0,5,2,25,1
10182310913_10182310914_0,4,2,7,1
10182310913_10177414037_0,7,2,17,1
10182310914_1532752081_0,6,2,7,2
10182331319_10182331320_0,2,2,2,1
10182331319_10182331324_0,6,2,7,1
10182331320_750591201_0,5,3,4,1
10182331324_1532752078_0,6,2,6,1
10182331327_10182331324_0,4,2,6,1
10182331327_10177367826_0,7,2,11,1
10182331330_10182331332_0,3,2,6,1
10182331330_2510589068_0,7,5,12,1
10182331332_30243042_0,5,2,14,1
10182338470_10182338471_0,3,2,10,1
10182338470_4834214392_0,8,2,13,1
10182338471_30246771_0,3,2,10,1
10183406420_9423672135_0,1,2,1,1
10183406420_457326771_0,1,2,1,1
10183406423_10183406420_0,1,2,1,1
10183406423_5937668155_0,1,2,1,1
10183406423_457326771_0,1,2,1,1
10189181762_4395509053_0,3,4,1,1
10207081166_30243348_0,5,3,2,2
10207081166_10042808608_0,10,2,1,1
10218940989_4111795620_0,5,2,1,1
10218940989_4111795643_0,6,6,1,1
10218940989_9444642712_0,5,2,1,1
10221732552_6039142040_0,1,3,3,1
10253033785_30254197_0,6,2,7,1
10253033785_3888894773_0,8,2,2,1
10259685684_10169372144_0,1,2,2,1
10266016765_4554626934_0,1,4,6,7
10308985977_30254285_0,1,2,15,3
10649558037_559061397_0,6,4,13,2
10649558038_10649558039_0,2,2,4,1
10649558038_10649558037_0,2,2,4,1
10649558039_416885091_0,6,2,15,1
10649558039_10649558037_0,2,2,4,1
10712779365_7038518576_0,5,2,10,3
10770844049_12950167734_0,4,5,6,1
10770844049_126803357_0,7,6,11,1
10778099644_10778099645_0,1,2,1,1
10778099644_1930253996_0,1,2,1,1
10778099645_10778099644_0,1,2,1,1
10778099645_2235259412_0,3,3,1,2
10778099645_8119755202_0,1,2,1,1
10782483583_6148227547_0,1,2,1,1
10782483583_10782483584_0,1,2,1,1
10782483583_425612029_0,3,3,1,1
10782483584_10782483583_0,1,2,1,1
10796996597_692247917_0,2,4,3,1
10796996597_364719512_0,1,3,3,1
10858526497_30297454_0,2,2,5,1
10858526500_544222987_0,5,2,4,1
10858526500_10858526497_0,3,2,5,1
10880504313_269379908_0,8,10,5,1
10880504322_269382682_0,5,8,6,1
10880504322_269379909_0,9,8,5,1
10880504322_10880504313_0,5,9,5,1
10880504325_269382573_0,5,7,4,1
10880504325_10880504322_0,8,8,6,1
10893712430_10893712431_0,2,2,15,2
10893712430_2819073400_0,4,5,31,3
10893712431_30243056_0,4,2,20,2
10893766824_30243058_0,4,2,14,1
10893766826_10893766824_0,2,2,13,1
10893766826_126803361_0,7,3,24,2
10896052335_12516839218_0,1,2,5,3
10896052337_10896052335_0,2,2,8,5
10926004932_618404479_0,3,4,4,1
10926004932_618404480_0,5,4,6,1
10926004935_618404479_0,3,4,4,1
10926004935_10926004932_0,4,4,4,1
10967809658_168491424_0,1,2,1,1
10967809658_4834501699_0,4,2,1,1
11009796676_11009796687_0,13,2,1,1
11009796679_11009796691_0,9,2,1,1
11009796682_178503437_0,9,3,1,1
11009796682_11009796679_0,9,2,1,1
11009796684_11009796682_0,15,2,1,1
11009796687_71710025_0,34,24,2,1
11009796687_11009796684_0,15,2,1,1
11009796691_7188699482_0,9,2,1,1
11009796691_11009796676_0,10,2,1,1
11012409286_11012409292_0,2,2,13,2
11012409286_10893766824_0,4,4,33,2
11012409292_30243056_0,4,2,18,3
11012442310_10182303358_0,4,3,22,1
11012442310_2819073400_0,2,3,10,1
11053219722_11061736176_0,2,3,48,1
11053219722_11053219723_0,2,3,29,1
11053219723_30237643_0,4,4,37,1
11053280241_442540253_0,8,9,23,2
11053280241_301572279_0,9,4,26,1
11061736176_555187278_0,1,2,31,1
11061736176_10181609591_0,2,3,38,2
11117566675_533616095_0,7,5,1,1
11158624378_30556159_0,3,5,12,1
11178752184_430984237_0,9,5,18,1
11178765233_240882893_0,6,8,34,1
11178765233_3417299048_0,2,6,27,2
11217530543_1768886795_0,9,5,3,1
11236573946_11215517493_0,2,2,1,1
11239790234_412452735_0,4,6,2,1
11239790234_1454439246_0,7,11,5,1
11239790234_30617602_0,4,5,2,1
11239790234_11242746353_0,4,4,1,1
11242746353_412464588_0,4,6,1,1
11242746353_11239790234_0,4,4,1,1
11243529761_21638922_0,10,6,1,1
11243529761_2264150798_0,12,10,5,1
11244890076_243339565_0,4,2,3,1
11246122385_3943567473_0,11,3,1,1
11246122385_11246122387_0,4,2,1,1
11246122387_1303430329_0,4,2,1,1
11246122387_1312053365_0,10,3,1,1
11246122387_11246122385_0,4,2,1,1
11256490149_30242951_0,3,6,15,1
11256490149_126658000_0,1,3,9,1
11256490149_30295211_0,1,3,10,1
11256490151_30295137_0,1,4,14,1
11256490151_412449528_0,1,3,12,1
11256490152_126658000_0,1,3,8,1
11256490152_126656745_0,1,2,13,1
11258759944_1306211567_0,4,3,4,1
11258759944_3880549731_0,6,3,1,1
11258759969_11258759944_0,4,3,1,1
11258759969_2473393577_0,4,3,1,1
11264541277_3827694228_0,6,3,3,1
11264541277_2713983941_0,11,4,3,2
11268972991_30313355_0,1,2,13,1
11268972991_11268972992_0,1,2,11,2
11268972992_11268972991_0,1,2,11,2
11269496449_1940905185_0,1,2,2,1
11276298354_1311619517_0,17,9,5,1
11276298354_11282472027_0,17,9,5,1
11282472003_11282472009_0,18,8,4,1
11282472003_344992889_0,18,12,12,1
11282472009_8043162354_0,17,9,6,1
11282472012_11282472015_0,19,8,5,1
11282472012_11282472003_0,18,7,4,1
11282472015_11282472009_0,19,8,6,1
11282472015_11276298354_0,20,9,6,1
11282472027_1311619517_0,16,9,5,1
11282472027_5264394426_0,15,9,7,1
11283057021_568847331_0,1,2,1,1
11283057021_11283057024_0,1,2,1,1
11283057024_568847329_0,1,2,1,1
11283057024_11283057021_0,1,2,1,1
11283263092_1350170314_0,1,2,1,1
11283414720_3976600078_0,10,6,2,1
11289437704_6762254081_0,12,5,14,2
11289437704_11289475293_0,10,4,7,2
11289475293_126797988_0,8,4,7,2
11298541576_4212111678_0,1,2,43,1
11305973948_12923224011_0,6,6,1,1
11305973948_604943434_0,6,6,1,1
11305973952_412454890_0,4,7,1,1
11305973952_604943444_0,6,4,1,1
11305988004_3857584858_0,9,6,10,1
11305988004_5162734736_0,8,6,9,1
11306272016_3049188188_0,3,7,4,1
11306272016_30307945_0,12,8,5,2
11332260680_11332260681_0,1,2,1,1
11332260681_574969045_0,1,2,1,1
11351487218_30238379_0,2,2,27,1
11351487218_30246671_0,2,3,24,1
11363307237_10182331332_0,5,2,14,1
11363307237_10177321808_0,2,2,7,1
11363307239_536838775_0,20,5,11,1
11363307239_10177321808_0,3,3,8,1
11365497701_13752754617_0,7,4,5,1
11365497701_390227134_0,4,3,1,2
11365497701_1478096130_0,1,2,1,1
11367386983_536838775_0,20,5,19,1
11367657971_30253202_0,2,2,4,1
11369675074_11369675082_0,15,7,2,1
11369675074_71710267_0,9,6,5,1
11369675076_11369675082_0,9,12,9,1
11369675082_11243529761_0,8,5,1,1
11370726443_555187278_0,4,3,35,1
11370726443_555187275_0,4,3,39,1
11370726443_4022831609_0,10,3,34,1
11411140555_13179936507_0,1,8,1,1
11411140555_30689532_0,5,14,2,2
11459494277_1753694399_0,2,5,1,1
11466476297_559765964_0,10,5,22,1
11466476297_26057125_0,13,18,29,1
11466476299_11466476297_0,9,5,22,1
11505425269_10045031263_0,6,2,1,1
11513563617_431100342_0,4,2,8,2
11513563617_408908799_0,4,2,9,2
11514114808_7234707851_0,8,16,1,1
11514114808_2765228221_0,6,16,1,1
11516978569_253707475_0,9,15,10,1
11516978571_6565856196_0,2,10,5,1
11516978571_12099453252_0,3,4,1,1
11516978571_13182294709_0,2,4,1,1
11535341853_1374319503_0,1,2,1,1
11541136046_4472630002_0,6,2,6,1
11556041911_3134509198_0,14,9,5,1
11556041912_797407467_0,15,12,2,1
11556041912_11556041911_0,13,13,2,1
11559713266_536418296_0,5,3,4,1
11559713266_1311935438_0,8,3,7,1
11669431345_5786711782_0,1,3,1,1
11669431345_416524240_0,1,3,1,1
11725085705_2293731652_0,2,4,4,1
11725085705_11725085710_0,2,3,4,1
11725085710_2293731658_0,9,8,4,1
11725123337_30558465_0,3,3,2,3
11732405741_1912611027_0,1,2,1,1
11732405741_576936642_0,1,2,1,1
11750142227_553047542_0,1,4,1,1
11750142228_553047669_0,1,2,1,1
11750142228_553047553_0,1,2,1,1
11843222077_1303363172_0,1,2,2,5
11843560339_600466268_0,5,3,1,1
11843560339_600466270_0,7,3,1,1
11843575691_600466293_0,1,3,4,1
11843575691_600466290_0,1,3,4,1
11843575697_11843575691_0,1,5,5,1
11843575698_600466282_0,1,3,1,1
11843575698_11843575697_0,1,4,4,1
11845364073_9870574443_0,1,2,1,3
11868644129_30332641_0,5,6,8,1
11877585718_364718315_0,6,4,1,1
11877585718_1377806816_0,5,3,1,1
11877585718_1856466862_0,7,7,2,1
11881496140_3306168427_0,3,3,1,1
11881496140_668541555_0,4,4,1,1
11881540551_9436508648_0,4,2,1,1
11881540551_668541555_0,8,5,1,1
11881540551_30297252_0,5,3,1,1
11887554791_30253399_0,3,4,1,1
11887554791_543552887_0,3,3,1,1
11887554793_544223024_0,3,4,1,1
11887554793_11887554791_0,4,4,1,1
11927931591_618404476_0,1,2,7,1
11927931591_448786037_0,2,4,10,1
11949794106_442540281_0,4,4,1,1
11949794106_8125229465_0,1,2,1,1
11970158816_359234370_0,4,6,1,1
11992098841_11992098842_0,1,4,25,1
11992098841_13456238293_0,1,4,25,1
11992098841_1400530691_0,1,3,30,1
11992098842_11992098841_0,1,4,25,1
11992098842_13456238293_0,1,4,25,1
11992098842_3497460957_0,1,4,31,1
12099453252_11516978569_0,3,4,1,1
12194900303_3871616985_0,5,3,1,1
12194900303_13308485110_0,5,3,1,1
12208571890_12920935176_0,1,2,1,1
12208571890_12703479479_0,3,2,1,1
12228118299_629327919_0,2,2,1,1
12238344500_30313139_0,3,2,1,1
12238344500_30313140_0,5,2,1,1
12256248810_30243401_0,2,3,4,1
12256248810_30332656_0,1,3,3,1
12256308653_30253730_0,4,3,16,1
12256308653_1303440737_0,1,3,14,1
12278745938_6780590097_0,1,2,1,1
12309556901_30242818_0,2,3,13,1
12323136802_423434738_0,1,2,4,1
12339367395_8972734658_0,3,2,1,1
12339367395_12339367395_0,3,2,1,1
12351352583_2327729219_0,11,8,16,1
12351352583_2327729212_0,8,5,11,1
12351352586_12351352583_0,11,8,19,1
12351352586_30227229_0,3,4,14,1
12405205104_9127835473_0,1,6,3,1
12405205112_9127817655_0,1,7,3,1
12445455705_3827708474_0,1,5,1,1
12485289356_840736528_0,1,2,1,1
12516839218_30248549_0,2,3,7,2
12516839218_10896052335_0,1,2,5,3
12561010930_2593809556_0,3,2,2,1
12643326925_10189181762_0,3,4,1,1
12643326925_7663721759_0,14,4,1,1
12643382282_12643382289_0,1,2,1,1
12643382282_4395509060_0,2,2,1,1
12643382289_30296601_0,1,2,1,2
12643382751_12643465396_0,6,4,1,1
