road_id,noise_day,noise_evening,noise_night,road_length,road_category,dist_to_main
243756418_4414985711_0,65,65,60,110.4895298123053,2,0.0
243756418_559794893_0,65,65,60,17.535529484521607,5,0.0
30343413_1403050972_0,55,55,50,67.68868164890856,5,262.21077955888916
30343534_30343413_0,55,55,50,15.187166662545703,5,326.28995963671866
30307972_30307943_0,65,60,55,35.25561567813012,5,291.5370607281212
425635738_30296340_0,55,55,50,98.37349784383747,6,224.11520215262547
30253983_412444724_0,65,60,55,27.291784825810872,4,0.0
412444724_30253983_0,65,60,55,27.291784825810872,4,0.0
1299373044_30689098_0,70,65,60,30.083062091380285,4,250.29778790292198
30689098_1299373044_0,70,65,60,30.083062091380285,4,250.29778790292198
431481389_2264591780_0,65,65,60,73.14403896348315,5,15.833863927661909
30686342_7037105630_0,55,55,50,57.026072860910816,5,230.37396903272457
1043786431_30247097_0,70,65,60,131.00937463626406,4,60.05411723509633
60969463_60969464_0,55,55,55,89.694446758123,4,235.8637716549
30555502_2293731612_0,65,65,60,54.06851552515944,5,65.757832368088
30296141_30296370_0,50,50,45,78.95517751541061,6,154.91692880685318
30237693_30313130_0,60,60,55,75.65124391972512,5,271.8978453503074
30332756_1759662344_0,70,65,60,12.059087018719758,3,0.0
30295163_30295247_0,60,55,50,52.98972389468007,6,258.65156418386175
3860517847_30295406_0,65,60,55,46.2140997047505,3,0.0
30295406_3860517847_0,65,60,55,46.214099704750495,3,0.0
770847806_30617762_0,50,50,45,29.251783600140868,5,412.83638816690126
387127590_387127522_0,65,65,60,41.947823263501114,5,120.86197742529593
1482182626_359547255_0,70,70,60,141.1765206235216,4,12.005331970162016
4592704399_4600193564_0,65,65,60,23.815422779387358,4,0.0
634646820_8957765000_0,65,65,60,9.700903290530675,4,32.06496334977616
8957765000_634646820_0,65,65,60,9.700903290530675,4,32.06496334977616
5935527980_5935527979_0,45,40,40,119.80534084661427,6,171.65817806197418
5935527979_5935527980_0,45,40,40,119.80534084661427,6,171.65817806197418
30298959_30264187_0,65,65,60,56.30589162634471,5,137.16724144726916
30264187_30298959_0,65,65,60,56.30589162634472,5,137.16724144726916
8745736544_178547786_0,65,60,55,71.57380025909936,4,99.75844863219838
30884341_30227198_0,65,65,60,27.103484076826806,5,408.81407903736704
269381077_1840720995_0,70,65,60,51.52460589112417,3,0.0
1695228276_561249956_0,55,55,50,83.86683578147856,5,97.64302535244266
269382682_269382573_0,70,65,60,40.887720926275136,3,0.0
1126998877_1126998928_0,60,60,55,139.72271874583672,5,0.0
4965780374_4965780373_0,65,60,55,38.18318441979454,5,50.06637006837296
1857472190_4965780374_0,65,60,55,19.323542662299822,5,76.75418048808575
559794895_8637567268_0,65,65,55,15.093117254817987,3,0.0
168529461_3976600105_0,50,45,40,42.00439412364544,5,363.0565056910439
3976600105_168529461_0,50,45,40,42.00439412364544,5,363.0565056910439
7188699482_2264456445_0,65,65,60,177.45635738113157,4,279.85698321929175
2264456445_7188699482_0,65,65,60,177.45635738113157,4,279.85698321929175
30558545_30294432_0,55,55,50,140.6815203717987,5,11.956399108009482
3865124116_4538123610_0,60,60,50,34.810265073985235,5,0.0
4538123610_3865124116_0,60,60,50,34.810265073985235,5,0.0
1233754576_1233754563_0,55,55,50,1.9973285426332912,5,195.4578280561649
30294510_30313436_0,60,60,55,83.11886046374383,5,401.2824500622398
30237637_1362899971_0,70,65,60,14.911783178774375,3,0.0
30313348_415933868_0,55,55,60,128.25102995497429,6,34.35246882327421
1876385307_1876385320_0,55,50,45,81.673453202047,6,166.94042289425252
4214539536_575826921_0,45,45,40,12.868522247208407,5,489.74915375452406
30343642_30343643_0,55,50,45,83.27411475994114,5,578.90086631348
904491781_904491774_0,50,50,45,87.12034046780052,5,818.7921254428728
904491774_904491781_0,50,50,45,87.1203404678005,5,818.7921254428728
30238015_249426450_0,65,60,55,140.16180883090703,4,0.0
30960828_82747276_0,60,60,55,19.82268184640396,6,259.45854276692336
506236271_30242766_0,60,60,50,18.60165842587946,4,263.49463360794886
2129591070_7305839412_0,45,45,40,19.643885872288145,5,204.79481268380087
30297301_1736660283_0,60,60,55,59.836204634523014,5,127.83950344649728
12561010930_2593809556_0,65,65,60,46.71932753594061,5,40.591116732405226
10182303351_30243261_0,70,70,65,117.64423284914307,3,0.0
240882893_30227495_0,65,65,55,31.494027929619968,3,0.0
687897110_430537449_0,70,65,60,41.968698684204725,2,0.0
430537449_687897110_0,70,65,60,41.96869868420473,2,0.0
1852044988_4253067749_0,50,50,45,88.21891124407558,5,233.5933621290552
5946251197_253790709_0,65,65,60,9.979872042483253,4,261.05445146903577
253790709_5946251197_0,65,65,60,9.979872042483253,4,261.05445146903577
4485344000_4485344001_0,65,60,55,9.356020643501047,4,203.57877605004361
30295161_30242952_0,65,60,55,41.75315687423583,5,241.45503418746236
30295211_30295161_0,65,60,55,50.46459944041127,5,268.2235448793538
243338863_365565046_0,60,60,55,91.5687442344467,5,43.321318325123904
387130493_387130491_0,70,70,65,74.7166547480079,5,261.3311481964664
308733542_30333309_0,65,60,55,66.83504527675859,5,65.43386509303934
598225132_4406268870_0,50,50,40,14.143743827701778,6,145.21328928484343
1375278405_359237516_0,50,50,45,103.79206430991495,5,186.01162074741842
359237516_1375278405_0,50,50,45,103.79206430991495,5,186.01162074741842
359237515_359237516_0,50,50,45,52.685089207801596,5,134.79359210417726
359237516_359237515_0,50,50,45,52.6850892078016,5,134.79359210417726
966339770_60200335_0,65,65,60,112.62897334562969,5,135.396626482895
60200335_966339770_0,65,65,60,112.6289733456297,5,135.396626482895
359238034_364827699_0,70,65,60,77.37680279154253,5,188.8610151814166
9794914007_269376402_0,65,65,60,8.647769744295857,3,0.0
30247093_30243883_0,70,65,60,128.9816825829555,4,132.8724619196624
1751329345_1751329357_0,50,50,45,16.000908497530776,5,723.5934106616809
168529692_1751329345_0,50,50,45,8.982306066531983,5,715.172735520404
11459494277_1753694399_0,55,55,50,87.3210787590281,5,62.209587564736275
30617542_30617541_0,60,60,55,59.45054193174355,5,73.90294414428512
416012188_416012198_0,60,60,50,62.48966305327968,6,0.0
1375540269_1043849999_0,50,50,45,49.60300734762191,5,89.64662948425834
430764148_5827147445_0,60,55,50,121.56026656588165,5,127.3507630405313
5827147445_430764148_0,60,60,55,121.56026656588166,5,127.3507630405313
1710709043_1044543169_0,65,65,60,42.0290158921175,3,0.0
1710709043_4112911232_0,65,65,60,17.65622120265464,3,0.0
1044543169_1710709043_0,65,65,60,42.0290158921175,3,0.0
258563358_258565859_0,60,60,55,62.58229115082375,4,245.3315195791629
258565859_258563358_0,70,65,65,62.58229115082374,4,245.3315195791629
4436353871_837485698_0,55,55,50,19.733549688851127,4,86.71214385097771
1375540269_1117832735_0,55,55,50,95.91309427093506,5,0.0
409505321_409506494_0,60,60,55,79.21335332166767,5,61.84024293462351
1349534663_1375291089_0,65,60,55,307.2294208192034,3,0.0
1375291089_1349534663_0,65,60,55,307.2294208192035,3,0.0
30295286_847727782_0,60,55,50,86.84011760212559,5,100.74102643618062
535228353_3999160142_0,45,45,40,54.19081483643549,5,249.65958412974564
356295212_356295214_0,55,55,50,88.12555884166053,5,221.36751213739234
258359282_356295214_0,55,55,50,214.81120413858426,5,210.72235260719683
30253435_30253436_0,60,55,50,72.78888021596335,5,134.3518310793934
1297521201_1365781116_0,60,55,50,53.53125719950603,5,507.22408622769575
1365781116_1297521201_0,60,55,50,53.53125719950603,5,507.22408622769575
30237639_30237638_0,65,65,60,132.88930586411794,3,0.0
686613666_409005531_0,70,65,60,48.09147992371344,5,101.40831438250964
692263342_1378060284_0,65,60,55,2.95324613487858,4,27.494482309805445
2578612975_597218424_0,55,55,50,93.47387948937734,3,0.0
9533973591_9533973599_0,55,55,50,66.03442093222523,5,256.59588203069706
9533973599_9533973591_0,55,55,50,66.03442093222523,5,256.59588203069706
1377806816_11877585718_0,65,65,60,8.050517920844534,3,0.0
11877585718_1377806816_0,65,65,60,8.050517920844534,3,0.0
301572460_344992889_0,70,70,65,173.49453258685247,4,113.26612084873402
2264591780_30243129_0,65,65,60,57.403612029309144,5,87.81339464461685
30558219_30558257_0,60,60,55,83.09288470507026,5,59.54718702160661
430766937_430766958_0,55,55,50,174.07317805196783,5,132.65193903744026
30313349_30313348_0,55,55,60,39.730506913692324,5,38.27291197175012
30312962_243338878_0,65,65,60,128.05602765367635,5,0.0
11370726443_4022831609_0,70,70,65,124.65250907132065,2,0.0
30243891_3214268719_0,65,65,60,59.63893216058487,6,136.85684123291324
30243890_30243891_0,65,65,60,131.00183041856582,4,149.10776930926565
915702746_30243396_0,70,70,65,77.43445471459412,5,0.0
2578612972_3048036440_0,65,60,55,36.97782098476813,4,0.0
2650585624_30617766_0,50,45,40,32.373409518781266,5,520.4470551367106
1902553889_7198084790_0,65,65,60,80.92775172429032,4,260.7896693931336
30237705_30238011_0,70,65,65,131.78953158284426,4,0.0
30227160_30227233_0,60,60,55,46.89532918603231,5,283.4945272336356
8086245579_1852768626_0,50,50,45,2.2445282544285683,6,110.44865878586124
4591013619_4591013624_0,60,55,50,19.71174441555929,6,192.38477049595588
6993867323_2293731650_0,70,65,60,117.86273712824342,2,0.0
1849769612_1849781082_0,55,50,45,235.75882470010652,5,57.302310581466244
420061783_1849769612_0,55,50,45,30.252238068869755,5,63.16952602874121
1849769612_420061783_0,55,50,45,30.252238068869755,5,63.16952602874121
559026426_3314271774_0,70,70,65,20.61672357718613,3,0.0
949285357_603995072_0,70,65,60,89.83037324320266,2,0.0
7487287876_2713983941_0,65,65,60,32.352615019610106,3,0.0
2713983941_7487287876_0,65,65,60,32.352615019610106,3,0.0
1940624171_30253391_0,65,65,60,52.11559772029919,3,0.0
1365367852_1075648459_0,60,60,55,10.312814555775596,5,624.2983727298263
3369034783_3369034791_0,55,55,50,62.39736637564328,6,149.12181830407428
1001228568_9608382461_0,60,60,55,41.301098819873175,6,50.284205324953305
11012409292_30243056_0,65,65,60,119.22038272736162,5,132.86190776091212
1860569745_2869959999_0,65,65,60,54.669167619082884,5,36.247038014503325
412444617_387130499_0,60,60,55,28.488646139487823,5,0.0
60962871_8177465454_0,55,50,45,76.28814940256859,6,381.5378808234126
2020393229_698899849_0,60,55,50,84.30426055719843,5,67.64447448324212
2676998918_1695282547_0,65,65,60,21.98585646689076,6,0.0
1695282547_3889234274_0,65,65,60,83.57351869301421,2,0.0
7223680633_3109574422_0,65,65,60,58.31630585473125,5,0.0
3109574423_3109574422_0,65,65,60,51.643230997839,6,48.50961378708092
30555009_30558456_0,70,65,60,126.16805610840886,5,0.0
698899842_30618053_0,65,65,60,7.6821974170555665,5,0.0
30254023_2690159866_0,65,60,55,92.14816475027632,5,63.81522403454405
841837218_2540121387_0,65,60,55,176.12253067622422,5,65.19305208941273
4834501720_4834502021_0,55,55,50,109.44176171046243,5,72.3126093098449
2294050457_540312590_0,55,55,50,84.9402217004322,5,45.481703382196415
2578612978_541643991_0,55,50,45,131.13391891923405,3,0.0
387127535_387127537_0,65,65,60,63.087938793126845,4,0.0
2128041192_2129591115_0,45,45,40,51.22197520139999,6,389.3725826536106
3822859923_256484453_0,60,55,50,39.23650483398734,5,346.9446655621728
1377806816_1840720998_0,65,65,60,104.49471898736022,3,0.0
30294656_330417405_0,55,55,50,123.7523256778116,5,241.30397888319058
1303465750_30333337_0,65,60,55,21.384505376142197,5,77.39307995617173
312682304_178615588_0,55,55,45,99.01143566604739,5,393.48719264517985
178615588_312682304_0,55,55,45,99.01143566604739,5,393.48719264517985
430535703_430535725_0,70,65,60,62.66274238068122,3,0.0
8412738278_30688836_0,50,50,45,23.55503607250852,5,0.8570973005728303
30294498_30294326_0,70,65,60,73.17034092960957,4,453.34559276180704
30294326_30294498_0,70,65,60,73.17034092960957,4,453.34559276180704
8309021788_330417664_0,55,50,45,46.034559837473324,5,534.7312414534143
1531776760_573420835_0,60,60,55,23.431996182986303,5,11.547116569614532
573420835_1531776760_0,60,60,55,23.431996182986303,5,11.547116569614532
535563205_30558551_0,60,60,55,72.68447140767344,5,103.68094214381435
1933546289_1933546276_0,55,50,45,27.5620364408405,5,297.8264633834188
10782483583_425612029_0,65,60,55,82.72630826540976,5,213.20437776756793
269386336_359234327_0,60,60,55,94.63671222787818,4,40.009845727278616
30243944_30254257_0,60,60,65,80.46134182708758,5,228.83439454265877
387130491_30295350_0,60,60,55,27.141326940435185,5,329.08297139571295
330417666_330416987_0,65,65,60,124.72767473530716,5,231.54481659180556
387127708_2676998917_0,70,65,60,45.81813515507179,4,58.036993171354396
412451710_417979369_0,55,55,50,187.90054462667015,5,334.05950095402943
556431628_574969005_0,65,65,60,106.94506838981394,3,0.0
2579362580_30254192_0,70,65,60,63.579900545708114,3,0.0
2683383072_1350171044_0,40,40,40,103.97588538547207,6,214.26129635412855
30343284_30343285_0,50,50,45,14.182895103342988,6,220.01780784353983
692807415_692807411_0,55,55,50,49.01385496552247,5,68.0073882630189
243345481_243345458_0,45,45,40,21.49246592872086,5,126.49517038103644
947615019_8195467071_0,65,65,60,21.84135504781765,5,28.835419046759977
8195467071_947615019_0,65,65,60,21.841355047817647,5,28.835419046759977
1299427202_1298461690_0,60,55,50,52.99431254556188,6,269.7727021533157
1621899836_1621899831_0,55,55,50,133.58795470086,5,401.02710980322877
30333310_3196847752_0,70,65,60,57.37357265970301,5,78.47164875609546
4436287114_598223927_0,60,55,50,88.50154491475351,5,96.79710938323433
30264245_7038308651_0,65,65,60,2.0065569083683457,5,96.41198685652316
1695219620_1695219624_0,65,65,60,14.05547862056333,5,442.75435193111116
30554840_359099649_0,65,65,60,73.02873616960223,5,180.740284161115
687897110_1311619485_0,70,70,65,24.758694567803737,2,0.0
559591897_9425002695_0,70,65,60,25.895295324831746,5,27.473370022876725
30343284_30343263_0,55,50,45,100.24864500041237,6,122.66379178212823
30296542_30296543_0,55,55,50,48.22037929018467,5,157.25804442530915
959498846_959498807_0,60,60,55,35.107651528050425,5,62.387352713879686
415994560_415994563_0,60,60,55,101.34360246456927,6,0.0
482505205_482505201_0,60,60,55,22.398080532403547,5,0.0
288022712_330417661_0,65,60,55,108.80351698056906,5,410.8418797624499
1900246889_30686357_0,65,65,60,129.61885034892092,5,11.777272985291551
30686357_760332212_0,65,65,60,13.679376637504514,5,0.0
30227052_10266016765_0,60,55,55,61.1066454895905,4,229.45575842997775
1431153198_1431153202_0,45,45,40,29.558532347140535,6,387.5767401049686
415935008_30553978_0,65,60,55,88.23356697401519,5,170.10298860240263
30343417_30343416_0,55,55,45,100.03254573710294,5,656.8457345477269
1298742841_1350170152_0,60,55,50,34.57417854423741,5,47.844272225182415
1350170152_1298742841_0,60,55,50,34.57417854423741,5,47.844272225182415
681936233_700938022_0,70,65,60,68.9610555049517,4,31.89001150802106
6042820380_409506336_0,55,55,50,57.89823519949298,5,86.69844435922748
598224596_2757833232_0,65,65,60,65.16704358849596,5,75.64701605695419
960996562_960996563_0,55,55,50,122.19045517732488,6,394.62507948231683
1621904452_2473393744_0,60,55,55,117.36403698032963,5,294.5336058949846
30312831_1621899821_0,60,60,60,139.39762528102813,5,267.58938947546073
258359387_356295228_0,55,50,45,95.31559471772226,5,501.27672866975087
126797984_260723600_0,70,65,60,54.95890267632834,4,155.31625875133048
260723600_126797984_0,70,65,60,54.95890267632835,4,155.31625875133048
1316679282_482505199_0,60,60,55,49.67889223441465,5,54.933084552274416
30297199_4990469758_0,55,55,50,89.40544622721843,5,440.3970940442626
387127648_2655765586_0,60,60,55,79.43854606246587,5,340.799768662076
1350466697_416116752_0,40,40,40,23.590119250255903,5,14.042170924140141
416116752_1350466697_0,40,40,40,23.590119250255903,5,14.042170924140141
30251177_30251178_0,65,65,55,49.70536979057806,3,0.0
30251178_30251177_0,65,65,55,49.70536979057806,3,0.0
30243333_30243334_0,65,65,60,129.5816484252499,3,0.0
30243333_30243392_0,65,65,60,131.97172429869457,3,0.0
12945292491_269379910_0,65,65,60,43.94636071393025,3,0.0
11009796682_178503437_0,65,65,60,11.360913352540202,4,366.0885384277052
30253573_30253574_0,65,65,60,133.31828235825964,3,0.0
30343458_30343455_0,60,55,50,82.57860012147529,5,569.6932053086291
243339207_12561010930_0,70,70,65,27.374998599239895,5,13.217527419582742
30314637_59749808_0,70,65,60,134.3685930741491,3,0.0
59749808_30314637_0,70,65,60,134.3685930741491,3,0.0
30617695_2665264315_0,55,50,45,55.520793747654466,5,171.32210979758312
573420850_700947160_0,50,45,40,20.451968065488813,5,50.133468624177894
240936350_7274365949_0,50,50,50,12.604497628648758,6,36.744710424803884
30251181_1000063828_0,70,65,60,69.79290920900107,3,0.0
30294337_30294335_0,60,55,50,141.79842681653918,6,11.768807954269095
6634825854_3213093362_0,70,65,65,56.30468342976096,4,22.28736805605569
30294321_535563200_0,50,50,45,41.335362591651496,5,106.946541237988
247636999_243342788_0,60,60,55,135.2580647644818,4,189.22281341376132
790034788_800172179_0,55,55,45,23.24977883410748,5,243.55654496031033
30307934_30625897_0,65,65,60,86.95303260054649,5,294.8435809530458
30313179_30313161_0,65,65,60,105.23687323925117,5,250.9868725875444
390227221_1008972044_0,65,60,55,43.85871497539098,5,241.20440594475843
1008972044_390227221_0,65,60,55,43.85871497539098,5,241.20440594475843
364669545_412458358_0,65,65,60,53.0202065997244,4,17.368482571283522
5264363339_30295298_0,65,60,55,26.444704377087398,3,0.0
2869959995_30295298_0,65,60,55,36.062058890133514,5,0.0
387127696_417972224_0,70,70,65,70.6831110911661,5,268.88128546721333
1002675928_30247382_0,70,70,65,70.83579668319759,2,0.0
2264456440_178508430_0,60,60,55,17.400747853228726,4,298.36503831574504
178508430_178509568_0,60,60,55,28.797754282570708,5,312.595498455292
30251191_30251190_0,70,65,60,65.60189582943711,3,0.0
330414226_1116623856_0,70,70,65,73.51957479905408,2,0.0
